DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq28801,-231.8124283852348,-230.30952809606796,-232.04714513531817,-224.75601334256174,-227.57598412588504,-244.22569079342605,-231.5361493203907,-220.05544020614855,-249.8952998011548,-236.60120761947258,-252.68797010466483,-249.76587726569272,-267.971111179338,-238.27668691673813,-236.20711542564092,-254.81340696120424,0,-265.87432970088605,-239.4822103930746,-220.64704229850588,-223.48963816928426,-232.8738248121784,-223.25997921403282,-223.4627578554713,0,-281.1189397333846,0,0,0,-285.5654762207526,0,0,-232.57419124649732
seq28802,-255.24368101043353,-270.2991237768547,-264.65844076539133,-273.7150192236378,-250.3541369649412,-266.4431046432734,-261.2818212765598,-248.10510091153049,-257.6870681126701,-283.5510113178627,-286.54140216825334,-254.54697804715659,-240.05445231398608,-282.7312784300012,-266.23572692790566,-269.89223676322695,0,-280.1046523397634,-287.25032697454134,-244.54213554900556,-263.9861742783339,-248.29169835352383,-274.67225323321145,-270.9766737717138,0,-319.09060478015795,0,0,0,-306.23488435680304,0,0,-273.83654665350457
seq28803,-247.07483075571676,-263.83214758832395,-245.38311465515403,-262.99671639042106,-243.1923432071864,-246.61777188098839,-244.02174597907091,-237.01994391239546,-262.9664342655547,-271.1413275653353,-272.74182455802537,-268.2135393399123,-291.8903220740496,-284.4472438173528,-255.1680217544736,-288.9126710426662,0,-300.5646993165689,-269.764869888928,-236.017822546827,-252.71661466314936,-260.3565740264719,-268.8122252053246,-258.34655426618383,0,-318.40579175324746,0,0,0,-330.6315618546128,0,0,-263.8896280363019
seq28804,-250.35000574774784,-268.56863052154364,-253.77590601976513,-265.587948194682,-253.22948405491715,-259.184798741788,-248.7784043179224,-249.92115125717,-261.14213136147436,-280.9383125606126,-291.12847694536754,-265.0746601767411,-271.94968189265245,-289.0713295418554,-265.93670925461197,-311.53894269812,0,-310.98103631233283,-277.9406774006986,-245.75797425175676,-262.7510713495137,-272.4044159184456,-274.53325218788734,-261.9519634749055,0,-331.02990652975575,0,0,0,-342.75718476545404,0,0,-267.5738532239758
seq28805,-237.89996075049413,-256.3073056593966,-246.1180535592312,-265.74034192741124,-236.5559351112532,-257.704005702679,-251.82024365222574,-233.12926214603928,-233.95508788392715,-273.4158694027594,-262.88543005688547,-232.72331183399223,-244.6252585748132,-272.88717597906077,-252.49612961335515,-251.02139892303163,0,-273.09420646779125,-277.7625406125759,-226.09593578483612,-254.96295885296567,-235.06147741026754,-266.8295389842591,-258.73786158168974,0,-303.4121983366137,0,0,0,-290.7082100369927,0,0,-264.74861466186184
seq28806,-255.13681481993308,-248.77112432644995,-255.02176315145485,-243.13715225614743,-259.1366713675051,-268.4810945094379,-249.30845438026066,-256.2146280353203,-261.6042524642164,-229.28596080965303,-277.8245247253507,-276.0500992201019,-277.96555255818794,-257.2674098277224,-257.57139931788316,-268.96941427700676,0,-240.55496408767624,-235.2381657263699,-251.26775682667815,-237.31912717223975,-263.47625605652684,-244.72955285350866,-240.26108304891864,0,-248.65808763499194,0,0,0,-259.55848518662856,0,0,-229.8985386498456
seq28807,-257.54211511391577,-264.72643845318765,-250.46310167898727,-260.1058150106789,-278.1710513137257,-263.8079068008727,-262.8210146547449,-260.780468128817,-269.8577535405793,-270.4926367792113,-287.28462581240586,-296.918039974559,-307.5066953693735,-275.73297398764595,-273.91324141304756,-298.99074212685315,0,-297.91600065050596,-263.0524769120345,-260.6426368223314,-261.57325359172256,-271.27392986542435,-257.175288587064,-254.96979903757176,0,-313.20147194161035,0,0,0,-331.5580876824403,0,0,-261.5513096890099
seq28808,-249.80095564375043,-252.15131752806928,-260.7695006804414,-271.03594211949104,-262.61786835230555,-266.8842442143944,-258.0911620491335,-257.9841465616683,-258.7490241096916,-264.222648296145,-292.0543429057778,-288.01448988052994,-271.2978474571364,-276.97894541870494,-266.07358203687545,-291.81303251610507,0,-296.3383857672814,-270.7278395762931,-259.28682454715386,-258.3998109329692,-271.9893269379459,-265.33799592854496,-258.6816387134854,0,-307.4980809049656,0,0,0,-312.6914496412328,0,0,-271.2235231678618
seq28809,-254.501764462525,-248.81519454785027,-250.1784601486646,-244.4789251157105,-252.9536470477503,-259.72049570785623,-251.3897077180189,-250.5008057849358,-265.5184770708937,-246.1940224662171,-276.0054053481296,-290.7807486185265,-301.1606607293946,-261.7910848781618,-255.25741875543028,-282.936271252687,0,-278.3222126408276,-253.3221485768996,-259.1454769076035,-251.94063575526636,-261.8034928001323,-235.9095855598743,-230.89884561952653,0,-299.31712474750424,0,0,0,-303.62567127029075,0,0,-239.56016376296094
seq28810,-242.60509633909072,-254.06962053424385,-246.29817134184492,-260.47276502221627,-247.8512592865906,-243.1318630919539,-244.4813778352125,-247.1961984671553,-246.0368933726667,-272.1342310632242,-281.77788022981207,-269.2600010845232,-265.6662334003356,-281.7297695240969,-268.42491765652665,-287.2510091528281,0,-298.593750247833,-263.89853902527057,-248.80125760354014,-254.31493018344983,-262.27435408896116,-261.58819520283,-252.3195587192999,0,-312.8419121138481,0,0,0,-328.81655640746123,0,0,-265.3952044287967
