DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq3901,-255.89794837477794,-271.87768948749635,-241.41479628770722,-255.2899987661921,-249.95265529208575,-251.5919905279885,-250.38482912980177,-247.2091360486255,-277.11468485230625,-269.8852136731566,-272.3651905479508,-286.4759076980338,-308.4583900814087,-276.0075433198014,-255.75699207944467,-296.08468824980224,0,-295.2262914879153,-260.9053606110438,-242.78189825121865,-260.90105642499026,-271.85894419149,-258.532751255492,-250.95692753424453,0,-303.93018217744765,0,0,0,-319.42078985609425,0,0,-254.50103646559083
seq3902,-255.29530441938905,-262.1776466529848,-257.7391248100632,-261.0041155441349,-260.89095395495673,-259.0725817092076,-252.84718229418849,-254.50160144408932,-260.3329610256454,-268.86124870543154,-281.70614800854037,-267.7760248725971,-297.8326155277977,-273.3728899494816,-269.05626006278777,-295.5650691426477,0,-301.99308752510575,-272.0937012850149,-257.3378415280517,-255.70471358587295,-264.6384283038682,-269.82262120385536,-260.1236400877732,0,-324.75037355209,0,0,0,-325.7304739521852,0,0,-271.6835863533628
seq3903,-261.7443881551752,-292.31054904580657,-262.82577738158676,-290.1701759124577,-266.0504416021132,-262.7072865069181,-270.88880976982847,-263.09141160260384,-285.5368579897089,-305.7332054063653,-300.69762864682457,-289.4465578711056,-307.002464678531,-309.359347875232,-282.2671828053183,-336.68314939259193,0,-330.1116512884387,-296.68648689191673,-263.9721244989818,-290.3731327668614,-298.27496764672304,-294.130234180007,-286.74889690283044,0,-344.99412864943764,0,0,0,-355.0653119019495,0,0,-290.13794131533
seq3904,-259.43444793803417,-277.56599657940205,-249.02157441654424,-261.6189368774969,-276.2686585900888,-276.15528566332824,-260.7793691214415,-250.26524263703672,-285.01734241563713,-273.9536482117161,-291.131420498054,-292.2589464812119,-312.7029111737738,-274.68968058436474,-247.9344935171239,-320.656282427387,0,-309.4707158663673,-278.11186213079765,-257.58497065836985,-267.23051633788685,-285.1434619462602,-278.84126304774117,-261.8259861067511,0,-326.32449236862607,0,0,0,-329.083136992992,0,0,-270.59785093106296
seq3905,-221.66639538795314,-214.547301927007,-226.75055829574538,-213.7246406035828,-225.6325854453529,-227.8026406780145,-216.19355257175872,-222.20380190861184,-235.34126736799044,-213.1332832560849,-241.64512725990713,-242.5911144312529,-254.68136593217218,-227.58176403662424,-236.86182924113677,-239.45394369692323,0,-253.24789687881773,-225.80205633587298,-218.99767453747427,-212.06449607926862,-218.0609635255,-215.62608359343935,-210.7510057797847,0,-254.83944787410533,0,0,0,-270.7782744364197,0,0,-222.89966626275856
seq3906,-287.8600340854377,-285.67253859314184,-279.2305141649759,-266.5136178314312,-282.7555347000189,-274.75483791564375,-268.32349317732223,-279.56342819551253,-292.1513671730691,-277.9867332551464,-307.0501608467734,-315.487436989198,-331.88023740206313,-282.393527625996,-289.67861857549406,-313.59484384354,0,-317.0862441741744,-273.2706245705069,-283.682003082764,-281.99739220150514,-288.588065829932,-281.7720360204019,-271.9650334643154,0,-337.67223142933574,0,0,0,-341.15030373369916,0,0,-277.77149282383897
seq3907,-235.9228405987094,-243.05567273087527,-235.34030128222759,-250.7243549950695,-249.76762330173082,-260.00374296396546,-245.7431213689003,-247.68091784073886,-249.26820580898678,-243.48267479796607,-270.9491959218703,-269.50590468158805,-280.2844718382668,-257.4829110828384,-242.81907381413816,-283.2882676331358,0,-280.6639507312206,-256.8995525453461,-244.85241557059007,-244.9161763991858,-262.4806535635573,-247.35649979946172,-249.2362961404694,0,-296.8532960230391,0,0,0,-307.5487698970965,0,0,-255.31456213703274
seq3908,-239.24572205909297,-240.32383175393196,-247.11022029686384,-249.68744282583654,-251.56748838456772,-245.26605972585187,-240.8298218051561,-247.3736735238541,-245.91573631051637,-255.39481915675537,-274.4397780772231,-263.8543919263159,-276.11969361919813,-255.932742228561,-271.2716630651175,-279.81626279095934,0,-285.95316085083454,-256.46166945095683,-244.97343921754194,-235.78663474108623,-252.3968282682147,-255.2368045730223,-242.45399781055144,0,-298.89965988053945,0,0,0,-305.40660514673465,0,0,-260.1827980385322
seq3909,-248.88470805723932,-240.24549937258917,-243.7194307866993,-219.15375141133958,-244.86418011077296,-255.62584790429855,-233.74632430885555,-243.93481631890202,-254.17247443829828,-231.5936441457426,-267.06909722100227,-281.3789776640044,-280.18184474539925,-243.60650972175367,-243.85178022173326,-277.6319353753578,0,-251.63093260647733,-222.97336038505426,-241.6027910675813,-240.75518614806654,-253.4101574185015,-235.27685621026762,-232.58567629081756,0,-284.1974218951787,0,0,0,-285.76504590540395,0,0,-227.89286547870407
seq3910,-242.20721431339985,-254.08585143511928,-238.41838882404215,-252.9862730494044,-236.08887050827096,-255.82244853898905,-239.5743527240429,-233.8914537455615,-255.59121343703063,-259.1479868901262,-226.66149123417395,-262.36881673032633,-283.8697456159775,-266.72926937075647,-242.7966844204801,-300.0398731668235,0,-288.255799925369,-266.4132203377653,-232.96917994176968,-252.81312152469778,-260.2337350826606,-266.788447085085,-247.48006027888417,0,-299.2652522833759,0,0,0,-322.4164482823235,0,0,-260.14757834466604
seq3911,-236.65863148820102,-236.8775475882612,-232.64821715436653,-217.6369296363691,-231.42639971944686,-236.97578992015053,-226.2416618310123,-218.30886355617204,-247.63786059838435,-232.70311725884733,-245.49736373051124,-250.06330377354726,-272.8798426728422,-232.531136422494,-244.3255097186217,-254.8308182007607,0,-267.2100612262783,-233.29605392786098,-228.96050642591533,-229.319803615221,-231.26477231990557,-229.8655168849477,-219.61673879743196,0,-284.58308004809606,0,0,0,-295.63463644969,0,0,-228.30731102144668
seq3912,-245.47312412908602,-243.00239771674768,-245.79759765193748,-229.0986915197217,-241.8983287377183,-255.30768816238344,-242.28257460586022,-242.5840668842526,-244.14622841090568,-223.7032800292104,-256.6905594630629,-255.38479830997497,-238.7319193114322,-249.60133045247477,-251.61996154936935,-230.2947794456466,0,-188.11805911048432,-233.7280347667868,-238.05680780442526,-232.87009301522107,-221.40672367564346,-236.0734350020108,-235.3172804607826,0,-252.26336816713862,0,0,0,-221.39647359658565,0,0,-219.51884075843233
seq3913,-252.80516985446633,-287.4003369704847,-256.4469152790133,-279.94431845338613,-269.1660002257699,-270.40527815205064,-268.0205548791114,-258.4479121368191,-291.55160548174115,-297.04170227173387,-304.19564023865036,-286.3577249337129,-314.91676968218036,-298.5809356879201,-256.8227713134817,-329.75484548960475,0,-328.9255857645128,-290.1836009723158,-262.39532363553343,-285.06426016292266,-290.9407447637139,-295.4164597862378,-279.92760688392974,0,-340.479641900554,0,0,0,-350.89360533578287,0,0,-281.4443626776381
seq3914,-273.0704563458447,-271.64384945643127,-276.00555121744816,-247.848194707978,-271.8678019685366,-278.84386485768096,-262.71745206451396,-267.36770917580867,-277.85753066163505,-247.32111518098517,-278.3782013179888,-288.8048448047927,-304.56124110285407,-252.89114982621174,-280.616903196311,-298.2676940428441,0,-283.36506475317356,-246.20648522155875,-268.7830611860643,-262.01434121360137,-276.62865663520785,-269.80714391336033,-254.8767097566792,0,-290.85982895193644,0,0,0,-299.5866603971052,0,0,-253.9663030831657
seq3915,-235.45696695775973,-225.60062024008369,-236.5251391215923,-233.86516610418548,-233.81823346554904,-247.88509747611954,-235.88415768889595,-235.89029657961095,-241.49825264638454,-235.0563632376241,-260.11476742451873,-255.19807607690512,-274.7625130419107,-231.77521846625848,-252.8642038180048,-249.51585656650104,0,-273.41269619154724,-241.11966324234388,-236.0144393186163,-233.31456638200112,-231.52125792741026,-216.2542095826598,-228.581109458965,0,-286.13581771388493,0,0,0,-293.9372578629627,0,0,-239.7280364146971
seq3916,-272.61195940629483,-281.26165508725757,-266.68479911344406,-283.09327654590646,-272.7835091459235,-277.8144215973945,-278.2648919018098,-268.4466577267803,-288.8539781661721,-294.1746059939204,-293.57487923016254,-294.26626672698774,-325.9351162352922,-291.923737622883,-275.6968554306926,-333.2509291673799,0,-325.0477100978712,-291.9180842126244,-264.5360642031362,-287.1706387850983,-299.72085296752,-284.94059640220945,-279.74327278773757,0,-337.1057380676107,0,0,0,-342.6717956049346,0,0,-286.20993379147984
seq3917,-250.8857928181627,-271.97172161881497,-245.68442913547003,-263.6562968235522,-267.9229722037828,-244.33558008589912,-252.0825039613367,-250.19322136589406,-260.3745628166802,-273.8333539624876,-281.1278268643556,-278.1446764559992,-304.7505428896259,-288.83105499154897,-264.0375651060628,-303.472074142518,0,-304.8383405745623,-265.6489285444593,-252.2284320658429,-265.37696510082986,-274.3624957560849,-269.47546293469327,-259.02011016281847,0,-328.16744537266993,0,0,0,-337.11832601334385,0,0,-266.9697027404036
seq3918,-254.3176763157671,-256.08218013800104,-253.54845109475121,-229.84435460461196,-256.12474484629996,-266.7516059846691,-249.44663977180053,-254.07374456218548,-258.98692889417595,-239.12113804835744,-265.5135709256134,-280.4633345565689,-288.69315233511077,-243.5563348990743,-270.1397807154041,-282.37421971712524,0,-245.3639106900344,-228.38570646006679,-249.66811664368328,-242.5975426786879,-260.4199339956967,-260.2272338721655,-244.19617451449494,0,-270.1562550677428,0,0,0,-291.2041205038331,0,0,-235.02635212263723
seq3919,-252.5292824429502,-243.46527093969908,-245.34076612442482,-237.3757893496683,-254.45246556775612,-247.48647779600873,-243.41701185044715,-251.10994484887382,-261.8386626483827,-227.55779377427535,-278.0254545778845,-281.63202993727185,-289.46131527512404,-256.5882826070519,-261.5631785012728,-280.6548973453008,0,-264.2426107943549,-232.4850614779194,-244.88783671630878,-246.0307881463541,-259.4827813668931,-235.17341643628404,-235.5688404369333,0,-289.84313164341756,0,0,0,-288.83758401738874,0,0,-231.74816047357442
seq3920,-246.14767311134244,-246.14015110522442,-241.34369282933446,-234.35477681117285,-247.33525907690358,-240.16103712394232,-236.09169499581733,-241.33974671947047,-247.62652718111835,-249.3479814746227,-262.6083983510225,-272.53846427366614,-287.03515906042253,-254.61227407682404,-260.3076798666767,-279.4189789493095,0,-281.4205089275752,-240.24473060684196,-243.6577409510197,-244.09823207925032,-254.21277645709822,-251.01787137429153,-233.7197419949071,0,-306.10634704592763,0,0,0,-316.16581344958513,0,0,-240.35341403587205
seq3921,-227.879143093021,-225.20474756040937,-227.47503041182523,-221.52095507149846,-228.79687444085062,-236.56589334172716,-224.9051268474608,-224.7601654452378,-241.84440701007262,-233.46866939128978,-242.383813751375,-250.40901552738268,-268.8096762597239,-225.84753683830064,-235.27309849756602,-271.2142568683947,0,-268.6857137268788,-233.97046173800504,-220.04461347242324,-227.25609355743458,-236.64881447683453,-232.0638808520035,-221.069922779339,0,-282.89068161757484,0,0,0,-291.1034266546743,0,0,-228.09550951310175
seq3922,-235.54261376953212,-249.06674861064275,-249.32724351910568,-261.3814095764607,-251.2950078827409,-245.1046320604873,-240.11663672963266,-248.23081294947798,-247.18693063232092,-259.69765702256603,-273.9323390911967,-262.5251366856714,-259.20152771823126,-269.30305049608114,-258.62844546105333,-284.75363678057226,0,-291.3187871087626,-262.0043892146566,-247.04884111407986,-251.72077650968893,-262.63832632685387,-258.34969643609514,-254.824983271902,0,-302.49722663066837,0,0,0,-312.92570278833887,0,0,-263.95176222413727
