DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq21001,-236.24333118216717,-230.24670765477538,-236.77514246835827,-246.21558566515031,-239.49675922580178,-245.18577471032776,-234.2796519824838,-232.6034676689718,-220.37915527573665,-244.2822549258492,-244.06829407230163,-231.71747010438335,-230.50618726976865,-244.18915716817304,-255.80274910846842,-209.53778006920007,0,-241.97388033103974,-252.48067351386544,-229.30633056896016,-231.83132824182496,-212.9114532198683,-234.7188924985257,-237.58524763123458,0,-284.52456063000545,0,0,0,-256.05809316476535,0,0,-244.00520693155812
seq21002,-244.83563250638883,-246.88175528498064,-243.65028710409234,-230.96272469808707,-246.42560392036168,-242.0814591083766,-233.9292716845388,-243.37767194238165,-264.13813933208064,-244.2442079022311,-281.0300719871887,-274.07722669601014,-297.17428817961894,-253.83429807758552,-257.35453193725897,-272.42036778435715,0,-286.17626750788526,-237.17744791988784,-241.1701617362663,-240.45050946247594,-248.91379490705256,-235.23891170637248,-237.67367099560556,0,-303.86372761843694,0,0,0,-317.82345880282645,0,0,-238.71850947843967
seq21003,-226.60478867249398,-214.6241319663409,-231.54064780464125,-228.76361217370552,-234.0473906090467,-234.44917153661612,-231.4087444594336,-234.20605482938137,-238.90585186886716,-224.74165172399003,-260.20192700317625,-249.81965451903466,-266.3582374878785,-228.86372053145504,-247.59961878953516,-252.7690137840004,0,-266.2207288891144,-231.51969763529004,-227.27871327175458,-223.23667408105504,-229.8446504224436,-223.34167705643802,-223.17927569444294,0,-285.3378701561798,0,0,0,-287.4169507414915,0,0,-236.4441148635379
seq21004,-243.48725710942196,-260.0320198552546,-260.0682877197176,-272.24651006077363,-255.1682577309995,-256.25147813710527,-256.1856145927823,-250.5068848017502,-246.5208939778995,-277.95625406852514,-287.17781758556544,-266.325077631246,-275.6423967945396,-281.8232174635989,-265.1365918072143,-305.60121224419345,0,-304.5843879755048,-282.0535388929811,-256.27238766724133,-263.19363429008536,-274.1939049592554,-272.35239894079837,-263.5909227861859,0,-314.36647734728416,0,0,0,-337.5999059601565,0,0,-274.0899223169465
seq21005,-251.26714741772136,-266.29367152414926,-244.96119418224026,-261.4058466016919,-234.56233566295248,-255.62752258714485,-256.00403988119155,-247.18610922409906,-267.59147825926965,-279.53084280808355,-272.8625087846606,-275.03153926970526,-287.14232560279066,-284.4722585004905,-263.41217352987235,-303.26934870908036,0,-308.18850544504426,-273.0059056349719,-245.78924152549948,-269.2894662251286,-266.85590270166466,-271.3849710001033,-257.8725927204835,0,-326.8885565474714,0,0,0,-335.3462127004625,0,0,-262.4580220053194
seq21006,-227.83560995167662,-225.74966292715732,-240.5689073739512,-249.77136316632084,-239.9798069590479,-234.46412260144905,-233.56882092374633,-240.23018631795154,-239.72321745263272,-248.98809910255588,-252.18075586064316,-253.09983087352208,-268.88278213287543,-252.88142212918598,-254.06108593126757,-266.2264052294637,0,-278.8855435090663,-248.75414848212563,-238.48754612759507,-233.22282539085717,-239.82416698030764,-238.655869086559,-236.97979414301983,0,-282.55974357710596,0,0,0,-305.84340643523035,0,0,-256.2823675653942
seq21007,-246.86375054700017,-276.8437603473968,-253.96303804416593,-269.04933957316473,-267.6372107079801,-270.7013394288785,-261.8039270532957,-264.40031949325487,-272.3738410828046,-282.64607963381286,-295.63989266065397,-284.55946907785744,-301.7644895658232,-279.3430343555377,-267.0312932303127,-315.3953051240144,0,-312.1365132891857,-283.6489006258924,-264.30984877106584,-274.32324723685053,-282.37966247739604,-289.0729049773795,-276.6703808676507,0,-329.5464788705017,0,0,0,-332.74245140052767,0,0,-278.86102215645445
seq21008,-234.97832495290592,-252.55123442129937,-236.1648440488468,-247.5102765822842,-228.8351976844005,-248.3718978923166,-237.56254984501467,-234.63104800264355,-253.49382988642114,-247.59917718769742,-242.83976881912614,-258.6256985501568,-273.45712113994307,-252.97908745499637,-240.76758345845448,-278.8427024043645,0,-286.2846773946546,-250.34886250601116,-236.78610891881587,-248.69816737463418,-247.52341412237473,-249.55552612519395,-241.01486194847277,0,-301.6605671793938,0,0,0,-305.6186502329291,0,0,-247.3076937468994
seq21009,-233.63277696431433,-229.61943128412187,-230.68878042410884,-223.51843601775326,-235.1629886212699,-242.50962070868485,-229.5271617467754,-237.31423170927104,-241.90192400447938,-226.99586728751308,-244.83135906975727,-265.508663028828,-269.49766241350756,-231.1252504776067,-246.24934415365388,-257.4870763790223,0,-260.2430613114311,-231.988444430302,-230.07772222822388,-228.9880599562137,-236.12055197625781,-223.07018092874296,-214.35794966421415,0,-268.15608165466085,0,0,0,-284.66608939407894,0,0,-229.29134794321746
seq21010,-242.5954818275901,-238.70668174693395,-238.63912951401406,-218.8797927405537,-243.363879260713,-247.31956839427073,-225.06639157191665,-240.7727134148149,-259.8905225790361,-242.45353243323257,-267.10800702120315,-275.0410651877387,-288.08890299794524,-235.88027339964435,-250.8661340727067,-289.3383219543896,0,-280.748592414794,-239.92283901616,-238.56829655316866,-239.03214843272121,-251.8798457426334,-246.63528830002895,-235.48255207692662,0,-302.4371885650383,0,0,0,-304.67777148398403,0,0,-232.83506011665915
