DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq6901,-234.08078844705042,-255.3221516168988,-243.0108933251502,-252.76474556048612,-252.7659399293479,-244.23278446988797,-241.9397228010847,-227.44748773929717,-252.65671591026498,-266.9204156043956,-270.0258538447315,-257.9724113815846,-285.5900630278718,-264.2485175759162,-255.19880426908364,-299.3235928109692,0,-301.07832140413285,-266.5610010029194,-233.56189262160314,-248.71602375086357,-264.33877650018314,-266.4851122834189,-248.55705035016618,0,-311.11025661014617,0,0,0,-322.9391488704987,0,0,-260.2919684695416
seq6902,-273.5445861801495,-296.7257306197262,-270.1800139013242,-294.31946793080346,-278.24158927730787,-275.5035014996283,-278.49009214715,-272.04546601513204,-289.31554583667935,-309.0031627068661,-309.02199632857764,-301.8766199620045,-329.87446742505364,-313.7313472719697,-286.4854535127931,-343.41631530947467,0,-336.9414554104709,-299.6400532666363,-268.47118482493187,-291.1367144051984,-301.49889382547985,-304.01914561423456,-291.77917522026877,0,-353.3040066391801,0,0,0,-366.63353216479845,0,0,-286.64548362724855
seq6903,-274.39216849233526,-285.021710028994,-272.2989225627443,-280.94440865584306,-291.10626360342917,-294.90992313764855,-279.7821305929882,-274.51119115351685,-293.2978860815969,-299.6053815224641,-311.875338386744,-298.6359840470042,-312.245308918708,-303.8598772901546,-296.3600674257311,-334.3142184944296,0,-330.8365058103319,-293.64604852944353,-267.18417219603054,-282.34102051157873,-293.7679547724749,-297.9834183887116,-286.783544270638,0,-353.41082403395524,0,0,0,-356.7118709981461,0,0,-287.5370647326803
seq6904,-246.11821413252832,-245.75953600116938,-245.6743016398557,-251.33531888763795,-230.44827306151984,-256.9342878043485,-241.99281759707117,-230.24798343671986,-242.3635115093558,-254.98341620642998,-255.22836686248658,-240.67277746759703,-258.97335062850163,-262.6276461328992,-255.77661780407888,-243.20138884945356,0,-257.6795809834041,-262.25986833885725,-229.01832847453196,-242.96661497528922,-214.8118498054539,-247.77763131970326,-243.11613979000649,0,-290.1042246724343,0,0,0,-265.15976410973747,0,0,-250.647731273402
seq6905,-239.77503596436694,-247.8695328303653,-247.3649698480662,-263.2421516836551,-239.87608090193143,-256.0391158969541,-244.01817456788365,-237.88813428064637,-237.2808423101053,-260.8335861010967,-269.983903849808,-234.79141372093216,-232.41924494485758,-272.7274407025263,-255.9163228107089,-250.81668283200497,0,-259.48181995675685,-265.6358639166301,-229.1102894507221,-250.51458347354136,-228.5859631351602,-255.62297696665058,-251.18236811713737,0,-290.9026754839478,0,0,0,-282.71931023025695,0,0,-252.7820546514091
seq6906,-258.94360662386225,-253.85846227955696,-260.9030608792027,-246.0375754231501,-256.19059460667745,-267.3135626839521,-256.8571406603476,-256.4744026900097,-255.27824824319222,-243.2442428254728,-275.3168509757426,-263.01023223696154,-241.41939380688507,-264.13899790931947,-264.1077766395004,-238.67462772567916,0,-198.99318735385344,-243.95723769440832,-252.22220119492707,-238.20437376083763,-237.68181126203743,-244.30466311748964,-247.58830508034572,0,-263.5174964653607,0,0,0,-252.95086178505122,0,0,-237.26267141331851
seq6907,-249.8195973856576,-247.68025413613339,-243.35661362984558,-232.06775794281108,-244.67515984780712,-250.5636058244006,-244.56629182972915,-239.71482274070527,-261.74789318672964,-255.85232224791486,-265.20423498468165,-266.244477960962,-290.2046992660154,-256.21026229167586,-270.9486381509016,-274.32353281549774,0,-288.8912079542919,-249.93940846237857,-244.42839940558503,-249.0519213776587,-248.326145112285,-249.22028319837744,-239.89865326754912,0,-314.9020367510037,0,0,0,-308.5621684647296,0,0,-247.83429047780825
seq6908,-224.8936071940449,-234.11584493258275,-226.30241878285335,-240.69312726008863,-226.20211374751136,-236.62582293934122,-230.37399533468144,-229.39863059090027,-243.12733605911902,-237.12095482323602,-242.91375268937935,-245.2077323058102,-280.7204132426973,-246.32110281662287,-244.7849322377159,-268.673895361429,0,-279.84861288051286,-240.0641642228632,-222.81813302267054,-234.75422851972584,-233.2256345711127,-234.04227056187136,-229.23425117200676,0,-300.1595281526677,0,0,0,-297.95750301779543,0,0,-237.21048353216503
seq6909,-243.44564785287858,-246.18133121152377,-245.17451513463794,-225.7748177859722,-244.34858889915157,-252.66365111027307,-237.2080973083008,-243.8782408081484,-259.74289727153183,-241.8746588338781,-265.917626462827,-274.2225875602723,-290.9515953806144,-235.79712635680093,-246.94926841053513,-279.27959405202887,0,-283.1441356657549,-238.1722611144366,-247.6630124887855,-244.62086837416732,-257.49495328429276,-247.26774075491386,-234.58616419505015,0,-301.5668600276463,0,0,0,-299.38673387320284,0,0,-241.14343391242812
seq6910,-294.58129439228105,-315.7559690326901,-289.32046748271,-312.4309127274905,-303.80582002736384,-299.6495903334397,-298.9861189030648,-296.3818307125931,-316.54974669201215,-321.65536592681417,-315.72410881443096,-319.2677895036269,-344.2440219803779,-331.22039155054637,-295.9436009012215,-354.3881821469458,0,-348.39292526419916,-312.9324276228116,-292.92626432351005,-314.0476674038927,-324.7923684078246,-318.2109631393169,-308.9255180326864,0,-362.0037919845393,0,0,0,-367.0361016896091,0,0,-306.5341052732731
seq6911,-246.72292895434487,-235.7484396696588,-246.94437811846507,-240.28354299765735,-240.15816321149026,-250.82548957857475,-237.32963271587235,-246.4230545955373,-251.29337320659224,-246.69322135010788,-261.2004771219291,-271.3543859452011,-288.8203495061788,-243.76952662946937,-252.86472552110578,-260.5079313598963,0,-280.5320435353929,-248.0767796264009,-245.30416083380823,-238.81816745607395,-242.38805773652967,-213.62754701861334,-228.1504694239912,0,-289.22856146828343,0,0,0,-307.1968282570185,0,0,-245.79438131912795
seq6912,-247.5002090325833,-277.59998139467905,-248.46333207765718,-269.3243912421418,-267.8156932044881,-269.0510679116638,-251.85396213115573,-252.8135141934273,-272.56138015900797,-277.7118146143284,-266.8988802883145,-272.84059635864196,-298.44642248800915,-286.6425829835444,-252.56459819403102,-309.52128528045074,0,-309.7187134232672,-287.04947611566485,-247.24141263073923,-269.95344740856706,-280.8112515662833,-281.7758492715868,-271.5667357381854,0,-320.94705664800796,0,0,0,-330.5192969296104,0,0,-275.89275036363966
seq6913,-255.760911977509,-246.9944543618442,-257.64213157692456,-241.34697412340242,-253.92041405544123,-266.3999889192163,-250.71485312849515,-255.53119413847622,-249.4600858250587,-234.0546816741713,-260.0673070742043,-262.1548750919996,-247.63044606651147,-255.97415248167255,-263.0995683206602,-243.55325503071106,0,-217.2313268325855,-242.19094447004943,-248.0250136360702,-240.2330540219557,-242.63469926359,-246.82012191860562,-242.53809434233554,0,-226.51903255026522,0,0,0,-233.61265535843427,0,0,-232.58371502730145
seq6914,-234.60228845178617,-246.8725481536661,-238.97116734358266,-239.9775595833245,-234.03157634951324,-243.99552144819702,-238.5839828462141,-222.6828848288061,-238.487601228393,-247.80215206507918,-251.3217252641913,-230.10993082146152,-243.74272541973937,-259.5151071635649,-226.300107351317,-241.78479023615375,0,-251.24219793827777,-255.66748457383628,-223.40880126053025,-239.4333918389758,-229.88060019578893,-241.1296176585649,-237.7224972295587,0,-286.7233210450289,0,0,0,-267.7928851291392,0,0,-237.25325840337123
