DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq20401,-256.8692159489561,0,-290.450052548275,0,0,0,-257.08925044323564,-258.5083683916295,-262.98406425031266,-260.379996753057,-257.30076334479503,-281.65193435510463,-261.7661623329362,-256.85581623873196,-289.7200276860734,-277.7403253211113,-279.63735132902303,0,-245.65166244327617,-260.21810402359165,0,0,-278.2872812827252,-277.02055821381674,0,0,0,0,0,0,0,0,0
seq20402,-248.23482743290174,0,-276.09687567056534,0,0,0,-246.33736378683233,-278.227024733316,-244.911729853587,-290.5839283534033,-268.3944390802274,-263.39104645326137,-251.63565016307248,-302.590572805264,-272.67545008453703,-314.58061007696864,-268.8576388477394,0,-287.66881945685725,-243.91018034109504,0,0,-299.9127235582902,-293.15856405166454,0,0,0,0,0,0,0,0,0
seq20403,-260.36802330024653,0,-288.7376406355379,0,0,0,-258.05986817358723,-299.70303462744937,-260.15602295579885,-300.29753868300867,-280.1446451589982,-276.13594500337837,-260.15578161809793,-311.78454195484704,-294.82023724562634,-321.9093186122109,-285.55086828254264,0,-301.0935211863471,-257.5656219098458,0,0,-303.74826454184046,-303.1906494268133,0,0,0,0,0,0,0,0,0
seq20404,-269.6680026500224,0,-301.8360715269077,0,0,0,-279.4397825998548,-293.0194905938434,-265.3779605193133,-311.4871866330554,-285.86190963239284,-275.4416284701827,-270.7219292915327,-315.43534973204686,-300.29513491945795,-327.8835731722572,-290.97049447356727,0,-303.5119946614656,-261.03976954596243,0,0,-311.0588231148942,-317.9489691840018,0,0,0,0,0,0,0,0,0
seq20405,-257.94083285895044,0,-283.40734512929373,0,0,0,-260.2353092174759,-259.96973244511594,-254.16163782807686,-248.8076983714999,-258.1077614585127,-263.5348511766808,-259.37654609117374,-255.77343716702921,-271.26298513858234,-282.47423639716266,-266.656139062224,0,-247.23337774103243,-253.6401081266431,0,0,-263.83702547270065,-263.6451314863312,0,0,0,0,0,0,0,0,0
seq20406,-244.89323564291462,0,-288.1636260903627,0,0,0,-254.36761285926548,-247.91750527821637,-243.44993740144236,-239.5887634194017,-256.3550417544922,-274.0013721993332,-244.74949909072032,-243.5390560402906,-265.29768447576987,-266.4953950330225,-280.0370463471473,0,-228.28633880584277,-248.9599977473988,0,0,-262.2373586244363,-252.1483818474655,0,0,0,0,0,0,0,0,0
seq20407,-256.7740788160237,0,-296.6900041667893,0,0,0,-268.483967494338,-296.8560039094984,-270.47805806444893,-310.1866909767262,-276.20052310585726,-312.1170145412574,-262.8894391348928,-313.2884190326881,-306.5457798988508,-328.8060817210191,-298.3407640346865,0,-302.9954583763103,-274.36296363295094,0,0,-321.6086480725084,-312.2193593935518,0,0,0,0,0,0,0,0,0
seq20408,-259.09057741746665,0,-288.71394830258305,0,0,0,-271.3704501383292,-268.43308134654393,-265.0649604306367,-282.51857450938024,-272.4903117557403,-281.4700504463601,-265.1910072015441,-295.992049257423,-288.8184053263197,-317.06291666176793,-291.9611922703739,0,-272.54782427007,-249.85193871132455,0,0,-299.2238962688876,-285.969425037009,0,0,0,0,0,0,0,0,0
seq20409,-252.08107417779266,0,-282.99222464773663,0,0,0,-250.9963472838408,-254.09290807588738,-257.68061608961403,-264.3786782440114,-245.72679748043583,-275.9337707279795,-254.55090142581702,-264.3896780768275,-275.1395142866488,-287.0838511821199,-280.7706283920503,0,-254.74867597499306,-247.1826999925933,0,0,-257.43273011762807,-262.3718568489909,0,0,0,0,0,0,0,0,0
seq20410,-230.54564133114414,0,-286.1905439477216,0,0,0,-248.58315039999513,-280.03599584123344,-250.54314611435305,-284.3036010730822,-266.0172919125517,-288.03419967793116,-248.72308879829342,-294.1931717635796,-286.3982125049408,-303.4805184499936,-278.1259033230377,0,-275.8195656247133,-251.28953535848905,0,0,-296.7229950201876,-292.5153960493739,0,0,0,0,0,0,0,0,0
