DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq3001,-237.042969044228,0,-268.8633505534647,0,0,0,-238.29008204235143,-247.3236281119283,-232.8063249362444,-235.13793960015863,-230.02648387891142,-243.56470412128456,-239.9351865636377,-250.72378719685054,-262.79199193007463,-261.9239274561698,-248.62163534882765,0,-232.77923452943494,-233.77654199828982,0,0,-242.7501573218004,-245.34754202037584,0,0,0,0,0,0,0,0,0
seq3002,-239.10304468542333,0,-257.3688253245763,0,0,0,-245.7248789707605,-249.43744780390665,-239.1960327452585,-226.20225561014115,-235.11980526016293,-269.06117062925057,-245.23189717821282,-213.68449691496713,-259.99681131465513,-274.4104723250034,-257.0329915241533,0,-230.82979573961612,-241.70728239208623,0,0,-256.72598304518715,-251.04946732480514,0,0,0,0,0,0,0,0,0
seq3003,-241.36489212720588,0,-272.23070507003416,0,0,0,-236.13882257160557,-230.39475720511976,-245.03501254191386,-222.62659225980207,-244.35287889230682,-263.3094750007685,-249.80387556126828,-246.93301796381115,-269.6943722234294,-215.82229230140848,-217.45810308430413,0,-229.35586282067564,-244.17159406486417,0,0,-246.47155383042664,-249.44145066299507,0,0,0,0,0,0,0,0,0
seq3004,-254.70199970281567,0,-268.8402311397858,0,0,0,-237.85408652435598,-277.29957733301495,-259.6878313183546,-275.86446798179196,-267.08533370714764,-279.9199480458791,-262.0234363881929,-296.8361896367286,-269.69675128119803,-270.917627700676,-239.6503058350114,0,-285.1917640959104,-264.65026117060626,0,0,-295.36869811784214,-299.03651030877586,0,0,0,0,0,0,0,0,0
seq3005,-247.0187519187763,0,-258.04554310552004,0,0,0,-250.82579944641432,-249.8036130542967,-245.26602663889878,-236.1532653663458,-244.81900845509963,-248.36192108627498,-241.807540859727,-243.09210655783755,-263.62536627106317,-273.5939074445746,-264.5274789979306,0,-238.05492380420364,-239.55362813473909,0,0,-262.60668621101973,-252.9412185239941,0,0,0,0,0,0,0,0,0
seq3006,-255.21275003993577,0,-288.33662374049845,0,0,0,-267.6753985662473,-285.693020329173,-262.29782103098745,-308.35880768949966,-280.4711321866576,-291.8433582424235,-264.52637767571525,-302.2026909315351,-295.7192873940702,-316.72394592136885,-274.766960955291,0,-294.6299003053447,-257.28568868967557,0,0,-312.507869543086,-311.16637679073716,0,0,0,0,0,0,0,0,0
seq3007,-236.83904568786025,0,-266.734069206639,0,0,0,-242.40457476350232,-252.91241721989033,-234.6437085917532,-235.02083027158784,-245.37228181236162,-242.21646683994905,-234.55798380608388,-250.72398592142375,-261.5057246764165,-276.76037498668774,-243.59920203040988,0,-235.78831302719598,-227.00097115814663,0,0,-254.72614106707783,-254.35457169513836,0,0,0,0,0,0,0,0,0
seq3008,-263.06358361841416,0,-299.7279725017181,0,0,0,-273.79741429679274,-290.2950442858223,-271.80456012629384,-298.0341694302366,-281.3299382331472,-266.46849981332804,-268.11414905231743,-312.32811082553076,-297.5743330831514,-336.6164222351447,-288.19051022228234,0,-297.04041363260853,-256.5464160113714,0,0,-308.8583567314918,-307.950229131383,0,0,0,0,0,0,0,0,0
seq3009,-240.33615405526976,0,-268.01824166887593,0,0,0,-245.64598302653118,-244.05518743245244,-242.5370382523085,-243.438878991508,-244.5521110233746,-258.6094441766221,-232.36809097766286,-257.1886260868947,-260.7118078742154,-274.8600401741232,-264.452560348998,0,-229.17114023008216,-218.5449126353632,0,0,-247.1677735231138,-250.57705885880003,0,0,0,0,0,0,0,0,0
seq3010,-244.43028783793412,0,-282.8615490231009,0,0,0,-247.37418166590902,-261.27940318294657,-249.98497123088399,-271.8662699924885,-252.87409258092683,-259.5677455270274,-246.80087479186975,-274.9116250764888,-268.5561653697613,-302.7534279024466,-250.78189728292423,0,-258.4124444294199,-243.64078190273537,0,0,-291.38552050173195,-281.9495080288044,0,0,0,0,0,0,0,0,0
