DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq7501,-260.0318950447761,0,-283.91884715942933,0,0,0,-258.11367671034554,-253.35724249510554,-260.01054251363985,-228.8044667868507,-261.16010469375664,-267.50806698383263,-263.8060819074803,-245.8448726930328,-280.4961572976548,-246.97567921616098,-243.39755161996496,0,-241.63395033175962,-261.41820873900093,0,0,-266.44253219338435,-263.4334141979013,0,0,0,0,0,0,0,0,0
seq7502,-231.76166586359,0,-271.2897963488447,0,0,0,-247.33948531829367,-248.02703129080192,-230.24302984507054,-255.944071396542,-251.21929164812065,-266.39682115324655,-228.68260092937012,-257.36606049508754,-268.0607880378456,-278.9221317265298,-254.19493010588263,0,-243.16415156277552,-234.64242890108187,0,0,-270.10583013045203,-267.9866589461386,0,0,0,0,0,0,0,0,0
seq7503,-242.05476979995058,0,-277.0903722728425,0,0,0,-243.12808294781823,-271.69276985043814,-248.24905847432396,-268.40023274140543,-254.78108379928884,-272.99823011406636,-234.23017878713944,-268.5856971897357,-277.4404099047047,-299.70572899656986,-265.3804724861152,0,-267.2603757792136,-245.80518016572677,0,0,-298.33093879240784,-285.1733823282725,0,0,0,0,0,0,0,0,0
seq7504,-248.67998241362315,0,-287.526653920608,0,0,0,-248.48919733355325,-276.52672206427144,-244.34809053650562,-284.5023294437402,-265.6087670843626,-263.20127979262867,-247.22226004915393,-296.27321344736174,-286.4488120603297,-311.80871262472,-276.26669455654206,0,-282.80802014444976,-238.32902046426685,0,0,-294.9236623554403,-283.7732052516015,0,0,0,0,0,0,0,0,0
seq7505,-252.71795279254584,0,-289.4809064251551,0,0,0,-243.2598414910461,-260.28698949681325,-259.9231514459067,-245.2484099103759,-247.51644230786664,-278.00996478383064,-257.6693821620226,-238.80965328058227,-282.3515936476852,-283.72282483629175,-271.6678331750914,0,-233.2838524320363,-258.17528634204996,0,0,-273.65987799671404,-274.904095463165,0,0,0,0,0,0,0,0,0
seq7506,-242.45091232981886,0,-262.7766564178574,0,0,0,-253.5838658439093,-254.4535620744904,-240.1557785071619,-256.7248596748723,-243.42768545245787,-272.96936664699797,-249.13955662847974,-272.3020280301917,-258.1870280964802,-286.77868589652024,-265.8027870752598,0,-249.4472299100935,-244.1731153218467,0,0,-242.14482263851463,-255.88059655482937,0,0,0,0,0,0,0,0,0
seq7507,-242.64210965004318,0,-269.2445329164416,0,0,0,-250.86296516558554,-253.5996213404181,-251.7282260127384,-274.4309607588697,-254.10348947667347,-266.1778224120695,-248.9517471026136,-274.61884468471266,-258.575132713387,-304.93154765150314,-269.055840337854,0,-269.39746415357655,-234.1948737843789,0,0,-282.6338514741014,-264.10069100738605,0,0,0,0,0,0,0,0,0
seq7508,-249.31077509528438,0,-292.39996464600944,0,0,0,-255.9333481250423,-270.30201764719715,-259.9313802950605,-251.9921444249379,-259.2758474729916,-283.1531389802449,-263.0304283874857,-271.7857127401823,-287.1337770560561,-284.4875491060882,-267.5495272396347,0,-244.82699264949562,-254.52579756826984,0,0,-278.46015987317236,-264.51426735711703,0,0,0,0,0,0,0,0,0
seq7509,-248.87076228777,0,-277.2266720772683,0,0,0,-256.87337476213486,-262.1138804360026,-249.12891144070161,-259.43730876408296,-245.58548928614292,-277.0276009146729,-257.56990827725105,-280.9816988057359,-271.70684904720025,-287.22702792221673,-275.53444534561044,0,-260.43412623262503,-247.28754731990878,0,0,-261.783717031841,-259.76240094522655,0,0,0,0,0,0,0,0,0
seq7510,-253.9723321561776,0,-275.4737776170898,0,0,0,-267.32423582341244,-286.09142566962464,-265.5037332702281,-299.3309988626984,-268.1023634185442,-291.848967575981,-252.95383886000934,-308.40815327766654,-289.2872571233786,-329.26413918911203,-283.07470899272425,0,-298.6684842077772,-238.01002566305067,0,0,-315.0549635897792,-288.9784760533203,0,0,0,0,0,0,0,0,0
