DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq16501,-228.34420069859746,0,-268.4968659200633,0,0,0,-238.41127559719482,-266.2360500909477,-222.40225944529345,-261.97647053004056,-243.73436426999166,-254.19666211876395,-225.55647841726608,-267.343546609401,-270.27673740013506,-285.8062027755348,-247.0408835868621,0,-259.73328984006235,-235.0623720104489,0,0,-270.2471334765113,-267.40749153072915,0,0,0,0,0,0,0,0,0
seq16502,-312.7658065934482,0,-327.13178372998374,0,0,0,-329.59761682024686,-340.69405250314145,-320.3452938992761,-367.53575388098676,-327.15227712270325,-345.50942029315485,-312.6511780947737,-377.2507714034912,-340.11685663417694,-396.76565716321875,-346.2025518181158,0,-360.10341083078214,-299.34440314946374,0,0,-381.877065498008,-359.19263754220594,0,0,0,0,0,0,0,0,0
seq16503,-238.05801917656947,0,-277.1564866430362,0,0,0,-249.89344162799762,-276.4859161827725,-251.39612422841444,-297.53574300924254,-257.9646595918699,-273.5268062017532,-239.87922655417623,-302.1778828760015,-273.9252620744905,-318.34872650363326,-267.39196860417337,0,-297.61098784288936,-231.18331946104618,0,0,-307.268782448668,-286.28663289883497,0,0,0,0,0,0,0,0,0
seq16504,-232.03911027094324,0,-275.0597773935835,0,0,0,-238.22563547316474,-248.13480557189942,-241.07212064567887,-244.5998981652794,-243.32284708964312,-260.68736240406605,-246.8045607158292,-268.5968142758772,-275.23486570777453,-247.53472487676362,-214.7918699750192,0,-248.5806436304462,-241.39183169349596,0,0,-259.72263324821347,-267.44176791561216,0,0,0,0,0,0,0,0,0
seq16505,-288.80012286626516,0,-307.9358922511254,0,0,0,-301.67179485715405,-312.4578924699963,-288.0332394882758,-333.93155407669434,-316.46148392180544,-314.1021826795641,-285.47602661493545,-347.11045337811976,-322.20228370634436,-360.88650181796197,-310.680824938127,0,-324.2810464598878,-282.8031888781225,0,0,-332.3477358109866,-344.2781190274466,0,0,0,0,0,0,0,0,0
seq16506,-250.48706561523878,0,-273.5953437248151,0,0,0,-268.16418553957027,-263.2768426242681,-261.466277437592,-271.85734980053735,-251.89968474121406,-285.4714650675516,-254.7834887068582,-284.93164515759526,-265.4287480645529,-294.018343789326,-287.2838021065808,0,-270.78067335606056,-247.56250978468285,0,0,-276.5735420069121,-258.720431603503,0,0,0,0,0,0,0,0,0
seq16507,-271.88340296505726,0,-319.95022782077467,0,0,0,-285.92154670771123,-313.03019022836173,-282.71046392582906,-329.7967619374015,-304.5684712486489,-304.1387157658343,-275.57012096172366,-339.1821590199381,-326.08136189979507,-355.2963782353459,-317.4493789030171,0,-321.99329285912,-285.4643266677728,0,0,-343.35097900807807,-330.3093828153809,0,0,0,0,0,0,0,0,0
seq16508,-254.00437941429635,0,-243.57829831521684,0,0,0,-262.07241958933963,-274.32083316022505,-262.394664851357,-287.27002801146364,-247.47291349442222,-280.8140204051167,-252.1151277945993,-290.50527073021374,-276.1826855586528,-318.40904773871745,-281.3128166975633,0,-282.9140440721479,-239.5002774607274,0,0,-302.1868209902074,-279.55905285427843,0,0,0,0,0,0,0,0,0
seq16509,-232.26894951967745,0,-270.11792612668995,0,0,0,-249.90909760057394,-269.9232162383915,-241.74766759203973,-277.9523025568373,-267.5576946218669,-263.79396566969336,-234.21609142017243,-291.02555535884176,-268.7200297115313,-296.472331058265,-257.2422705786636,0,-271.072226853935,-229.53660628271555,0,0,-286.36730666975257,-289.09635084397536,0,0,0,0,0,0,0,0,0
seq16510,-249.52355290117694,0,-264.55399590270486,0,0,0,-268.6150882245378,-261.9533926463945,-238.55262429857757,-274.4938459625484,-251.89839392302858,-284.64215753521194,-257.3700239628717,-289.6696806657474,-268.77130173947126,-300.4898983234959,-268.1117507370981,0,-267.55311463479194,-251.4490324500237,0,0,-275.3638404237264,-273.23113140041306,0,0,0,0,0,0,0,0,0
