DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq18001,-227.98697884167234,0,-262.2129023531174,0,0,0,-235.54548791592796,-248.12342533867414,-226.95615148167718,-245.57227260539312,-220.0621798570838,-259.31556958072014,-239.42200593386335,-250.5336424416733,-244.84563679843123,-278.2242379020488,-254.82513619511892,0,-248.67095930723335,-231.55407216493535,0,0,-241.99222280421773,-252.38028730879896,0,0,0,0,0,0,0,0,0
seq18002,-242.871979472251,0,-275.50184259947434,0,0,0,-240.6822395444764,-236.12490345902802,-250.48183988306548,-253.08419940999943,-240.60150060930863,-258.98071866860676,-242.31288391266483,-252.2923468548007,-251.21718603806997,-269.5824053678055,-266.2874387056703,0,-232.97516403188786,-237.86108955152164,0,0,-265.391239222003,-257.63503442425724,0,0,0,0,0,0,0,0,0
seq18003,-266.60476481161373,0,-296.7910343183602,0,0,0,-280.0959210871668,-288.4077738282183,-262.0507348222944,-287.0046778789742,-264.043970976538,-299.1757551215307,-279.9489508469501,-301.36982443969146,-292.6196584109268,-310.56062106499246,-289.87426211527765,0,-286.61545163279436,-272.51676721896695,0,0,-283.8265222993146,-284.78671594658135,0,0,0,0,0,0,0,0,0
seq18004,-252.43994675242837,0,-285.08983133649383,0,0,0,-251.99573788826507,-248.37976861283258,-256.53474059140217,-231.94398346581093,-258.6693356069278,-276.582810805233,-262.3442832126191,-247.90815975401986,-280.5235782466563,-246.08675251406368,-229.50384298952156,0,-241.56210724192488,-258.08038025682436,0,0,-258.8060949378513,-266.36309192490285,0,0,0,0,0,0,0,0,0
seq18005,-258.552895232176,0,-286.9662115248547,0,0,0,-249.5616988220793,-255.31767071545127,-265.99881898154666,-241.62980819213792,-249.76702337764752,-279.3382817439384,-255.94678846651595,-216.86736762842938,-280.23979798065807,-270.49951586663235,-280.10606215461496,0,-235.25133681163334,-259.7083613695319,0,0,-269.90268239714715,-267.111815031937,0,0,0,0,0,0,0,0,0
seq18006,-257.81798589448533,0,-282.06219984003656,0,0,0,-265.91369146447107,-261.0463304398839,-254.07384367871418,-240.02633154877486,-256.059375189189,-259.48990729826204,-257.27350846125313,-244.03484254252788,-263.7321813549887,-286.868468931561,-268.59955782721806,0,-245.6507437806259,-251.5904741012037,0,0,-261.5813796748779,-257.48498905949464,0,0,0,0,0,0,0,0,0
seq18007,-239.56689599078877,0,-272.8861138035146,0,0,0,-250.36471656863813,-253.20598191652567,-234.5319486071813,-224.09922826272734,-245.21310093169168,-257.18796235019545,-241.3526619946147,-243.98374104462994,-259.9271501491272,-263.80442360951656,-258.08284996056307,0,-234.97484366870003,-239.10568971519427,0,0,-252.1342582293278,-254.3890373145402,0,0,0,0,0,0,0,0,0
seq18008,-258.0705817146427,0,-268.9224377773733,0,0,0,-267.90563043795095,-273.745687018888,-262.97888907081847,-276.1978527393247,-259.0821021348422,-282.8583651532155,-261.5202768265959,-286.67612389334147,-278.22704185136973,-299.3086670745515,-287.08350060101833,0,-269.5693720141821,-247.33674995224965,0,0,-270.0127528943692,-265.7648303354764,0,0,0,0,0,0,0,0,0
seq18009,-250.49924663631668,0,-287.56792840378324,0,0,0,-267.1345737377403,-281.6064913723549,-263.5947076185231,-260.4421124936798,-260.2454690784011,-288.3538245986257,-266.5566424929207,-270.78784400134225,-286.8204882328932,-289.5419264167066,-285.31402461056354,0,-256.36570503873935,-259.6004603186305,0,0,-264.33045240596266,-279.8491580980793,0,0,0,0,0,0,0,0,0
seq18010,-243.41974412742243,0,-277.91267814468836,0,0,0,-258.7312665947936,-269.47347383084747,-260.5196012124918,-285.7705186783625,-255.09076095086442,-281.90144174814156,-255.90906475230054,-296.0140558417536,-255.53763092848004,-306.30353872986177,-283.1402945965337,0,-284.51458913392946,-242.52955868734153,0,0,-299.1396088661993,-270.85069807155674,0,0,0,0,0,0,0,0,0
seq18011,-267.1522825578866,0,-288.9359378490286,0,0,0,-259.3390966495106,-260.9806981389571,-275.46791555538147,-247.3987263237156,-270.1490745725242,-281.9921629723074,-269.9558164017178,-253.91346296516392,-292.1984514007627,-262.3255344999638,-258.4405758778852,0,-247.42304754663166,-273.55504579811054,0,0,-280.2815203896415,-276.36507918873633,0,0,0,0,0,0,0,0,0
seq18012,-255.16001313227022,0,-266.66462121327635,0,0,0,-271.38772083933355,-301.1004728415595,-266.48019071221825,-308.6635037245857,-299.6054544689076,-302.09530491983,-268.4406757379845,-314.2782194515023,-295.59664794146636,-339.25901426953095,-290.2161918574707,0,-305.95439366843016,-281.7309143831437,0,0,-320.9308777472501,-327.38343990312785,0,0,0,0,0,0,0,0,0
