DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294.3578641360941,-288.6651620469651,-297.6309903298036,-295.4194277097289,-281.8994210172823,-287.38336459371175,-281.5110511679319,-292.6449983569186,0
seq302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302.0469061708965,-292.35416445109115,-299.81789090673806,-295.59860113698,-287.8613332404061,-288.46289315735174,-291.0452797235115,-295.23944938499875,0
seq303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-340.2479482697212,-336.3902576881766,-339.77704976462707,-336.4604776716629,-322.17116929332315,-332.3702576947145,-333.25220360585513,-337.29262651388296,0
seq304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294.12322762762284,-287.17537456775284,-296.1598173588578,-290.68387394267756,-279.7625932340607,-290.23714581789176,-285.3733859648468,-296.0464438988044,0
seq305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.827257144644,-338.17434278154735,-332.279267385471,-339.31536317155405,-324.55445615274215,-334.18386103756876,-332.3772915054553,-337.03195474434506,0
seq306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.4322288972948,-286.17409689248404,-298.4225312804798,-287.25417843470217,-280.5540407012235,-283.7333054033551,-279.5527301817498,-291.413108086936,0
seq307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-315.5181165070339,-303.89512633562316,-320.5467541043023,-291.8116687119242,-300.88719106915875,-307.2730733163361,-298.097029049214,-313.9282882132121,0
seq308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-211.67527729489342,-210.57363513409393,-251.1277643339816,-238.85340596920497,-225.26866898240954,-203.26202949632975,-240.69276342435137,-201.2671798387335,0
seq309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.0561156392631,-283.42476760502734,-291.13080860534296,-288.6765380496736,-281.0903839021787,-280.842886776379,-283.57039289858494,-287.81229112319437,0
seq310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270.6377026974753,-266.8149068252959,-289.02752589851764,-262.0996061347872,-238.31063983945515,-269.81189293953287,-256.9318210725956,-280.46795927736787,0
seq311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.8507581236578,-324.4633832765785,-320.8111082074346,-332.450724701506,-316.19984111678974,-321.5879843975494,-323.57221771514764,-326.1772695064103,0
seq312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323.55888738776156,-322.8282129068098,-317.8832129863786,-324.22021097166714,-313.82171687353673,-320.71791718594466,-321.10237887437256,-324.59694844559533,0
seq313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-340.9941844909874,-335.0692972068833,-345.4466480802488,-344.07796239206334,-330.3792479077015,-338.6542307869044,-338.308717684155,-340.4153788397044,0
seq314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.993908656867,-263.29946102370883,-272.2215374932399,-264.0486154615792,-252.09528739987437,-254.23236612664658,-254.48667656950357,-269.7824972283502,0
seq315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-266.55767231090005,-261.40184997768665,-271.4745488541138,-276.7403837637971,-257.5123697933994,-264.6981597863547,-267.7934809933714,-267.1133949927726,0
seq316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-285.2487311248477,-277.5885469881469,-289.9325691198798,-286.62852922269997,-273.53534120612557,-279.61255168635086,-280.6492500674154,-282.98874176553727,0
seq317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-238.0743654320731,-222.8983302848196,-268.66955904701723,-214.60541299750048,-220.88798219494782,-223.53950427375514,-212.84037728399338,-238.25819109646454,0
seq318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270.9839935251183,-262.4824031448921,-278.4203992851853,-271.61177322581125,-252.4069584460679,-260.9345051402107,-257.5736298050867,-272.4933254369648,0
seq319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-316.99943826431615,-312.3714864749427,-312.59248476931117,-312.8791027174733,-303.61121552106397,-311.4892463571709,-310.41469070459954,-323.4498927900604,0
seq320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.3565494134404,-254.81049172850288,-276.9330376574761,-267.2924782499774,-250.49490070116863,-259.15726186437337,-251.97608731539606,-265.559635794183,0
