DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq15901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-292.26094163874126,-282.6369810596935,-295.8671975803955,-285.6658181109984,-273.0152637594105,-282.11066553096265,-278.68717282767267,-295.43261998426954,0
seq15902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-303.69465659930984,-293.1144051998769,-311.60020161858307,-303.1264869886864,-283.5500427671388,-294.584154552565,-294.0396264552771,-302.2423373583352,0
seq15903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-260.01082473141594,-248.779545732215,-275.9806347184887,-234.12759517038057,-247.35427351543552,-250.32462450345085,-245.1158580666704,-261.2397417071125,0
seq15904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-288.8309213411539,-283.12971383322684,-287.68935400805634,-280.14296505719665,-272.98350216368897,-281.9364105458436,-279.8624397864478,-291.133362065636,0
seq15905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.4887014197864,-285.33726238728406,-290.23517234534324,-284.5162009383816,-273.73963402860716,-281.7497858704112,-276.4929937611793,-294.1145838904221,0
seq15906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.0875388331367,-289.79342342116405,-298.1572665721052,-292.5481824537708,-278.0331760540018,-287.285005991165,-287.8902368748983,-292.44574117508256,0
seq15907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.89599653755795,-294.67429673231186,-307.80088626657806,-304.4348029975048,-291.33442799958976,-290.59894709397463,-297.97370211640487,-301.52372853013054,0
seq15908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.6173756303141,-288.0849972596748,-305.419453212226,-291.6249188553034,-273.20901513551644,-280.71588363047795,-285.64131076797366,-292.09298541092426,0
seq15909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-264.745388636882,-262.6237839973015,-274.59321177516125,-264.00504165094503,-254.49002030384935,-257.45525182817556,-252.37657104856316,-269.1218173899318,0
seq15910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-232.46940875110377,-232.83930215204072,-260.7001938008553,-228.49422329872522,-223.27728869605957,-232.80927573713217,-203.38029920419265,-242.90409405324314,0
seq15911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-320.6361974360073,-314.2055492831126,-319.378402963724,-325.0172258785347,-311.161648855405,-315.90593210519506,-319.9052372322967,-316.88742107817455,0
seq15912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-347.1349600288842,-339.3032334541625,-345.1589084329498,-342.7440328134944,-331.97712266582596,-338.127867582062,-338.623707177579,-344.9434613612933,0
seq15913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-320.817021958134,-312.3975839695647,-324.7225584760961,-314.3748826830673,-295.4658815729276,-309.9940855805225,-307.87920809992255,-319.17551509989795,0
seq15914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-265.4910902510855,-253.9500358355967,-269.4629540573477,-272.1590286132904,-254.55726008173417,-259.9781201048957,-260.50482567012193,-261.4073999726323,0
seq15915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.7150575638175,-295.74260080550056,-302.5794826251966,-300.35364775791686,-291.396830629647,-297.40885922473944,-298.2327634605895,-304.28045794060523,0
seq15916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-313.2290928409995,-306.87588519812584,-318.7057632868893,-309.3811078689963,-293.1707274791827,-307.0448523497536,-304.45684510263357,-313.4018736811451,0
seq15917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-604.1671809712218,-597.9656816272977,-587.8605021650023,-592.371502676823,-582.2410339218094,-595.3736504074834,-590.4257742953788,-604.1855298724104,0
seq15918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-196.4087218165902,-206.66142964421599,-237.81462660272356,-234.271672855315,-218.3080066163217,-217.53746427492814,-225.8186740462583,-217.53311389549157,0
seq15919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-199.8180337872746,-193.41364663638686,-230.898175724848,-232.3272510583661,-212.28171356390698,-202.67217886981217,-226.95132619847507,-194.24312389911051,0
seq15920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-269.6614607308906,-261.7369902076961,-273.7885528078805,-268.05373887971353,-260.0181426601514,-260.7287594838468,-264.1435225288255,-269.6623728301437,0
seq15921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263.43444253679286,-252.65316749511447,-261.82815139232554,-259.8419075711987,-250.48037266186338,-253.88990430602004,-250.2927249917599,-250.99175576049316,0
seq15922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-266.557585539981,-258.32088449366415,-277.1724451750276,-259.63591649008606,-248.97388175546098,-254.98533057169968,-243.1641749962101,-265.9391055907919,0
