DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq25801,-238.55963762223993,0,-275.31879312865885,0,0,0,-239.47720761269474,-238.99815469380823,-250.32329846768013,-257.4024325496304,-235.874878038616,-269.98629092501426,-249.02629840798735,-256.21928293867006,-260.7470145749699,-278.5600958346026,-254.70795267671426,0,-236.60886558496549,-245.94173377698993,0,0,-266.48730980418117,-270.0615339233704,0,0,0,0,0,0,0,0,0
seq25802,-249.43823939374735,0,-270.36057611413776,0,0,0,-265.34452729844713,-268.62101429623397,-251.16573740089422,-266.87305867818844,-247.56952813537896,-281.6728727019916,-260.2682746658632,-268.6586559862515,-273.07734445802896,-286.8261375069675,-265.7868623455856,0,-251.94316070946553,-250.26459561138637,0,0,-254.57341224065084,-269.32592486972794,0,0,0,0,0,0,0,0,0
seq25803,-230.11259843044107,0,-262.3892846799703,0,0,0,-240.64911223913126,-236.92160292676985,-233.5911183652162,-239.67601691380762,-229.7734871319531,-244.5338178040752,-231.7067631261413,-247.1138851777386,-246.87011888662698,-250.3042047890145,-242.0428227960311,0,-227.8784541901176,-216.09635532628587,0,0,-245.55411431709797,-246.08164593323627,0,0,0,0,0,0,0,0,0
seq25804,-249.74992005101367,0,-280.63154189065443,0,0,0,-258.6658802084124,-266.74163168314243,-254.24092638843229,-238.66231647460566,-250.17953729382052,-270.92094187888125,-256.77718258742897,-251.78653759629842,-272.5538151081893,-279.45197234177584,-274.12950700469423,0,-225.70438139510668,-253.07654855329366,0,0,-256.52576800409474,-264.95991785588535,0,0,0,0,0,0,0,0,0
seq25805,-232.89172255670522,0,-254.45315061478638,0,0,0,-238.7138311661954,-244.34174868770188,-235.31908830340316,-255.97031857115795,-227.20109549699234,-254.67374001594908,-232.30167001645745,-265.81905695652245,-262.68644359474354,-274.52085922621336,-246.78143754501122,0,-247.3291822367951,-221.59109757545954,0,0,-259.12950060915864,-258.7436074643628,0,0,0,0,0,0,0,0,0
seq25806,-234.1866613553027,0,-262.3589922129816,0,0,0,-241.14765674011147,-241.73033825356197,-232.1772005707493,-230.64611151209985,-235.13192662952085,-256.4150456047041,-239.67645385402832,-232.74574218496645,-259.3195722934748,-250.2170194211521,-243.260000860041,0,-226.39920932626416,-236.66328093638305,0,0,-240.6903582521817,-253.69945656335054,0,0,0,0,0,0,0,0,0
seq25807,-239.90193652046477,0,-272.11437922049873,0,0,0,-247.74500801940735,-255.84738472873835,-235.2747016700342,-274.7055820738527,-260.13903459686526,-261.2871697846629,-240.6280309221605,-285.6847351983231,-272.9184674839156,-298.1900275494648,-264.2625927770733,0,-268.1342805305939,-225.24360303306258,0,0,-286.77603950499076,-260.5910027882426,0,0,0,0,0,0,0,0,0
seq25808,-252.29156863478465,0,-273.6968725309605,0,0,0,-254.87235285772124,-259.01385126905114,-246.51365986666877,-234.18629380269866,-247.8657502346872,-263.9499958712017,-252.75497232884976,-249.16367354729397,-266.3782828525443,-281.5486040159181,-259.9245210966737,0,-241.88931089812735,-248.56232698564023,0,0,-255.9280152949135,-261.6490041880631,0,0,0,0,0,0,0,0,0
seq25809,-249.26728113330384,0,-274.9550255819843,0,0,0,-265.7091070060262,-274.546958153388,-252.2787610082505,-264.37130997897333,-249.34358777013645,-280.03534961410395,-258.8334509232596,-272.84321405398003,-270.9556303496048,-291.1736756796075,-281.515023119468,0,-262.5943434487842,-252.85747297205174,0,0,-272.0171737838311,-258.719669666233,0,0,0,0,0,0,0,0,0
seq25810,-234.33321338375018,0,-267.01855506669943,0,0,0,-260.9980987798649,-268.84516054925297,-236.5120564447194,-275.890988050602,-269.4984115636782,-273.98253382767996,-232.6231124588778,-279.8081109403009,-288.7962560007449,-298.9637994280486,-249.6441616600716,0,-271.86405675964943,-250.0955334288275,0,0,-279.2390003659863,-288.4299821881589,0,0,0,0,0,0,0,0,0
