DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq16801,-254.43332343106064,0,-288.5019631513913,0,0,0,-243.41075434359004,-258.08825370700987,-255.9229427834753,-246.14152371330326,-252.19204582672057,-278.75233079800824,-249.62009947882137,-236.95178053736217,-278.1030716130858,-278.7996546555765,-272.03620590241314,0,-238.29971042551958,-256.16063413245683,0,0,-275.48901477728793,-270.60911078210484,0,0,0,0,0,0,0,0,0
seq16802,-233.39836050626897,0,-264.2635418384014,0,0,0,-244.74875388997017,-244.75351407594394,-238.5131053006959,-244.46223833609858,-236.29022133281862,-256.25374653636777,-232.10873178989098,-259.9268569250262,-247.5037034583497,-263.3865475623176,-259.5714815468479,0,-237.90857625079386,-228.67232406927496,0,0,-256.44014574523675,-248.6145177488305,0,0,0,0,0,0,0,0,0
seq16803,-236.5095943865557,0,-259.5031065034447,0,0,0,-239.1408294221209,-262.3651073280317,-246.66949482569242,-284.525028740202,-245.4759814734431,-272.6182092247674,-244.79770669868114,-296.0061835149789,-274.32972403506363,-303.08472742908975,-265.9339701535244,0,-283.21653759663553,-230.46301885911723,0,0,-291.4575338388577,-275.98302111231874,0,0,0,0,0,0,0,0,0
seq16804,-232.96295168554033,0,-263.4624672468743,0,0,0,-231.06780213548655,-244.00032188222576,-247.00411111195186,-263.4548388424744,-251.16138699256103,-250.53279027586223,-236.1404104806443,-280.03503066616764,-267.36242777841613,-262.97299456177996,-235.2878358766123,0,-265.95990461758913,-221.2008573649786,0,0,-278.5833952129517,-280.22773276285625,0,0,0,0,0,0,0,0,0
seq16805,-255.98530496293228,0,-280.8053273166011,0,0,0,-275.6742413124066,-268.0568763379371,-257.4326047080051,-264.82566550942306,-249.63814589477528,-289.39050176913645,-264.03582426570875,-274.26547813119737,-271.3365789336498,-296.1411114210601,-279.4330655753539,0,-260.3045980138491,-260.03837837972134,0,0,-268.8469985102042,-253.13010519902258,0,0,0,0,0,0,0,0,0
seq16806,-248.3777865301867,0,-278.2285624057926,0,0,0,-252.42668555543753,-249.09839748907834,-247.0868268895648,-262.7650937828518,-258.7091945723211,-255.06091408707465,-241.35715961009473,-275.3319667544912,-269.2391214307305,-300.5518813748061,-262.71341679435375,0,-253.73446134333236,-227.9553899401966,0,0,-282.6403445270406,-264.74411666813984,0,0,0,0,0,0,0,0,0
seq16807,-258.2889851997225,0,-244.30923682096295,0,0,0,-264.7447214756223,-289.430363872738,-274.3068293337527,-313.6824154166057,-276.3704000877523,-300.4321996990238,-263.3371228993166,-304.1114781554248,-275.04594557138694,-336.2389942401863,-305.3837645406388,0,-302.60602968310656,-266.96877218474714,0,0,-328.25047922796546,-308.34120977743817,0,0,0,0,0,0,0,0,0
seq16808,-252.18276594056525,0,-256.27021390678186,0,0,0,-261.0662620802817,-271.5629146739276,-260.961648879196,-271.7130825724296,-233.58975909081784,-282.653964189923,-257.882216439649,-279.03452408324193,-265.58200922670693,-303.61694287244865,-283.5384197189614,0,-262.2854240768601,-247.56717457950336,0,0,-279.91878383465934,-269.21835028144346,0,0,0,0,0,0,0,0,0
seq16809,-251.86604803575375,0,-287.90614801221074,0,0,0,-255.08775676878548,-252.90345781334452,-263.51453732256033,-276.7443678798384,-247.98848408731382,-287.78104047846824,-262.8603683501072,-281.1733673031473,-280.5021262885461,-297.2014703167704,-279.1961930373219,0,-262.8659228780205,-250.53360136908645,0,0,-284.37847182179297,-277.8275118452278,0,0,0,0,0,0,0,0,0
seq16810,-291.07177965039364,0,-303.48263511419697,0,0,0,-302.39948426040365,-307.23407897330685,-305.39705128454955,-313.60133234413075,-291.207681638368,-313.2535093311644,-297.9685673738213,-322.30915659137827,-280.67918647109246,-350.9259186905355,-325.78994019463676,0,-319.920756179813,-285.3566727829996,0,0,-339.0622606970547,-306.1371109644847,0,0,0,0,0,0,0,0,0
seq16811,-263.32433429499594,0,-284.08586455747644,0,0,0,-283.18873309926266,-285.69778088621405,-271.4352706801699,-302.2351900683186,-281.08855320106903,-306.9429828785115,-259.7645593108977,-302.0686340699721,-294.08906887554986,-320.0011369898426,-299.8096877926657,0,-290.1031290329674,-274.4119838715163,0,0,-313.1680651467817,-285.10391821458444,0,0,0,0,0,0,0,0,0
seq16812,-325.4640601062273,0,-331.61477019483885,0,0,0,-335.4147463800578,-328.4210672221824,-324.4240848314907,-325.7572033899031,-328.50761862422553,-323.52013588698424,-312.4808027763711,-327.72097238541375,-332.3884878611825,-353.86376068271585,-336.5927410358961,0,-325.89391866506924,-304.71349535276755,0,0,-335.903716029258,-327.9641324549338,0,0,0,0,0,0,0,0,0
seq16813,-251.47942397187708,0,-261.74487109748776,0,0,0,-274.95431250022466,-290.89071763179805,-247.72183843351215,-306.85191087611156,-280.96802585769655,-292.5744699935259,-240.79755922103865,-312.1805880765768,-282.9993803082377,-335.0860918872252,-278.63838803202026,0,-307.6987615993347,-258.2984763960048,0,0,-309.8995369037406,-301.7836112689648,0,0,0,0,0,0,0,0,0
