DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq8101,-238.59980243021084,0,-277.704324787645,0,0,0,-249.45394504612528,-252.927325898076,-236.93361858906889,-237.8284371843958,-241.92823319932972,-272.9680586393714,-249.92103709275767,-253.42249663620325,-266.49707863802854,-266.56817077633974,-265.29805794434094,0,-241.29009868151394,-239.12445953094755,0,0,-251.5777471460947,-261.18156407371134,0,0,0,0,0,0,0,0,0
seq8102,-254.3278858487681,0,-273.8886968455422,0,0,0,-254.1971881119667,-269.660636332672,-257.6306706692274,-283.91987432944114,-270.820157925691,-261.68481714857904,-254.54736400582277,-290.51491266647827,-270.89860562343887,-305.5685654371373,-276.8418252107794,0,-272.32260390767937,-238.5639487915955,0,0,-290.9350952235996,-288.0326970936576,0,0,0,0,0,0,0,0,0
seq8103,-241.64419519942697,0,-274.30628101338596,0,0,0,-237.92792628751752,-240.94032428963268,-242.67645861418842,-251.96624251343448,-228.46316626444545,-257.01653481524914,-240.89836767822302,-243.9363014198652,-254.66112865308773,-260.7167544739334,-272.5749851227877,0,-234.86475520886884,-242.0451639149003,0,0,-256.33947775230416,-249.20243232439492,0,0,0,0,0,0,0,0,0
seq8104,-253.97706792495526,0,-293.19338740483806,0,0,0,-251.9382452028109,-274.69774927646205,-273.9753587279007,-294.1396430304015,-274.4921119663584,-270.05566780173467,-262.6422770132007,-312.86318331964486,-283.93419164376263,-283.59516657306307,-256.2814578678986,0,-295.9976638596105,-245.9316024103873,0,0,-299.7167253462847,-302.67123573815996,0,0,0,0,0,0,0,0,0
seq8105,-236.24537040011978,0,-260.92384361384666,0,0,0,-244.4300470987107,-244.19320795811635,-240.28464529436,-250.17840716907983,-232.78916896327345,-238.05196721126913,-235.94442404314051,-261.2009597304692,-250.35499891673555,-282.63718197402284,-259.5403173887546,0,-244.17239340811352,-225.07835849925817,0,0,-261.686524664849,-257.2487276302331,0,0,0,0,0,0,0,0,0
seq8106,-235.2592553006471,0,-266.257039245726,0,0,0,-249.35847160542977,-231.155752123391,-237.19775623948777,-246.59299350197304,-243.4623207946348,-261.28735783205593,-227.45612198523347,-255.48176177844582,-255.80685852117446,-282.5094779221548,-261.1913836954865,0,-238.18520321129017,-232.15956756041444,0,0,-267.7460473888031,-253.0820504819568,0,0,0,0,0,0,0,0,0
seq8107,-237.12453009440344,0,-255.53307786196885,0,0,0,-245.36311813806552,-250.82178367455342,-234.560649407128,-243.3356666408126,-235.4306369418101,-256.81205532274964,-234.54453668382462,-257.33906440736723,-258.1392792409259,-280.3612599267176,-255.31465576689297,0,-241.02905862458198,-233.70468652380518,0,0,-258.6501569452461,-245.9602830834943,0,0,0,0,0,0,0,0,0
seq8108,-242.73320339612266,0,-269.05312453693864,0,0,0,-241.8625923522201,-236.22072244317238,-243.60941051904805,-222.18273873729427,-249.6734465399279,-259.690111102693,-246.32139946709924,-243.9684557374572,-265.7142518691254,-237.44775152899697,-225.52414720188347,0,-221.35228797864588,-245.58318796811486,0,0,-246.18769794673025,-245.5419876505534,0,0,0,0,0,0,0,0,0
seq8109,-238.20777597504483,0,-275.14743081308063,0,0,0,-246.53606244643447,-256.32917394441165,-237.49703706144928,-228.14156449395426,-244.2851773023567,-273.1906285320419,-242.05548036918347,-254.19885661894713,-273.50436778710167,-253.88073458662117,-262.0837047553088,0,-235.13745923681478,-243.26787491100887,0,0,-253.227534137019,-256.54844224929104,0,0,0,0,0,0,0,0,0
seq8110,-243.6092758607264,0,-274.78693117751953,0,0,0,-246.46288860062907,-260.354655068849,-249.6558562631662,-253.03506274823098,-233.475962179143,-270.42048620507177,-253.6540732131294,-253.3578368302151,-264.9814101246417,-265.0011489727278,-272.26628948989753,0,-249.5261948032365,-245.7625121039277,0,0,-262.9927982113901,-269.1156244772645,0,0,0,0,0,0,0,0,0
seq8111,-248.73004629670808,0,-268.658943344689,0,0,0,-258.0856438546914,-264.1205589268702,-251.73777030899853,-252.62777097312903,-241.995923953666,-279.4417139825998,-254.4499200939181,-265.8134792534286,-266.3419789975892,-287.96422909488655,-274.42545959691466,0,-251.46234658479364,-247.17903802215142,0,0,-273.3097935654067,-252.5203495378651,0,0,0,0,0,0,0,0,0
seq8112,-257.0194393522393,0,-274.48672508471867,0,0,0,-274.02044924553917,-276.5021258779973,-265.7313783601855,-304.11259119006155,-259.9888425635787,-294.0102268654603,-262.4431890452678,-312.9673384751379,-288.82456233966946,-332.25819587770843,-294.10686772766326,0,-298.61492866138207,-252.4402372558625,0,0,-316.695449375687,-295.45458697611804,0,0,0,0,0,0,0,0,0
seq8113,-247.86151190634848,0,-274.9149685040276,0,0,0,-252.30112906821088,-249.8302388057101,-258.5573214504444,-265.79769702402785,-246.09363194645246,-273.6684131456394,-257.8785518399281,-281.486084625934,-272.22511278161716,-282.04500465790295,-271.9607990618369,0,-258.9775337258614,-234.22570170475214,0,0,-267.1624331201575,-259.36817683578715,0,0,0,0,0,0,0,0,0
seq8114,-227.14372695149896,0,-274.36688101481997,0,0,0,-246.8136777199826,-271.57792692437596,-226.06829228610778,-264.22507499115386,-252.12043955269152,-252.76898523870918,-226.30280047081737,-269.76064132020116,-278.8441813201755,-275.5353837247143,-259.6169085876221,0,-260.9036899812437,-233.4691352489775,0,0,-264.0195962931617,-276.2420214788604,0,0,0,0,0,0,0,0,0
seq8115,-258.9238837345489,0,-277.92785763501723,0,0,0,-260.03884381898365,-268.8708857725369,-254.484725643286,-237.57607248359312,-255.56115154198514,-272.02476870784784,-260.71218533988474,-247.2791038494545,-265.2520808599175,-279.9905374536189,-268.69177797417547,0,-246.54320892003435,-257.5961498350132,0,0,-258.21493545347096,-265.04172559785957,0,0,0,0,0,0,0,0,0
seq8116,-268.0249829277711,0,-283.67451270467166,0,0,0,-280.7757513739617,-280.6289934076705,-279.6476212590836,-282.0682057629852,-246.60126023870663,-288.43597535406604,-270.3378653020883,-277.287529275992,-265.8702167036241,-327.22590337415727,-291.39414817853685,0,-273.3483573494679,-253.72959279739212,0,0,-307.41492283795066,-270.9068269306859,0,0,0,0,0,0,0,0,0
seq8117,-268.27551674003996,0,-294.5352639403428,0,0,0,-291.1278599400075,-307.83957189901605,-266.9546289495772,-312.93129760699105,-295.1716380787291,-306.20167489503416,-264.67446220188447,-325.58698425394425,-308.44473753047185,-346.5421272716376,-292.1221263860328,0,-308.4550581255632,-275.8340892087517,0,0,-319.97801230465836,-320.1148562754671,0,0,0,0,0,0,0,0,0
seq8118,-291.86860834578835,0,-318.72513051279407,0,0,0,-298.33058657614475,-299.32352750081435,-292.7294842553031,-287.5093488147851,-297.793357529003,-314.75260738366626,-293.2566134616138,-298.79402784371854,-313.92931373690993,-325.5477773454516,-309.04649472518554,0,-284.04542302436954,-294.8726328533824,0,0,-304.63301234228936,-310.277889950521,0,0,0,0,0,0,0,0,0
seq8119,-232.7165147427483,0,-258.77511925460607,0,0,0,-236.05887998705558,-231.02135839953024,-232.17340179556265,-236.47713499302404,-225.27922461800773,-243.34428593959905,-229.9602694539338,-249.9025861329053,-236.88594260307232,-263.5875788630274,-249.17044479654308,0,-229.03026475496188,-225.33313308781612,0,0,-234.3714922849348,-241.0218783082227,0,0,0,0,0,0,0,0,0
seq8120,-248.504011064287,0,-273.4813186730304,0,0,0,-251.10440361640696,-256.41578965562474,-255.22183228514078,-270.1815503537263,-232.59241513749285,-262.50150262612107,-251.98554899611528,-281.7406735274493,-271.75634667144544,-291.18964791258014,-276.82354608378546,0,-268.03437464054343,-232.82555874759979,0,0,-276.28773581218695,-246.2091083232845,0,0,0,0,0,0,0,0,0
seq8121,-242.76916982537475,0,-276.4452628831592,0,0,0,-254.97170385472603,-264.8756538007079,-253.94870465161475,-277.8054477455533,-260.3384868503637,-268.17137856679034,-245.71951012360338,-286.29441466000065,-273.79694842481354,-302.31039637982167,-265.6028459400353,0,-271.14602802561905,-234.7613320849089,0,0,-290.7921585990933,-281.23293713610485,0,0,0,0,0,0,0,0,0
seq8122,-254.3981235701675,0,-275.9654558036311,0,0,0,-259.0433880157955,-261.4423520210564,-251.34833029872783,-243.90563200392066,-252.26935416157295,-259.8551662999948,-256.6002047527587,-254.11170266641594,-260.52569939375763,-279.48599511994775,-261.3343098003349,0,-249.32405608172857,-248.29078284551198,0,0,-259.3497518323129,-258.38452830175237,0,0,0,0,0,0,0,0,0
seq8123,-250.86210138570453,0,-287.6148420165119,0,0,0,-252.71702284908926,-269.60308949594787,-245.37198583950615,-272.70111900261594,-250.55883161015265,-281.07929556735115,-243.30840414728613,-267.4485963218928,-285.70275718718403,-293.0989572896156,-272.90596150038016,0,-254.9386732000891,-247.17692519969467,0,0,-279.42960133076565,-279.668651989431,0,0,0,0,0,0,0,0,0
seq8124,-247.77554571548922,0,-271.66819814864266,0,0,0,-248.54137762549445,-252.6391109989497,-243.77660180594208,-231.79713249777248,-243.17477769683254,-271.67035950249254,-247.3855337908389,-214.7832481125013,-264.13093837393035,-272.1758998456266,-265.3134598566514,0,-236.03822976944514,-251.9773231308914,0,0,-257.64778993657114,-254.36280669417155,0,0,0,0,0,0,0,0,0
seq8125,-246.337595837734,0,-270.08700196549637,0,0,0,-254.7665378438318,-263.62343315425625,-253.3122498442958,-272.52169606314663,-246.68545405611124,-276.8911306181231,-249.89874682847844,-282.05612824278813,-272.3551149397394,-297.0858560072911,-269.19801941980023,0,-261.4098678040185,-237.29181240849428,0,0,-271.65180089939224,-274.92309409048846,0,0,0,0,0,0,0,0,0
seq8126,-255.42653537625492,0,-275.45372488674275,0,0,0,-271.77020967121825,-292.0077554916128,-262.82226367593154,-314.52146128986317,-287.4908519281722,-303.16720574331833,-263.7276632483325,-319.43658912849094,-280.9897221305142,-334.81840961083685,-279.7492143534577,0,-303.93437893085894,-264.9395339311499,0,0,-320.6718193440232,-312.742254740591,0,0,0,0,0,0,0,0,0
seq8127,-239.9613090024099,0,-275.27388474191287,0,0,0,-236.36711165153346,-235.29799803964116,-245.25420709159613,-230.58180968245676,-240.00407138118283,-261.4426845136325,-250.7400055802627,-240.20836283164442,-270.3099672954126,-239.17115840329373,-214.18393843117377,0,-221.45381513034846,-244.5830588745267,0,0,-245.27534087517935,-260.1073649697506,0,0,0,0,0,0,0,0,0
seq8128,-227.10712395302227,0,-258.9801613670578,0,0,0,-233.7641710724913,-238.40376248944668,-229.2091763238269,-225.2807072788661,-230.20361540676132,-254.3419996404521,-232.38095703488443,-224.6585733993076,-260.23028354570675,-239.62588230239993,-233.5191104165778,0,-218.6064133945858,-226.4870959153675,0,0,-239.56986041853256,-240.34313329087865,0,0,0,0,0,0,0,0,0
seq8129,-598.4328210267854,0,-603.6300078765333,0,0,0,-611.3671909874721,-612.435818336609,-600.9348243384328,-615.6916188051955,-584.2903596928351,-615.4191435242051,-601.8670855027525,-624.5168335117816,-607.4071117252552,-643.9390070680452,-620.3049779873968,0,-612.3896723177542,-590.7114247927574,0,0,-631.1794416371674,-613.1743381652439,0,0,0,0,0,0,0,0,0
seq8130,-251.06518151240155,0,-288.1230246983591,0,0,0,-267.2958641457803,-270.84275868736745,-260.35810982840945,-275.88061197450116,-274.7257187546571,-269.5444991382489,-252.49601466696944,-289.1273297732814,-280.69205986357076,-310.23247027871724,-276.32454996944034,0,-275.0843988934301,-243.5882730220484,0,0,-292.79023429758524,-281.5615508601155,0,0,0,0,0,0,0,0,0
seq8131,-267.5175376285425,0,-292.5586965385098,0,0,0,-293.8408359390446,-316.5958502840097,-291.00367509496607,-340.4949017237962,-305.8948450331353,-326.32206593374406,-284.01717614314384,-343.6934578870611,-299.14113282205693,-352.1672838403401,-310.2484029971261,0,-328.38512842923996,-294.81437170602464,0,0,-346.50569038549196,-333.3202018112939,0,0,0,0,0,0,0,0,0
seq8132,-251.20568120867392,0,-292.31899889666306,0,0,0,-263.6851237929449,-283.8376961616176,-247.3616181045204,-283.7212809578772,-265.42342852474405,-279.0885865102797,-257.0438695232414,-293.9794919337554,-294.1364410936825,-317.14691719815977,-260.61962858439364,0,-276.42475782922605,-248.99452647092812,0,0,-285.2266861036134,-294.5221215200296,0,0,0,0,0,0,0,0,0
