DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq19801,-228.1130859987805,0,-275.9559875228402,0,0,0,-232.88620365040174,-257.1558913533526,-234.43170216429573,-259.3089874366406,-248.9346411946514,-234.64464727293188,-238.3532029125157,-267.5048405724981,-281.73980180853346,-277.95325041303636,-254.30839734210423,0,-246.92353468409948,-227.12595883523718,0,0,-268.69026541932215,-272.3243283919713,0,0,0,0,0,0,0,0,0
seq19802,-241.8576204004784,0,-273.98430285301424,0,0,0,-247.31896421596463,-235.6721100565778,-233.35078925337774,-216.1225848480926,-241.50320712206982,-258.87847739784456,-241.3707055417032,-240.84126816588443,-263.3946385363495,-267.35460692436067,-256.7828723076545,0,-217.86944670412063,-239.84665819876926,0,0,-243.30898953102886,-241.79720317957037,0,0,0,0,0,0,0,0,0
seq19803,-254.743884727803,0,-287.55982291425966,0,0,0,-257.6424318621721,-284.0747623009843,-266.7513248102739,-293.7693781523714,-255.24348712383326,-275.3250483688437,-254.5775196521717,-299.5044480413021,-293.16261031060446,-318.83629537573614,-283.04024818003427,0,-280.6580413105781,-257.7861666175174,0,0,-301.27536420520124,-288.21314215256155,0,0,0,0,0,0,0,0,0
seq19804,-241.01286852483196,0,-275.9560492205423,0,0,0,-235.916106835244,-229.65140797825137,-244.915532730885,-222.11138991558317,-243.57807208635353,-265.7313421967361,-248.87398082383646,-245.2844526544209,-274.8515598273057,-226.48884921295414,-220.21253201246776,0,-228.03666358321067,-243.30689917473782,0,0,-252.3893086446456,-250.83295847626704,0,0,0,0,0,0,0,0,0
seq19805,-236.96437444565103,0,-281.5750404320687,0,0,0,-246.09985318107374,-272.89964723181834,-249.99341489959386,-283.58462524549145,-263.11646616288596,-278.6053935488917,-242.8915236859621,-293.28491809987986,-278.53548873156734,-308.4620481307525,-262.68043261086336,0,-280.2723111367855,-252.933587533066,0,0,-293.03349575058456,-291.23698850450074,0,0,0,0,0,0,0,0,0
seq19806,-248.94951730415667,0,-283.6553753831604,0,0,0,-258.07071579345296,-275.0651957940751,-255.979195506717,-283.635366113397,-267.469770468842,-282.12721551922186,-255.3336539600892,-294.2546407190001,-295.08969495405097,-302.8957528393988,-262.72060378350585,0,-274.69194329995133,-255.69857034455558,0,0,-287.4784006130031,-302.7701141488269,0,0,0,0,0,0,0,0,0
seq19807,-239.88164450168708,0,-272.14503514490417,0,0,0,-242.57899145736863,-249.08256826221546,-231.53085414293247,-237.69987159459822,-232.70991765166156,-259.313153673044,-242.36513120799805,-253.79349928025,-260.76206776940063,-270.8317914143931,-252.83325833475544,0,-229.73408060810732,-232.966023220478,0,0,-186.62058111190757,-249.8902508233223,0,0,0,0,0,0,0,0,0
seq19808,-255.49839656855727,0,-286.5036661850132,0,0,0,-271.68557876564694,-295.2787013613481,-274.35876340977825,-312.0391335476041,-270.9947966636828,-296.5751610624889,-261.9557793392277,-307.8171394337328,-284.6820432172416,-339.5807634013009,-276.1535791905721,0,-304.44102518890753,-254.81331644233273,0,0,-323.04933797992203,-295.88519216721784,0,0,0,0,0,0,0,0,0
seq19809,-225.75292482457877,0,-259.32475849928124,0,0,0,-230.65379368186498,-226.4477614511236,-233.1865422880161,-218.02217522534343,-237.42588480279287,-254.00169720004385,-234.53393889877947,-236.54296145471767,-259.2297833332521,-224.62261382638343,-211.80008053974908,0,-221.66957679348397,-232.09302008579107,0,0,-238.6177392825818,-244.42307144828033,0,0,0,0,0,0,0,0,0
seq19810,-240.41855321757183,0,-274.4476219674935,0,0,0,-250.05864029984136,-263.9309859593948,-241.3194836563429,-270.84886859607485,-263.5048990436147,-268.7034115923172,-234.64163031902083,-289.2732597651715,-273.4565068950436,-308.615290538302,-254.67462335800073,0,-271.5473163465828,-240.58759759427042,0,0,-280.8260255676892,-283.5521831584829,0,0,0,0,0,0,0,0,0
