DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq7201,-233.27322411689,-255.6626904623379,-237.17432377969644,-250.26102469253112,-245.01846510553105,-244.29793076305862,-246.60623377703445,-233.72089083323857,-255.39912520744082,-258.620750678485,-246.169799078323,-252.58791033412933,-280.55434998481985,-261.65498173441944,-234.2245040905244,-285.6839198783103,0,-285.63136747567154,-256.3008352545224,-225.59405214433977,-249.04365550635188,-258.2438715529901,-254.67634338616566,-248.8124111094044,0,-305.52487373457706,0,0,0,-300.35765985394215,0,0,-253.72208503065806
seq7202,-263.62098315198415,-279.97347160858,-262.99250860478725,-275.6888509632809,-269.25270283931116,-269.52803149972345,-270.8972992086209,-261.3348021401447,-282.2970048122205,-289.5546139070534,-270.46629932500224,-283.97499562702467,-313.0180476550734,-298.1628310940955,-267.2216555780058,-320.7222088561021,0,-313.1271452921313,-291.1515683452695,-260.43761549265247,-276.850826201887,-289.17683907467773,-288.0360526661974,-273.40406403227604,0,-335.0531249744783,0,0,0,-338.9186462009541,0,0,-272.5601100506486
seq7203,-250.25006839058386,-273.6529160090586,-253.9561422216407,-264.6864820091785,-262.50447450267393,-246.55509654047017,-256.86527503469256,-244.4940868408728,-263.30395769961774,-283.9275282299883,-289.84129902816636,-274.27341155558673,-303.0901603431986,-284.77534541047294,-261.28795724754985,-307.34977284153643,0,-310.0814998102144,-279.88696083562667,-247.61631088593708,-263.2739812059217,-269.8751352180674,-272.4849901263327,-265.4773244140622,0,-327.840085104696,0,0,0,-337.7164468052935,0,0,-272.08867032274475
seq7204,-238.59150134475047,-246.71076200149258,-234.72344703533605,-234.2335796443016,-232.9553965221388,-240.86151992032967,-241.28937398381396,-235.5550794534606,-256.0618847439416,-247.00544067997734,-248.70010790454666,-269.23482430643224,-295.9576377269109,-256.81747599058286,-239.79160640404214,-286.8619245239134,0,-278.85520812543024,-240.69763971945295,-227.88855487936448,-245.75706795999614,-255.5888955586507,-243.00459114471997,-231.67864925826078,0,-301.0079875100221,0,0,0,-298.9320636556365,0,0,-239.85687660110358
seq7205,-236.57797833787535,-261.85850458866423,-248.08349760336904,-260.1709008977426,-241.487599623887,-249.12467867052703,-244.82116519067588,-230.60885463771552,-262.3699934453306,-269.72969427299375,-240.88123945930576,-249.2870847852486,-282.89678888312926,-275.7408630384325,-248.86835698354452,-297.1716703186387,0,-303.32813936539367,-273.3534053178092,-232.36196546638885,-250.3702383929856,-261.29919791324335,-262.98778516568944,-256.4190551268558,0,-308.21861464853936,0,0,0,-324.80162822738697,0,0,-266.80807937521695
seq7206,-298.61055838317435,-292.9340583338027,-288.2316168869117,-284.39917105435524,-295.8313093219289,-308.2698466781856,-294.33714792416254,-297.822038122768,-300.1827720771413,-297.75116803566976,-302.0617092105579,-322.22768943254255,-340.22920329790594,-290.9258051252611,-309.2119000528654,-333.6632530755284,0,-331.28413597553975,-295.69431420556305,-293.9865949804388,-299.2404926705717,-300.5671985720477,-303.5494832899362,-291.47877304808924,0,-340.13871314764685,0,0,0,-347.20645290445646,0,0,-291.0319725883334
seq7207,-281.3635908518171,-288.2996724041626,-272.50927176245267,-261.58475028487067,-280.7953747136607,-284.9342653682085,-270.0235343931185,-271.6247377278267,-290.51393695204234,-269.0267608289263,-306.4966959505022,-307.34980180754843,-323.97296120699264,-281.9350919909179,-292.2462771512283,-315.3619915352861,0,-282.0837987196548,-252.052671275011,-272.16697280800884,-272.94319796532784,-287.85368210394535,-279.7607371362264,-264.9480662521017,0,-299.6130911498573,0,0,0,-312.4057654403047,0,0,-237.69911478069145
seq7208,-231.51677319134916,-221.97796675021794,-234.14934073385425,-228.92267796970893,-233.47488031250063,-242.09057818072,-227.12003752534306,-225.33064115064326,-242.7696605409051,-229.39834109146167,-253.4143232875408,-259.86290519111,-278.73463485250005,-240.64090164299478,-227.9238172064208,-254.94890924185455,0,-269.93934401798316,-235.4477191435457,-232.0932314627686,-230.34611247176352,-233.85922236241638,-212.7395998710356,-216.90700353802345,0,-280.46730569366593,0,0,0,-297.2790439902635,0,0,-234.2391998243919
seq7209,-249.1598683025402,-248.78855520583434,-253.1091260322957,-242.38182354023564,-256.570757229896,-264.4776243345224,-247.2132413117286,-255.88733406947182,-256.4409706987963,-232.08492382291521,-266.87008497265606,-273.79514743542836,-285.9304025706122,-252.38264042012366,-253.28679454287825,-273.97654308189,0,-243.55516962155832,-241.53032446891802,-248.58235894347482,-243.21940724455686,-259.8706557640849,-244.4116730702224,-240.08415048598133,0,-236.45045077599744,0,0,0,-261.03655200064594,0,0,-233.72489532426943
seq7210,-224.94189313923812,-229.9365868445248,-223.97990874335255,-223.01430947403975,-221.28802587234534,-236.64140432549289,-221.7182904924989,-221.4931801998653,-236.47503389707933,-228.50516153776678,-220.64042818504007,-234.87988169908016,-267.9831359683091,-229.1573758459653,-233.85161573575814,-255.45562129672442,0,-261.50771703029193,-227.95600919232737,-218.3582384360914,-219.98274326031293,-226.12886903017807,-219.86014405044725,-212.52004327250802,0,-269.65221752425794,0,0,0,-288.76633376772344,0,0,-225.4484532850434
seq7211,-257.7890524239558,-265.1403230367726,-261.54271978179827,-287.5083030770222,-272.80712183411634,-266.2684755806169,-266.39811460143113,-262.9826489170253,-270.7706181444563,-292.5091483531264,-296.16742310535096,-274.99537931827814,-288.919740915838,-297.5197282292097,-264.67356200581105,-313.9352770193339,0,-318.92859376827755,-290.0546675052583,-267.8438276264863,-277.2384781392666,-280.5994117523406,-288.6060002447343,-277.0251639472686,0,-330.73663860023277,0,0,0,-332.97767449775137,0,0,-288.41453327619297
seq7212,-217.52721567708696,-202.79569417002625,-222.93378692563908,-214.24471726646166,-215.9110258094556,-228.09656600132925,-214.96923478035305,-216.19526165665613,-222.18919972500456,-207.13891172667738,-238.77294540152616,-232.88799941066,-247.09023175931256,-222.26280976497102,-228.6320140587861,-240.5416391774612,0,-245.42720059572144,-222.48500381651047,-219.6651151729805,-207.566408619544,-214.45752610513668,-200.34157441041495,-201.63529160784438,0,-258.9703932309425,0,0,0,-272.5580336916071,0,0,-222.16504779078528
seq7213,-226.8440697030846,-239.86654456123782,-233.12349939772656,-233.64323347535324,-232.37843385670183,-223.80796987904884,-231.06103121440404,-226.26290544698767,-248.04660939004333,-239.074944051559,-246.9600928689392,-249.83224471074436,-279.4575489150548,-247.14202147355783,-235.33077340464357,-262.2888411303899,0,-273.41794126770526,-237.1761612738717,-225.95659232169015,-229.99596793439656,-231.14664481404702,-230.04565778375817,-227.44395777960608,0,-283.0356199319442,0,0,0,-291.2014327449851,0,0,-233.6699430483452
seq7214,-252.02468581732023,-265.27940521302764,-254.25721487107475,-278.9526006014009,-270.106918792567,-260.2524349452802,-260.06918320368146,-257.7489193313711,-255.00116012931326,-283.059216119435,-282.6882366157337,-246.85106197778097,-250.21611275062983,-285.13946791831205,-276.1336480268049,-273.00296643029117,0,-287.35243036497883,-284.76094875088603,-248.5013285345486,-268.8908588999736,-241.83478502384185,-278.3080431116701,-272.3548529049786,0,-318.52364529286,0,0,0,-308.14804654740175,0,0,-279.12967361676994
seq7215,-248.69748184720305,-265.3854023212688,-250.76995713763333,-262.18151860907295,-248.04860941390908,-258.4357545972955,-251.13703402134342,-243.6997413336079,-262.201587745289,-276.4447870171727,-286.81049895936013,-273.2228111858059,-288.1282755832725,-284.4313627972068,-270.5598995988483,-303.1720393084119,0,-306.6973450574178,-269.2808207498396,-239.82724187036294,-264.64558919602155,-266.86719813130185,-270.1619777292881,-257.116941998046,0,-321.16529512652426,0,0,0,-341.838745830312,0,0,-267.63867619197856
