DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq6001,-268.4132393129482,-265.42703561095345,-271.2031154300297,-261.97525210012395,-266.844908853145,-270.9164071686273,-258.92918353972874,-266.9609804949775,-278.9445827766558,-263.944180572182,-281.32013830225407,-286.12194620814404,-311.24758136638053,-261.55701456671443,-278.68111571479193,-302.089936871593,0,-299.33645436188,-260.1073110658121,-269.33846144709076,-268.5024792888945,-276.3200636855385,-272.81394247134284,-253.75703771037635,0,-307.69504063823,0,0,0,-323.78441614791535,0,0,-266.6984376424831
seq6002,-249.94333171036865,-276.6416271986222,-257.6928299497263,-270.3546037299545,-256.6146161145365,-260.96244882097824,-255.78712213669422,-246.91690450431383,-269.504017359984,-285.80804784398623,-291.6878577657055,-277.64762010868145,-292.35354789773874,-287.624862590886,-263.45340173710804,-311.7803275651579,0,-316.0685872840107,-280.5868739734413,-259.24812741583463,-269.78724183139985,-276.7904128397679,-283.39198381368686,-268.76372884910865,0,-335.83893381060847,0,0,0,-335.6737231197527,0,0,-274.5620047932956
seq6003,-244.54299379033884,-258.5544068009803,-249.66927142699615,-252.68163701109242,-257.15316833933593,-237.28194837667525,-235.3940099779341,-243.0155674630697,-264.1747336807033,-259.19434933958223,-265.10538911907656,-262.50183718312036,-296.55313232951363,-270.5932894706515,-262.50401519618106,-293.9590448350204,0,-292.2863308793846,-259.40059576147286,-252.54274881880343,-247.2594199281482,-263.3714933553931,-259.5845479295416,-247.6500982139588,0,-313.1643676296414,0,0,0,-315.60135089941065,0,0,-260.29010345231103
seq6004,-255.29464706976498,-282.8789484375908,-259.6883257442087,-279.6513719070302,-262.97264487302357,-263.61702354530803,-266.20822434296656,-254.6353667046361,-276.83350307773486,-294.95497883482574,-289.3621537598136,-283.53212718077026,-304.006107960954,-301.5845684900401,-272.8945755181983,-322.4050048530039,0,-323.51660259098026,-283.8826886294665,-252.262446825965,-276.56143099256934,-284.21977861793147,-282.4577909242244,-275.1878722940015,0,-338.59758621310317,0,0,0,-347.74620731574225,0,0,-273.4026031841763
seq6005,-250.94251868811781,-265.6911221579618,-249.2085173380104,-271.4930502011259,-257.9634744455329,-270.02667191270825,-261.8959425760566,-252.3301352261964,-278.6855549455681,-276.7374472336727,-277.41801203145434,-253.61523920486547,-289.8221158956534,-284.3237328496492,-257.3910470515722,-298.7070450145328,0,-299.83161543014796,-276.99527625675506,-248.54351497286584,-250.86558534018525,-272.33008176375574,-277.0934323427521,-269.89459321120523,0,-315.35889136088315,0,0,0,-324.6031407007917,0,0,-276.8631771407684
seq6006,-250.16764374193886,-243.20903159914621,-252.177671547788,-241.47295947448586,-255.60095810507036,-263.8463906535807,-247.635572081214,-252.34239763916383,-250.32254086781944,-233.4357993955006,-262.55815013270336,-268.61284968472415,-281.13124673055614,-250.19254098569493,-256.4071637603555,-265.86509871731585,0,-243.48655939115287,-239.90364931520062,-245.9521348799457,-242.73623866695561,-256.1908083653525,-243.76424239817976,-237.4508367738894,0,-242.45640226725385,0,0,0,-258.96821623410574,0,0,-233.40584708917476
seq6007,-270.9539697455102,-283.79882495033274,-276.25049775194697,-288.00291798242637,-280.7672674313478,-281.2409334625741,-279.1779580902362,-274.4538553086562,-278.78779915387645,-288.7900598082844,-306.4781190623667,-272.4016382510446,-277.70200893830133,-299.93891845838976,-277.55918206849645,-278.2925632564794,0,-292.2982403107871,-298.11566622371794,-272.96392425494435,-281.726864320835,-271.4889458506778,-291.2922078088132,-283.1154235468347,0,-327.6855698643129,0,0,0,-306.85581215133266,0,0,-283.4669678848795
seq6008,-247.6498386118008,-256.6593315124123,-252.3032866344912,-263.71525417313245,-252.48876903360548,-250.0740110367121,-248.4472289118408,-252.0897681520275,-263.34658195844685,-269.82082245140947,-279.9492335203521,-266.9176876245759,-288.57591666456,-271.1787790327094,-266.72329306599255,-298.47278673444055,0,-304.48034965794795,-267.36937414265003,-253.92567914200967,-260.8832648164824,-269.6917515296987,-264.6990565448164,-253.13132878206824,0,-309.7012589361479,0,0,0,-325.20154715549916,0,0,-265.4149230163734
seq6009,-246.91363297484799,-257.1372319166471,-248.62939373508374,-273.5587822387877,-263.0931093832818,-264.71412536985906,-253.4200094402278,-256.688690095948,-274.1954224170764,-275.7900369305143,-299.22048039743567,-278.15254267868556,-291.1569219373879,-286.1514725844127,-250.74148267300527,-311.8270576438893,0,-313.7716371512447,-285.0100803951763,-262.28160409862795,-268.12613018657237,-283.05456808930023,-276.6066718079243,-266.2989580104441,0,-318.52445657777,0,0,0,-334.95416430517224,0,0,-280.5514340003458
seq6010,-249.06306216790375,-240.6164920198206,-249.3294211587312,-236.4150539620874,-245.25110975718334,-262.6042222717822,-247.22531811601067,-249.33757512968745,-247.3341710417581,-228.74120571485463,-259.003983031624,-253.83418104159315,-229.1870983663498,-252.78736010692515,-253.32513286953792,-234.2113529597259,0,-188.50794065023436,-234.12998881854554,-241.25646806441998,-236.32839127647307,-228.23848685106014,-238.68952045496138,-238.00894182462565,0,-243.48821659798784,0,0,0,-224.06297238257835,0,0,-217.42287108323885
