DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-236.32098568669417,-223.6754274264324,-258.701134381479,-211.10887357464304,-217.34341565383278,-225.2166978199104,-209.47893675018952,-240.15023584016612,0
seq4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-312.73910385792345,-308.6952007172269,-320.30683171394736,-318.2726849750615,-306.155539036673,-310.93055314552686,-318.8879568540107,-313.6306103573773,0
seq4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278.66545605160894,-271.75127275220655,-287.1937134874034,-276.02545869902536,-261.5394435027822,-267.7025033860356,-269.80177728673317,-280.7977925961993,0
seq4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-312.09917472588614,-300.8026540512022,-319.7506204634088,-300.7753432820559,-287.4715145654884,-302.2576276949442,-295.4232278917278,-311.79564142638463,0
seq4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-578.9116320280327,-575.7821153737226,-578.4678987460735,-583.8809697201568,-571.9326462179861,-576.9620427657344,-581.0151604976129,-583.0955935035291,0
seq4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-242.4186755996157,-230.2969688100906,-266.5445898562342,-239.6438043565291,-220.7906407478738,-239.87712293404846,-229.40325358069833,-247.82302372866326,0
seq4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-301.0001808455265,-297.706550994371,-312.52659159491924,-312.32019545747625,-296.1784414974855,-301.5657066855867,-305.15932087689464,-303.1859735431706,0
seq4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305.3226298613908,-299.73627349573934,-311.4112456787562,-300.7017662079337,-290.27955196281016,-298.1756749805225,-302.4493898996899,-307.50939279749684,0
seq4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-344.63500464442143,-337.57011149844027,-345.26719404575624,-336.6888403431144,-326.7110355153204,-336.05427814833075,-337.482028869362,-344.05321192032375,0
seq4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.53749617186475,-274.20919942693655,-291.03343639932035,-276.1744617408348,-268.40628797797035,-269.83973865211925,-273.0927412381204,-277.20095511730284,0
seq4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.1059532840272,-259.97356705965626,-283.3527750232999,-255.88257064943002,-246.60338458238897,-256.25978952287505,-250.19556246233097,-267.41881790991476,0
seq4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297.1674320781488,-290.59823845849456,-291.93697104103217,-300.10382279624156,-286.45444465909844,-285.82816460333345,-290.06737135872197,-294.5958649252836,0
seq4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-208.1661840501463,-205.72106140569022,-232.11179548265676,-241.06498460822576,-223.93216449496538,-201.63833215555263,-236.54877488513276,-197.47698655031445,0
seq4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.1476085138436,-286.01124017078814,-305.88857175256453,-289.2606013326408,-270.6461484151565,-284.27450248633,-282.2228549385681,-298.17342240257415,0
seq4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-224.3789662070062,-222.1814272516679,-260.2418421966822,-250.61087402862273,-234.1170062035448,-214.34944280842367,-247.56894842798084,-205.14969194018647,0
seq4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302.17230958513545,-295.9372362777785,-306.6985781998424,-300.94259744915956,-288.70349710740123,-289.687324346467,-298.5791651040566,-297.9643187248992,0
seq4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-364.26056659553427,-358.5215132019571,-368.1800083197799,-362.94056749807805,-352.22357239933274,-361.0924748134515,-363.26687278633506,-361.7071658931686,0
seq4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297.48959381889034,-292.545991974055,-295.6064480533382,-298.9865633634206,-285.414535600383,-289.0144143649686,-296.02151690538307,-300.8075570855712,0
seq4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-296.37238195020626,-292.22161217139904,-294.7939159157813,-298.4538165750854,-284.4595899100532,-288.36386794880923,-287.9377612507618,-293.9896133384409,0
seq4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-239.76312667111353,-246.67096387397498,-257.1984782588233,-270.80928927658863,-258.3079897228369,-246.9491868113038,-267.54108111617165,-236.99382610344387,0
seq4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263.3208402701427,-261.9382427385512,-277.55369507915117,-261.9237807267923,-250.31100288788235,-257.5143120402306,-255.27631039868743,-273.86180721523397,0
seq4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-339.76252512658345,-332.0485790492011,-340.57458834376575,-338.1721867565099,-321.6434227971783,-328.92110557664563,-332.901650206789,-339.04532499157375,0
seq4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-280.5262217099868,-274.54910179478503,-292.92229063110534,-277.94523228341706,-264.36451384674945,-274.61228635824153,-267.03314860465787,-282.0857904783047,0
seq4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-282.58272323373114,-271.3188892519939,-298.0734323631425,-281.3453224204826,-265.52761472920264,-275.34678719386636,-268.934195590708,-284.6656423225699,0
seq4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-276.6739800204767,-266.7186506884369,-282.11234611399004,-272.139308456436,-262.17013689786023,-259.56566287575197,-267.8014205120861,-270.0294207794112,0
seq4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-212.38433197893417,-209.55924762820285,-245.63350237574335,-243.69416531638186,-226.42225013075398,-225.38559899383733,-235.24803942494236,-224.23266008698593,0
seq4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.25761821670034,-286.2578148700388,-295.1219898219995,-298.2001275535868,-278.9668570247687,-283.4931271798209,-291.83612234227013,-289.2135029300195,0
seq4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278.2821004078687,-271.3140740663112,-281.1898794334989,-276.59605779844617,-262.96184737308903,-264.29870015452343,-265.9879397771576,-272.7086923614364,0
seq4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-303.0467666393312,-294.92145940957414,-308.18135463494684,-297.8967821022946,-286.7084199933714,-292.16632093252707,-293.6499175963756,-304.12407935240475,0
seq4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-340.0849491684314,-332.239401344252,-345.19513508713896,-333.5829031984329,-327.1900216198336,-334.38297125159517,-333.459109392764,-343.400167352534,0
seq4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.7455772509496,-268.8329692558726,-283.4837031784644,-278.1478900173706,-260.5381491635743,-267.59145458645713,-270.45180058842175,-274.4926985595203,0
seq4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-292.19923652178477,-291.3750029926003,-301.8125327189219,-291.44066824810875,-276.0115453595457,-289.30548678511786,-290.32732831207403,-299.5744508580708,0
seq4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-296.9681958254836,-288.2802634773728,-298.9264307147626,-293.72661250392656,-278.5509195250379,-289.6254381809612,-292.47433585665385,-296.0221607372063,0
seq4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-304.45373446626127,-295.6371378098783,-305.75411385708315,-298.59001635218533,-289.1325274666274,-295.37296220068146,-289.65072286688456,-301.6295275120371,0
seq4235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.2301291553403,-274.5324835993737,-280.552347736432,-275.24896339193333,-267.4416131670311,-272.2955415681439,-264.18921559713317,-281.03671298395847,0
seq4236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-265.5940956763733,-256.809191729484,-274.2815658233497,-262.2425213212931,-247.70398747510296,-257.2045543888254,-257.1028384637093,-264.05622256621876,0
seq4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-257.785086778947,-246.57338615220317,-267.63084818947146,-256.5927514861659,-240.7896046244597,-244.46883648616654,-242.55844437156395,-255.39546610055572,0
seq4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309.7446913611577,-300.1691480491845,-310.3671911991942,-312.0638430579533,-298.6478409209433,-304.3128729706943,-303.24084808839535,-309.6663072994626,0
seq4239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-265.0147285931273,-250.11733248947877,-276.5914112020059,-238.04954407210576,-248.21581386216437,-249.3279668432651,-240.48671823691197,-261.6922248008983,0
seq4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-241.86322798694394,-230.00375518170884,-267.19802610175833,-222.1529789010764,-227.23742920991788,-232.5551899906062,-218.66439793551032,-244.0327439798058,0
seq4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.89226131971105,-319.8101055898608,-322.5149152850739,-317.9473707932882,-307.7403769041283,-320.36109631472533,-313.7226411122353,-328.818655322581,0
seq4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294.32069988712976,-291.22205108998065,-306.85553810279333,-300.5863450658142,-286.4004958568519,-292.473573433322,-293.8521082385118,-295.52456644485267,0
seq4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-303.05275649919037,-301.6485663611925,-304.7618692640404,-311.05672928650307,-301.5309194218817,-297.3276279085411,-303.886887337399,-305.5586001088289,0
seq4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-326.5699987761518,-320.527649582462,-327.1001247632586,-322.3612437997161,-313.75556223569464,-309.54707549584225,-317.14120573419956,-321.4013418182566,0
seq4245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-209.15264256714872,-209.5399047439604,-239.17226076607093,-235.9996910664325,-224.70780874321125,-213.16916480550978,-235.06909410125752,-213.64096519926574,0
