DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-287.90664118414446,-279.31533089373687,-288.2263749137608,-289.56604280924785,-272.390244652793,-283.80672724761405,-284.4728411044379,-287.8079850195364,0
seq11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-285.8457155638101,-282.7983164445356,-297.67484867500536,-290.16144622733793,-273.94240155224094,-279.39538815017977,-284.2696174187905,-287.37909013336383,0
seq11403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-296.4794996411846,-290.8955987634043,-310.4995536110975,-293.1544225290974,-281.01082434720104,-289.04882416961544,-292.1229343157262,-295.825772358606,0
seq11404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240.58557875086953,-227.7700288348913,-266.66849830828886,-215.952169925651,-225.61728492501024,-231.9344676091791,-219.9301031792616,-243.43686053879057,0
seq11405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-241.69888454192488,-231.2755360394476,-261.0294834449905,-210.47857944664497,-227.53529037590505,-231.75026852789114,-211.08227437124347,-246.9080514111195,0
seq11406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-322.18088069678413,-319.3618719041843,-325.45295639509385,-318.079686571103,-310.2728514086797,-318.602808298753,-320.04921279178495,-323.8009545988682,0
seq11407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309.59984822388486,-303.2104787498199,-309.6599479100902,-308.22228443940804,-295.41235074576593,-301.2893271397611,-303.01865909766116,-308.30315120326594,0
seq11408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-271.20396338171105,-261.1086914062578,-277.5566464082499,-271.56491212442506,-250.78152354780985,-261.7768906548989,-262.9476124547398,-267.62245442336206,0
seq11409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235.9864858155121,-230.75719276747353,-258.1661382173492,-237.2938114222169,-229.98144876441856,-233.10937414156226,-223.68555787150123,-239.3243662742191,0
seq11410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.4661776061347,-280.3217569829248,-296.78630192473406,-289.89082867644606,-273.95181365186863,-281.9277682872608,-280.0252323024791,-286.2434248448189,0
seq11411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286.1288333266896,-277.5910872944278,-282.2234162786016,-289.5303842163742,-275.0263001895645,-280.5305902080534,-278.41074028412254,-281.6392008609487,0
seq11412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278.5607002177959,-270.0070614965432,-279.1696640144159,-273.31623835894516,-260.73153736352407,-264.4579093885272,-265.28460195819764,-278.46522831755226,0
seq11413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306.9911578695418,-302.10733557924675,-305.9261098322935,-311.23032901025994,-294.6236059244347,-303.3280740288445,-304.1901908404763,-308.35795646696477,0
seq11414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-266.6305473235314,-260.9291140737229,-295.2067835360497,-248.54807442599713,-247.92642253959752,-254.06027256950975,-253.6688879819824,-269.73042098314016,0
seq11415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-318.49939569190917,-311.7426865722994,-319.42780494234023,-311.6015711154041,-303.52987806536584,-311.69539945908826,-311.8243240361327,-317.24880188393524,0
seq11416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.3205049417844,-336.91423033566093,-336.5854669824615,-339.5849397037556,-325.3562125503574,-332.7248844242839,-333.9174863584649,-337.9721376206565,0
seq11417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-312.6895917396082,-303.3484921705913,-316.62094219670826,-309.8715271282339,-295.9395831618149,-306.9385668607453,-299.27759911058104,-315.54002908636164,0
seq11418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-343.66582411483336,-343.96571196670214,-340.61037474967253,-346.6611647262541,-339.672055870481,-342.85423500284526,-343.8671951183932,-345.31889425918837,0
