DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq26701,-246.41881739167405,-267.0370578432321,-255.3949935667473,-276.16629269332924,-264.6517755325892,-245.46347224547043,-245.01379903926974,-255.94426058720876,-261.4656406493588,-281.4668759440546,-289.609227004714,-266.9708913469328,-293.47919155718216,-286.8508892277027,-272.4898886166614,-308.8506915264041,0,-312.3256351044691,-279.66321356469115,-257.6001937177608,-259.32479962404364,-274.73620610979907,-277.7434200936208,-266.7075117943864,0,-324.07769721939474,0,0,0,-332.105717022087,0,0,-275.1467455674577
seq26702,-226.797835551572,-255.07732025068827,-233.81687635264558,-258.5401783441742,-239.33187854855336,-244.33056503559064,-242.9361015070351,-235.15646204496446,-249.72963131465386,-263.03600937232113,-253.1200979846914,-237.5120767040597,-270.5051903475814,-276.01617842717025,-247.11554036426293,-290.52666268150136,0,-299.61375942690404,-267.75048827925383,-235.2886989370443,-246.90384675117187,-254.87526360718965,-266.14989723597563,-251.7117146534514,0,-319.95139398437846,0,0,0,-328.1058981580569,0,0,-266.121389915554
seq26703,-227.7937687368634,-222.19132553960722,-231.02911987218656,-232.05303729516262,-222.57068667988767,-235.27336777818633,-227.7773972293908,-222.2135052840787,-211.1890145624546,-230.89398511510433,-242.49779295507957,-220.10411956337998,-219.43984251114355,-239.94936648648007,-243.58200277319133,-197.15982019108833,0,-228.79845870366375,-239.875641975985,-217.11622380417344,-216.95060645514025,-198.10337100754455,-217.75627165732314,-220.17062823539902,0,-266.3913923868978,0,0,0,-248.35629769797166,0,0,-232.4460762352572
seq26704,-232.00756910167075,-232.63523529534004,-238.58437621735797,-250.28305538919471,-249.11176975128632,-245.3490263084409,-241.52997719788425,-234.92030154857082,-240.80136733421514,-249.78590451110801,-270.75686702596886,-253.32622684906946,-265.8949007573317,-257.23368921973776,-250.33710624740968,-263.85242448250614,0,-278.87577463713257,-254.15452537631836,-239.0607860220955,-229.39661017336192,-246.79730496747797,-230.48527834829073,-237.14486422337535,0,-286.3676701664265,0,0,0,-301.9790444486804,0,0,-253.70417006047916
seq26705,-249.6289651166604,-247.09524859126185,-253.7359126713671,-236.05065530998885,-254.41742216055223,-260.73841604633054,-244.26699002562322,-254.49800751644648,-252.03590391416955,-234.04143301987398,-263.40758361876584,-269.2637349933468,-280.94560089305304,-251.84058269217792,-251.3506692767165,-270.710403428095,0,-239.432840808901,-235.09750689216756,-243.2721640424448,-239.50100121365244,-256.2325057771747,-243.55848517685754,-236.556492436761,0,-218.52041435548128,0,0,0,-267.3482876414791,0,0,-228.86121832339228
seq26706,-245.50422036688389,-268.01608319855194,-252.61645662749157,-264.2132466169268,-264.74402884274303,-254.03500298275608,-248.87301153020954,-242.90982575839473,-251.42206484745392,-274.6632652049784,-281.00098287027475,-267.4301864017617,-296.7036789997722,-280.4428713403433,-271.39649615903045,-302.29254533247695,0,-310.79560268641444,-273.1768153480294,-248.21419426675266,-260.2650451538673,-271.42055375726716,-278.4723792878203,-261.5680218292331,0,-326.5168642152524,0,0,0,-333.289389269561,0,0,-273.7180854538083
seq26707,-245.6956550938944,-226.78687113174306,-245.2408218667254,-242.97114473227901,-252.57478639685834,-254.38810615653907,-238.7364626333139,-246.44025845702018,-254.4466264438433,-227.7398577944031,-266.01471471957257,-258.2115688340473,-278.47345611406985,-260.5557137527111,-257.71381389058234,-272.724815176531,0,-262.86056763292225,-236.14914670893006,-244.68083231862485,-233.58394757617882,-249.6485863481807,-230.76976630679482,-226.53534623313456,0,-280.5665337352397,0,0,0,-285.87674147267256,0,0,-240.13023941932173
seq26708,-257.4906656427144,-291.37498786352,-269.3594608181223,-293.51516335193674,-283.9053784342047,-260.07869084422276,-267.2874835719278,-271.9688319366449,-281.3026266890673,-298.7315644100022,-305.4956391685598,-287.0315470070698,-307.60932214212363,-312.72888110582085,-284.7716001002687,-328.47845035225384,0,-331.7190017532211,-295.6000799033246,-274.2258903644175,-282.8604677535832,-288.9596872694346,-301.60713314960634,-285.3454729277702,0,-348.85630850726454,0,0,0,-359.22463161839516,0,0,-298.5912192632864
seq26709,-231.4297539549803,-238.79991551891155,-226.38203922189757,-226.9885368416696,-221.90242362477548,-245.94854823016942,-224.57644831861498,-220.5488004037683,-232.77170849880886,-237.39111007180068,-240.1228931003181,-226.54226856880922,-234.7593885390127,-242.29482084744703,-227.87424591437832,-235.42664498114124,0,-236.3175039531578,-245.90675975279777,-214.2942068132285,-232.56170383750586,-220.35211420449318,-236.48618437781585,-232.4531687341557,0,-279.2716412909475,0,0,0,-264.30492079626777,0,0,-226.95696787065597
seq26710,-258.5376336475126,-281.13349198832157,-257.85762961871353,-276.5214972540319,-262.5707661967501,-265.97160278568055,-264.82909563390774,-256.6069339111332,-271.5674012574961,-292.66980686973534,-276.1602205691308,-281.07496669653176,-311.39219520940435,-298.98445511615654,-269.78437700003843,-330.86149620820845,0,-320.80864567477585,-285.3504885093418,-251.34465463468158,-280.1134033836136,-291.75521974925147,-291.4917548391418,-279.00130152381234,0,-343.7513037545151,0,0,0,-349.76039483933295,0,0,-276.4447288053195
seq26711,-252.62237718213078,-249.51025752904195,-258.4249022267926,-246.65552123709608,-254.19751630006655,-266.5253722016795,-251.47794154794857,-255.12227458550535,-254.05170695242617,-241.62419413054604,-266.748097577475,-275.1292136045021,-279.5571805416205,-249.7626641817579,-256.7148650560768,-269.9742561753818,0,-245.50077096526397,-242.0886908674633,-246.46618732793277,-247.75615525806913,-260.54134253047846,-248.06347028316534,-240.8087082980217,0,-225.10121195775253,0,0,0,-268.3799389180437,0,0,-238.40932345466797
seq26712,-235.5238616356662,-235.30115635317915,-240.10012195084386,-212.8439233633664,-237.71483844688817,-239.69079921920826,-233.5974498175711,-231.99831478342114,-252.01239382612363,-233.23687890283495,-257.57980361442327,-257.53501986939716,-280.26675149972846,-219.00281459895456,-253.2084085283758,-261.01356181544844,0,-272.2042774370671,-232.65761613929388,-231.25824941437537,-231.37308490916732,-237.083600631342,-237.85803796445623,-229.3575529154514,0,-282.6351274608223,0,0,0,-293.248945452484,0,0,-233.5957456897703
seq26713,-254.5733079686766,-255.11959826061,-260.1612084318354,-245.9072750068318,-262.618434965521,-270.82836539881197,-253.61495288089546,-259.8556097818124,-263.93586703420897,-239.61487815864672,-269.319222102872,-280.7421384435668,-284.43138433585005,-256.07141353862914,-259.8112939004501,-276.08599713136334,0,-246.37392876179425,-244.4051872797441,-251.36932109543014,-244.10395070518868,-270.8999101948485,-250.887995732023,-245.12101383276408,0,-236.0203363605208,0,0,0,-268.3783094092597,0,0,-240.29738356101225
