DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq12901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309.0860794094777,-302.16424095634255,-308.3569625781887,-307.33538654801475,-289.31912713868513,-302.20731273514997,-300.8460162354712,-310.4759116225389,0
seq12902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-256.3595560471008,-257.30094911364984,-270.7209902862665,-260.6034217719778,-249.06496225622988,-259.4484333422757,-243.84665414092254,-265.654299867619,0
seq12903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-269.54667872492445,-259.3284828999349,-271.7387957781313,-267.25198929649446,-256.4623748955775,-258.5812929131561,-258.2023703581765,-268.2407469231663,0
seq12904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.807475013826,-271.2653710043538,-291.0052486006173,-280.67003710949416,-265.18412142348916,-274.84649403264575,-269.24789889982327,-280.1639128179188,0
seq12905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-267.21088182053415,-257.10039303429056,-269.18685947540837,-264.1277145689211,-250.37408863717698,-251.83933039428763,-250.46412355627308,-261.88949366258385,0
seq12906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-317.8065724412369,-308.286399889097,-323.1126787823247,-317.7421648448437,-301.18307876210594,-306.2300202683934,-314.6807389134193,-314.97727371318643,0
seq12907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-281.6331777813723,-273.6216859827873,-283.71697438085795,-280.6688023497404,-272.13769850344227,-272.6533789343513,-279.5498038065709,-279.0829928665059,0
seq12908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-317.4560254210035,-307.2299287039793,-315.80871650918334,-306.8891284650005,-292.11979815551774,-299.7205135521683,-296.91212535145866,-311.9467938857326,0
seq12909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254.25045069226405,-244.5720995643215,-261.1117231915805,-255.4643379703491,-237.9032032573564,-244.8894717525305,-242.61523856733837,-253.20517726178977,0
seq12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240.19720250940946,-227.42683461096317,-264.9868608306202,-234.4342526259119,-226.79252341545805,-236.67548093338561,-227.20251527821654,-238.00732097705918,0
seq12911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-253.6244814301108,-248.96132308495288,-261.1709168529957,-257.3173927208634,-247.24280960119188,-241.26851243568893,-254.1377523450417,-251.13723620000115,0
seq12912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.8345933302418,-279.50238570218994,-289.4332397961525,-289.3556231909029,-273.4043933982145,-273.3091233001405,-277.4202609043256,-288.9506943870312,0
seq12913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245.02437751627463,-237.73339771291276,-273.5463627267521,-243.09980432102725,-231.81076172219528,-246.54136734822401,-233.49008228960082,-253.1438995894491,0
seq12914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-258.93448480075944,-254.29958493490926,-275.2157670743892,-258.1403545827233,-249.5891198638787,-251.75250472874265,-248.53320020885073,-265.0144024161632,0
seq12915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309.78924306636014,-305.30548600821487,-307.79329674395325,-305.86830310268493,-298.0561558748525,-304.0493403024084,-295.40097454436636,-311.77531276742127,0
seq12916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.52542697126603,-277.3229728914023,-294.4230654980147,-267.54472677087824,-271.3232392296443,-276.39116042835064,-271.00989666257624,-286.72133792554223,0
seq12917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-289.6957075708231,-282.07475701552863,-290.1770565569692,-289.58652929232215,-282.29596193430655,-277.2832823646236,-279.8769993395314,-287.24577957783146,0
seq12918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-276.1800112600715,-265.8785017284119,-286.3679431767149,-274.8411749737561,-255.97898537240295,-266.7966071348612,-265.88957577204457,-272.0759466514128,0
seq12919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245.78600229508208,-237.04900122198353,-255.06176278356494,-251.3028618023544,-240.54322306503403,-238.57301531304546,-242.34560318679448,-243.14135325078252,0
seq12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294.85360484467856,-285.15670013458464,-296.0548297290939,-291.4184917129265,-276.1915160015393,-286.38894389283865,-283.19513920032813,-296.472508355165,0
seq12921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-261.07460877543775,-252.95054633447606,-256.58080394733713,-263.7317731948148,-250.3346504604762,-252.34104000871994,-252.44268959875663,-253.29234623135346,0
seq12922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.8461418608239,-285.5544976159468,-294.1037067877708,-295.5535040890204,-281.03910885547725,-282.08386354606097,-289.2778736720811,-284.305889805855,0
seq12923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.2944765998518,-285.4817822424404,-297.22958633193747,-280.4543072576688,-277.0481295322989,-279.3539512332185,-281.20475861450785,-291.57847340525313,0
seq12924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-289.5975926143281,-284.3217198930076,-296.3864361791286,-303.9950378017064,-286.32011284329064,-290.0205921211743,-291.89214525310246,-290.42613947892613,0
seq12925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-238.73921480344842,-225.07289168356198,-252.84985268911882,-215.8307656469968,-221.82729236764078,-224.13979897281354,-213.520194981559,-235.01214686307787,0
seq12926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.5443394086734,-289.1627449975575,-302.0257183764041,-298.22448038161997,-285.1935073149176,-287.52773445696283,-285.7911126116844,-296.2354894884266,0
seq12927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-207.84359220858968,-204.90769797124815,-243.3256476838873,-240.69812016477252,-224.06888428040733,-206.29085557497922,-234.137846740342,-202.7567022649756,0
seq12928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-292.6111594312981,-278.7783878647053,-295.32924176380294,-288.1006461417597,-266.8703154232724,-275.52259736404903,-281.72519511144867,-286.68017951655673,0
