DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq26701,-239.09373706033267,0,-285.14145784732074,0,0,0,-250.03264320159417,-287.82371077652056,-247.17398946797923,-290.92913529196494,-273.62788401066905,-267.244945148536,-248.26555254495025,-297.22779156064297,-278.9321731090094,-320.04698476192004,-271.4003222933781,0,-285.68918108121466,-252.90885833781067,0,0,-301.5307431377502,-292.8339570486522,0,0,0,0,0,0,0,0,0
seq26702,-229.83233262835154,0,-274.4925981063626,0,0,0,-239.6811853550048,-264.86325418706593,-236.42116192170266,-277.158336795778,-258.96975260948597,-252.68651526237525,-226.8187912689812,-281.1564346907368,-266.9060813611014,-298.41153373807674,-260.4617456589552,0,-271.1701289729646,-222.84885305812327,0,0,-286.8405864121322,-285.08404211589055,0,0,0,0,0,0,0,0,0
seq26703,-229.62809858785712,0,-261.7845023868908,0,0,0,-219.88556748291634,-236.11126928414436,-229.3042228168075,-232.26835610587912,-226.57861140403222,-246.24053189360038,-237.0608594653583,-252.34878315582617,-258.55897889216754,-224.44069165765094,-203.66655116874674,0,-237.52597238206852,-233.02968610503967,0,0,-247.56845022721262,-255.20865605840646,0,0,0,0,0,0,0,0,0
seq26704,-235.93645346050698,0,-269.14999701681637,0,0,0,-253.0240022705029,-262.5378585043845,-234.68307336502588,-261.44181237682403,-249.41030352671459,-256.0036874140993,-238.50823587363692,-274.54151470531804,-262.0245070143476,-290.544844504581,-243.63818542298782,0,-261.04625630465654,-236.3603237422411,0,0,-251.6197571385908,-257.68961552868836,0,0,0,0,0,0,0,0,0
seq26705,-255.64214416527068,0,-285.56079237880874,0,0,0,-253.41626907533836,-250.18379826709187,-251.01187504181362,-247.40398456373512,-254.0163629451509,-261.35384401491035,-257.3389489731233,-244.0777589455372,-274.8857592899608,-275.33029905720394,-262.57214357914086,0,-240.3144698477498,-253.17805752400844,0,0,-256.08505637878125,-269.3834595038912,0,0,0,0,0,0,0,0,0
seq26706,-243.7128365561524,0,-292.3120380028819,0,0,0,-248.91185913698232,-267.46492517138387,-247.38305773869968,-287.88649775470174,-263.3750282491241,-262.3631758603965,-245.29611737355572,-293.1190038294659,-286.2555237721176,-309.08157013848484,-265.7909728697928,0,-282.17791662298464,-256.06827169192786,0,0,-300.33789160596456,-299.82604057580585,0,0,0,0,0,0,0,0,0
seq26707,-249.32411443252923,0,-281.8848380501616,0,0,0,-258.82385980388096,-262.18793644332504,-247.18715963156794,-232.9766844845933,-249.4474009470865,-261.9432924202255,-256.51257311291454,-251.3676428853751,-278.42426765788946,-274.70605389261937,-263.1799092860707,0,-249.89677026370123,-248.64252358511303,0,0,-263.0646350169464,-263.08695026198177,0,0,0,0,0,0,0,0,0
seq26708,-258.4332803595575,0,-305.992157957565,0,0,0,-271.3997176458249,-298.5511736211798,-273.40126398778955,-309.8553010195154,-294.68949812328714,-296.5477418755569,-272.92640617199316,-320.75834040598,-307.60886631495947,-332.20349463032267,-295.723761674345,0,-307.6247404340481,-265.1722500337729,0,0,-326.23080462127547,-323.53736489959016,0,0,0,0,0,0,0,0,0
seq26709,-234.60352786936872,0,-259.2703060880002,0,0,0,-225.8042891456169,-227.34959774374198,-247.5044403032333,-235.63446560717585,-230.02438274132712,-253.51745094374536,-239.34270451141177,-254.1393521085229,-256.8562754901929,-240.07194737500038,-232.9815121491063,0,-242.24761944807784,-225.6668530521657,0,0,-262.0716914434654,-249.9323928727344,0,0,0,0,0,0,0,0,0
seq26710,-263.16303440658345,0,-292.30902829106117,0,0,0,-273.727615143452,-288.2856399671187,-274.9090194618914,-307.3281082914785,-273.4292772141104,-290.13918402749766,-265.95140928548454,-318.5334483912013,-298.28363177368385,-338.13681386700233,-294.48597907098974,0,-297.0711820802328,-254.08694931047586,0,0,-323.58889970865494,-304.563062675508,0,0,0,0,0,0,0,0,0
seq26711,-258.87311259413923,0,-280.32445207881545,0,0,0,-262.7162106173065,-257.9633160530708,-254.21957620330969,-249.78684294050683,-257.6266816594433,-271.3830993667921,-260.6890904508701,-248.21355279419794,-270.74101416707384,-287.97448404369544,-266.9831853172863,0,-246.11828400514295,-257.63440034647107,0,0,-255.45701800268202,-265.11843499759965,0,0,0,0,0,0,0,0,0
seq26712,-241.18810872867599,0,-270.8768223738512,0,0,0,-232.14242576438747,-246.20969252066635,-247.95670903783474,-240.09974371834224,-230.10682672216612,-263.7840679578214,-242.31035675463374,-240.74868547412336,-272.5279152293612,-253.0855075617965,-265.77276618602133,0,-223.86855277997353,-241.19534677381634,0,0,-246.84918080886706,-259.77206962123137,0,0,0,0,0,0,0,0,0
