DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq24601,-263.0960328177835,-257.516467167791,-269.4509580512895,-250.52987458061605,-266.06672401111626,-276.96678861206806,-257.9757111995901,-266.32302685732867,-261.62873631252864,-248.15018617672084,-279.5979560654077,-279.4333545635802,-290.6808377773205,-267.3842539892046,-267.6491801896056,-278.48572225251814,0,-248.15786226883336,-245.50815671740747,-259.9953539495193,-251.23132126720122,-268.44945864265054,-257.01658398804926,-250.21323922509805,0,-221.088459029959,0,0,0,-268.61110977014135,0,0,-241.70063600538703
seq24602,-242.3835353158544,-235.94909094594942,-250.0179793135916,-236.72184758512188,-245.04955443005431,-257.76325458599797,-240.36610889320124,-246.14438495236632,-243.41099469722664,-228.52712171438148,-249.90751149471154,-264.7848733885091,-271.0607244673837,-247.70219510966854,-252.13623892824998,-262.8145534991422,0,-244.1035620665531,-235.14243234786812,-241.1399010285336,-229.83393716649414,-247.99591773075218,-237.1009375757403,-228.64620786112567,0,-224.53812037967606,0,0,0,-247.9718009825446,0,0,-229.9748761564578
seq24603,-237.94889514858858,-240.31263332289424,-241.88799735202545,-245.1058119456605,-240.61838283772153,-250.1031164270675,-238.3289431561775,-240.55696806549363,-236.32618369383246,-246.85903985138742,-261.09567301867935,-262.8328148773612,-279.44762948150594,-260.73696554739473,-257.74472578296655,-278.63084713658424,0,-281.8623173239142,-252.02959194426114,-239.55900431783456,-243.5871405406202,-252.9105783839141,-248.65951597226103,-237.5997489515301,0,-299.35225275883585,0,0,0,-306.7801361720649,0,0,-244.4102892454214
seq24604,-249.555167916639,-243.07930429342716,-250.2148203522732,-235.5921049965885,-249.85533075619517,-262.36150019025126,-245.60635976688488,-246.90621216517755,-245.74742625102292,-229.44390412690746,-263.2315276865219,-254.55281340808804,-225.22070914945238,-253.1178928536572,-256.59382978873265,-240.5127727383518,0,-182.33445898965192,-238.25791354328246,-239.8220525865831,-231.13728151466577,-231.42118623704692,-243.07248591365243,-240.30534819057033,0,-256.05815496181594,0,0,0,-238.68363852574868,0,0,-227.48680839284495
seq24605,-251.83987200490859,-248.40468660124574,-250.4688220004034,-237.811905242461,-253.85649051522117,-252.25595923204227,-248.35165614348261,-246.56146544833646,-252.5762630954124,-248.55134633631042,-279.3650966141362,-285.37522291313974,-293.5133733226658,-259.64906587807724,-265.28900726967026,-275.30439319001823,0,-279.4824591131975,-240.42192195914825,-251.71692401824572,-243.94619750705527,-250.00408792385974,-239.67902256151237,-231.52807765405106,0,-296.8798992065578,0,0,0,-315.1102297977604,0,0,-238.96885038112433
seq24606,-258.8009825001522,-250.2347308960175,-257.3588035683859,-244.9976254149963,-255.4885038376631,-268.4240740801714,-247.76550247060865,-254.23988326044366,-259.228511888907,-221.66925939179873,-280.18009151688204,-283.5941534853033,-290.1282184653648,-261.36584671894786,-266.2995593522238,-277.1413904204283,0,-267.1777990932642,-241.4625535553844,-252.76827444148353,-248.7561176911172,-260.74138010187033,-243.86939439589972,-236.27775689701184,0,-284.5260669992357,0,0,0,-280.07414960176783,0,0,-237.9720536083622
seq24607,-234.95888936264862,-248.7286242556382,-240.93494368224194,-257.0009663245497,-253.54324261407115,-239.00390243633893,-239.91084272159284,-236.0466685820587,-241.51835183976743,-258.1049663617057,-269.91695339616547,-252.84608053595574,-263.611162949968,-271.68688593484444,-261.28643724315435,-277.28148665407804,0,-286.8241769303982,-263.8641029054521,-231.603404038159,-242.08566089043921,-255.57845574069884,-259.36525745245785,-251.93891482321015,0,-312.58595117792737,0,0,0,-315.9022003184198,0,0,-260.9701805962355
seq24608,-258.3851799431607,-254.1609465863853,-263.45001610716156,-251.68915068138259,-263.6988797929092,-274.38156687763325,-258.56803836979657,-260.9622754340452,-258.5483086448252,-245.5869863208475,-268.7832443835327,-277.38394536521463,-288.8434020759757,-251.8399011404001,-266.54542689120694,-279.6499632298435,0,-263.20280825651633,-251.71196635792717,-255.41576399397647,-253.00248855404817,-265.0967370590583,-250.68879375863025,-247.44629198375884,0,-241.79442227455502,0,0,0,-267.523932132279,0,0,-246.63296253917784
seq24609,-270.14810588588387,-265.7181060306256,-276.95494411793106,-256.4644309545986,-272.19233982031676,-281.30605046069184,-263.03274289145,-273.254767807344,-273.82406200100365,-251.9179501204616,-272.40542523490785,-291.8024151060393,-294.38087731691735,-265.557811781517,-275.80922996896516,-279.7498343743814,0,-254.39739982735082,-253.77508158480683,-264.2781051116285,-260.5231598458953,-271.3886401367225,-262.72024691877414,-260.07656898707705,0,-204.38980824198794,0,0,0,-279.53405938139866,0,0,-250.7579425689018
seq24610,-239.29718307643674,-252.13649591774816,-236.76218073741762,-255.83735131621958,-260.0994587980215,-263.4076693920544,-247.2933986290095,-252.25593166734873,-254.42299300136625,-257.8328999921161,-263.3026634471127,-279.63810383405735,-282.55065286712687,-263.8193190980039,-230.84687973576638,-295.0028176553009,0,-284.65531446775435,-267.880940364316,-250.90356184224578,-249.64421610277324,-269.02751595132025,-259.5180929288251,-251.98201478114385,0,-284.8818995230484,0,0,0,-311.1299091260985,0,0,-261.790016221608
