DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq29701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323.8706725695254,-314.7101375905713,-322.82448084079334,-318.95283271423915,-304.47687102379916,-313.90531209483623,-318.39682896862314,-321.7168961461583,0
seq29702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-264.5469321931368,-260.38493218638075,-276.85043071051183,-263.2718321892672,-251.68861630868713,-262.1315167332079,-254.34587125901672,-271.9367198620034,0
seq29703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-313.0040859080415,-304.72601583539233,-315.15181548214827,-312.5188818126342,-300.45490121541536,-304.18382923322747,-298.58718549903523,-308.83721004642433,0
seq29704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-247.73900146106766,-246.18066152240954,-255.621328531693,-255.09240384919434,-241.5710496389325,-242.05003505517962,-244.0661380836813,-249.32125097598666,0
seq29705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-237.95291858631907,-217.74469170955487,-257.12135896414543,-211.5723672527835,-215.54312205786388,-224.53661041778935,-211.8876758947452,-231.22424568863764,0
seq29706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.12655050985086,-290.964538488855,-319.0998443776591,-282.66394493847196,-270.46335790921324,-283.4054527996508,-275.7462524117408,-296.5656852485632,0
seq29707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-310.45943272643353,-304.8228600492188,-308.61205322273474,-316.4382476214191,-300.9673535597743,-306.4543215595524,-307.8236121320482,-311.5818932297775,0
seq29708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-243.41451309646536,-225.3968636196125,-259.1090867302905,-216.79552313722056,-226.9662200373919,-231.4915810844586,-212.93390363144414,-244.36834207521932,0
seq29709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-243.4010386971689,-234.30111490414572,-253.58422037412538,-238.82533754015972,-231.16550546428397,-234.9098926577854,-229.01747166778563,-243.1297191383635,0
seq29710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.4849624381309,-293.3420784055971,-311.3200618397531,-281.0187992856566,-289.0861068061985,-292.004220220465,-288.41237958646775,-305.99715232754477,0
seq29711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.0600460402768,-257.9342117706034,-283.60425178429057,-272.69743994381224,-257.7557015340183,-267.466892779764,-260.9691782348132,-273.5541602446207,0
seq29712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.7411514259556,-258.5338198682291,-273.67356803833627,-271.5938347510708,-255.8765486961417,-259.3279386221602,-262.68295807146467,-266.45448686564043,0
seq29713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.80885696998394,-282.0922441252539,-289.7795075513163,-291.72796522123264,-281.0013516814847,-282.0181450565669,-277.6685897280503,-285.26276702175113,0
