DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq29101,-230.75342479650823,-244.4112291777955,-237.85474754015655,-255.91950880894964,-245.5840512978536,-235.3330458417004,-240.85907275543292,-238.50055900547386,-242.70552917779008,-257.55262766256845,-274.130864421336,-260.10903788688864,-269.5425508404777,-265.42598112324885,-259.75707018744487,-277.99255146117946,0,-292.3684362021431,-257.49948932119594,-233.79074791721115,-247.96188845953665,-252.95527128561136,-252.14700939105794,-243.93956520153367,0,-302.81667437994605,0,0,0,-317.73347290041403,0,0,-262.0910766822123
seq29102,-223.4863040846771,-213.74153521013793,-223.96221036930126,-218.3607629050026,-227.39255812512727,-233.2534785751254,-224.90914702257407,-230.52531337832684,-231.57765177338044,-214.2424129932032,-249.59220760634693,-246.36134192062462,-256.69180502103376,-225.5438758716709,-238.65035488600006,-250.63097773070712,0,-256.6588904816916,-222.05646584228748,-220.20505154730918,-220.95475746616148,-227.3587023140459,-219.19848475725553,-216.29021079400428,0,-277.32248856003906,0,0,0,-274.53413621680835,0,0,-225.08868512768805
seq29103,-251.30606142914175,-244.7781829614438,-256.63485596563146,-246.2987670507408,-255.00112611335393,-266.9765016751992,-249.9744915393059,-249.55243289225274,-251.912264981448,-232.03980666202165,-254.58571666801205,-269.63812847075627,-278.14973049443296,-252.37583162894651,-256.7345744764315,-267.8314168949385,0,-247.69704614163314,-242.84858930640743,-246.20211945891484,-240.7264375250153,-254.3387657477075,-240.3905239020092,-234.09663715722724,0,-216.52631666444836,0,0,0,-261.3526320172517,0,0,-234.22474898350396
seq29104,-247.58578802246157,-246.0044620097705,-246.8496353425317,-231.43232442528588,-245.1966345357438,-259.3569183486715,-246.297326123815,-245.58328072560758,-245.61198891575737,-225.9395674655765,-256.12230551863166,-259.9292641322924,-235.92832555334996,-253.2893559998342,-255.18403287106017,-238.8027243295573,0,-190.44493865876603,-237.72100547517007,-240.8764311806788,-237.41707355517502,-230.39759907971163,-238.28866995028366,-237.4518178981452,0,-250.96730039732353,0,0,0,-225.1447496369052,0,0,-219.21074216992855
seq29105,-247.78223553785847,-269.6708774724923,-257.1685028795639,-271.2145542374147,-255.7350658812114,-253.13605467197198,-251.14676319364878,-263.4218800514087,-272.1499894535588,-271.8545826246937,-279.4015763618535,-281.62344300884735,-300.70235098938304,-276.37585701053194,-265.2523915876919,-305.8185899452168,0,-307.95893815779596,-270.39164622266884,-259.27743501331685,-267.4818318753889,-275.42467840239254,-276.1073689094178,-263.43950801256534,0,-320.46431225716145,0,0,0,-332.7031014731553,0,0,-270.1415594472443
seq29106,-225.70095517820045,-206.71301012614438,-230.78423536563844,-239.6672091723304,-226.98916919073187,-227.5354848654979,-227.23759477054722,-227.80625699235938,-227.49125099349143,-235.5396356472196,-252.79219499735842,-225.9659034187606,-264.3649751893211,-245.95611001197705,-247.4894556233209,-241.69488485269324,0,-261.9698267279813,-245.19954253938016,-232.34517881258634,-220.90761528760518,-224.0353303122441,-230.57386337536022,-223.92084769697843,0,-288.3527265483535,0,0,0,-292.4889534752377,0,0,-240.83838638401664
seq29107,-247.5137513601861,-248.38529859621096,-242.24522780626987,-225.86599454497,-241.5737580517759,-252.81799972296267,-237.7115835252711,-240.8936183936994,-256.69442104885167,-247.35423415449299,-255.9603930987815,-272.9673067180469,-288.458838777591,-236.26271501068953,-258.64468708703805,-277.5172302427476,0,-280.172100953176,-239.4498487272366,-241.51999826637547,-250.84279122893608,-251.61640151760983,-251.97209825074168,-228.87265387238068,0,-297.5943309285004,0,0,0,-307.1097719476319,0,0,-242.71379010356785
seq29108,-516.2530405276656,-535.2000833117146,-521.4184925602402,-538.7527339567545,-529.086797219386,-518.8502482265174,-531.6614308779968,-522.9473584023756,-528.8152726562614,-535.6490201655898,-535.8050604171392,-557.5319104012754,-568.4862396551156,-544.2427102123611,-548.8447746121207,-565.75850208345,0,-558.2820059761526,-542.5372417908582,-535.0379778789859,-525.7523280442018,-520.2702867205079,-529.8073706375532,-534.5522102240753,0,-580.118419216658,0,0,0,-594.3426544446016,0,0,-535.978529577692
seq29109,-251.90524347798777,-271.23592790814985,-251.10517991072092,-262.5972867164025,-258.4443069306659,-251.54762396324966,-255.03006196442263,-238.07662994364503,-273.28991054311393,-285.79059124086865,-284.6647798441782,-270.13727972440716,-305.01905603293466,-290.1238751433614,-265.67245274361545,-313.47852292695495,0,-318.5011274836188,-281.0617254102122,-240.24086301763597,-267.464092264813,-272.99780097370723,-273.6059422596438,-266.2820009392164,0,-337.2588132820089,0,0,0,-340.16815603346436,0,0,-268.45930326347803
seq29110,-248.19797684058344,-271.2669405937327,-253.78332560540204,-274.8713188799797,-251.2987676291727,-264.25406299193565,-257.50935132140296,-244.9213257520529,-260.86072705045325,-286.07031831840186,-265.42662213844784,-265.8928734294874,-283.6018476545912,-285.72492454012604,-259.1315184119222,-306.5305023687275,0,-311.908840379275,-288.3295546227033,-248.64114662604047,-264.1427554450794,-276.6273946046512,-286.7450133898002,-269.95339523441856,0,-328.199854677806,0,0,0,-333.9185403011649,0,0,-284.0914176765407
seq29111,-260.02032368371704,-249.65248707960217,-253.83615555507646,-234.64258361461245,-259.9724696416347,-266.15650551369305,-252.25251184066067,-256.6636555410312,-273.5243874760315,-249.73226510254824,-278.6146574056948,-287.50027213008576,-306.03437786722964,-244.409308105263,-272.7891036820085,-290.6856202753114,0,-290.250624090261,-250.64952406966387,-258.3973354218155,-257.1325293687629,-260.80616073061856,-257.3241011564236,-241.95773887249655,0,-309.52981776200386,0,0,0,-313.3494064517258,0,0,-247.2278814862123
seq29112,-265.38231551757116,-287.8406297131403,-274.1171790671481,-291.286142345986,-274.3606934556729,-276.51072397640905,-276.5945855391558,-269.2410841544959,-287.6155810049941,-296.8409274156405,-307.67578925097337,-291.26103487575557,-306.3726251619262,-307.93762827078126,-269.0476786301184,-326.3079485684558,0,-329.31808094266955,-289.9113255690764,-267.7448943884408,-286.77749150995675,-295.2957254138574,-290.32078594253943,-283.2274498633315,0,-339.3877268201611,0,0,0,-342.344748241447,0,0,-285.3827810887891
