DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq2101,-233.61930642910875,-241.49419490806451,-244.20518310054825,-244.83695312564618,-224.2422913519409,-249.71067024645248,-237.4606204597689,-239.05491820259894,-234.52792342893434,-256.0454131574003,-266.04625761800645,-239.02981377378714,-227.80291798054114,-253.3303199924283,-255.02807089584465,-237.65401222513412,0,-256.4568515411272,-254.67116949823546,-238.26587041831064,-244.2019647946816,-224.25732342173265,-250.13855201019126,-244.46002258848452,0,-293.4854170421462,0,0,0,-272.37006169078694,0,0,-245.01141871938594
seq2102,-242.9679603715132,-256.7242747161089,-242.57968342516318,-266.3071624150816,-263.406626114488,-263.4283200633725,-258.8107735263743,-253.66359606882813,-260.32600808341874,-266.82490526376256,-300.21772531670024,-280.58126953375046,-292.01460190184423,-278.1265079245621,-247.79912719271104,-291.34252114209875,0,-299.214471638575,-271.23241776282885,-260.7162156272333,-262.49312833746995,-271.5908968596915,-264.09031381553723,-259.7131878152818,0,-315.1902725032824,0,0,0,-322.50036629523873,0,0,-271.4352220458487
seq2103,-228.73291152891656,-238.21763588515915,-230.9888162593276,-236.83981411048805,-220.0111747559746,-244.3817788510381,-227.29017703090094,-230.43044357042172,-242.24364165116853,-244.81476925066505,-244.4356016172065,-253.52054344337031,-279.7956805808344,-251.93874665746714,-232.32355827009695,-278.0965926937331,0,-275.5615905891636,-243.92979998231763,-224.35794247712727,-236.9406569551542,-239.06911691692994,-247.8800921732201,-232.06143154001686,0,-291.72483759895283,0,0,0,-300.6048842879398,0,0,-238.49301265719558
seq2104,-264.5361575016367,-281.6376204767567,-262.7314163347604,-284.49413504137516,-264.58401206566054,-261.0028831840708,-270.72328795117073,-260.0103107569449,-286.06240409001225,-295.6010056578697,-283.920097132277,-289.2215222692324,-314.17083881759373,-302.7285978213353,-275.40121282035255,-319.6898583564178,0,-326.1334144403523,-285.1448009622928,-260.3704018645647,-283.2161116796166,-289.79674494899297,-285.79954308314643,-275.66066409644674,0,-343.5427700654603,0,0,0,-347.9631277825166,0,0,-281.9360628104907
seq2105,-245.64324768005525,-246.03028633065838,-229.58778963911325,-233.72333414261044,-248.269267943301,-237.50406759103586,-235.36470537631018,-243.58338055332877,-254.1201981264446,-249.0136797401807,-264.75958909140587,-281.3232649327216,-288.878206170529,-259.0965286780459,-254.50448982630368,-274.18106608499903,0,-276.5076364130808,-245.9314724304151,-241.4994238688222,-245.80363003634736,-255.33610071204885,-233.12576337334707,-233.18796324520122,0,-298.2985136973834,0,0,0,-308.68251391649846,0,0,-239.7696423531796
seq2106,-259.3078939250243,-258.42790312661117,-262.4824049570238,-247.55160129029105,-264.2540946282086,-275.1075820884227,-254.76389750291884,-264.70392578718645,-261.44829997418793,-245.10917639934866,-267.1893559701845,-285.0119330081946,-288.7696630061259,-257.2136730957544,-267.20153299958133,-282.9704445191582,0,-248.01290344912746,-246.58721487646997,-254.34212630263656,-250.63715545995603,-272.62282654789885,-257.27652079419795,-246.82217917498298,0,-212.88768956595405,0,0,0,-276.49161921185834,0,0,-244.08028081260778
seq2107,-274.1976227646114,-307.3777104724983,-285.410466240213,-303.12188607394506,-292.7842741365695,-275.47355159085237,-276.6274890095721,-286.34081707786453,-294.85647247330354,-315.5963556033105,-311.1293429661126,-306.9125168551482,-325.0751629603664,-323.98452726918873,-294.60142797567454,-347.05055518833046,0,-345.83254686457013,-314.23655415062825,-288.5366884370637,-299.45590416417775,-314.1704183309499,-311.23645738348597,-297.49699430880815,0,-365.63692155428976,0,0,0,-377.12855177055485,0,0,-308.0785000213503
seq2108,-236.03593137935914,-249.07769727260768,-235.397755665596,-240.87269700420862,-243.238068667182,-244.93554284999038,-239.6535872934862,-231.8569881056515,-253.06393612216914,-241.65124187304295,-263.79498964453086,-264.107921350098,-283.5318182287976,-245.62945308136665,-240.91289079887667,-285.20935018972057,0,-282.9938338912159,-247.29099305958275,-229.58262840632327,-243.4430947428812,-251.5516090782672,-250.82521455297078,-231.09728039210427,0,-295.5569682634751,0,0,0,-299.96993092659096,0,0,-241.5255932948556
seq2109,-236.941544707567,-224.65454233260357,-236.3469996386945,-239.41417233999476,-229.47379578779672,-248.7314462376284,-241.1386894662385,-233.74630220791437,-224.92717518678432,-241.54262090406547,-242.77271814643493,-228.63582597481042,-235.55469883270123,-246.98341669871212,-259.5871550514261,-186.80461665216512,0,-241.015821326274,-248.9294092236538,-230.4876317204301,-232.37565017515618,-201.34900583583922,-224.09879471847236,-229.49464095921934,0,-280.5644126359115,0,0,0,-263.43518930632,0,0,-242.85846566042545
seq2110,-248.8276714308024,-258.82534460359716,-238.8387921064901,-255.14004874411674,-263.4978955763969,-261.25043365563084,-249.21192351388882,-255.12413358266923,-267.36867120870653,-259.80000525213393,-284.7599134372461,-287.3632398825427,-299.553343356846,-273.4228646621286,-236.2028880981094,-298.00174124313054,0,-291.09738357912613,-269.84600820099,-257.66764611567396,-256.7698943502139,-275.6140522257717,-254.98728723909488,-255.72485968821366,0,-309.9666633295576,0,0,0,-316.8043056024085,0,0,-253.8261483880234
