DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq19501,-233.0941854176387,0,-264.70356969642836,0,0,0,-235.07711506551848,-238.21907847751248,-226.27613016922228,-235.0364193519141,-247.7095045104546,-238.16277031537535,-230.01685660376003,-244.06145212435968,-268.23770334264793,-272.56391137503095,-244.84059857105314,0,-229.5941403002799,-232.12206624301132,0,0,-255.6455013947655,-240.96034122196068,0,0,0,0,0,0,0,0,0
seq19502,-275.21553555803814,0,-303.99427328075507,0,0,0,-257.82595306877545,-267.6308561650079,-282.59134564586105,-260.0877356516338,-267.710416676602,-287.5256161397853,-280.2443850708069,-257.95596960712453,-294.1275028029412,-257.30803372662433,-271.17219996813265,0,-264.59852218415944,-275.7018974856317,0,0,-289.3539378954149,-282.32473056951955,0,0,0,0,0,0,0,0,0
seq19503,-247.03543360263382,0,-273.79562055759516,0,0,0,-251.92679042871765,-273.61972003083616,-250.1756635119734,-274.1159002342059,-259.5136727219854,-276.32221183039405,-248.013647194123,-294.4478796229649,-267.08234003296883,-304.7844004522187,-270.84337627672795,0,-275.9594078949941,-245.29653336523435,0,0,-283.49123901255194,-281.44556873713225,0,0,0,0,0,0,0,0,0
seq19504,-234.3059278474686,0,-261.2189631134731,0,0,0,-240.51668666090103,-244.089815044858,-233.16939505476287,-222.85806553951193,-231.56179369035434,-242.22907556964083,-236.37485280152663,-237.27300277084782,-242.63325421795776,-263.243760048879,-237.3606367162226,0,-220.7620110951356,-232.95633994831525,0,0,-246.8276118006786,-245.42907553934475,0,0,0,0,0,0,0,0,0
seq19505,-281.56771151962346,0,-305.9777898678527,0,0,0,-291.419650667778,-311.93883818800015,-299.3267403092002,-345.7674449917704,-297.1341679147925,-304.5942003786984,-286.835307194045,-352.90737039949016,-320.7844084044611,-364.26808799077173,-320.5665764124889,0,-340.5836409338576,-275.24034173021676,0,0,-347.6009767098875,-326.8982474606514,0,0,0,0,0,0,0,0,0
seq19506,-264.3663989085689,0,-286.54667777282833,0,0,0,-264.4768422212626,-269.84772672536303,-255.9332006538937,-242.27171690149513,-254.89723549147834,-274.1384671509645,-259.1881789257283,-253.42548624893524,-269.732308097059,-284.60384917669245,-273.7815212033605,0,-250.76847785712454,-260.70141298033747,0,0,-256.0277488313224,-264.078058749029,0,0,0,0,0,0,0,0,0
seq19507,-259.5490817411469,0,-292.4697449992711,0,0,0,-262.1902866315187,-253.17621974227703,-264.3416712672999,-230.60055709507307,-257.73661506846287,-281.5983098090305,-265.69561871435496,-251.4976414530115,-277.35499559999886,-282.9260366541629,-273.40749097034785,0,-225.74991544919806,-260.90733938766874,0,0,-257.5441145978161,-249.9111752447394,0,0,0,0,0,0,0,0,0
seq19508,-240.38837165472603,0,-267.35713329177656,0,0,0,-257.62017908015474,-246.41173171603816,-233.52805867679155,-262.608602997212,-260.35164738675064,-262.49524166820606,-240.08410097771485,-279.5147791378207,-269.3964653587731,-291.9808524888742,-265.8353177740372,0,-254.33549218470935,-236.80862887462825,0,0,-261.3119278350727,-271.21496027605747,0,0,0,0,0,0,0,0,0
seq19509,-279.15396770071584,0,-321.4116569049293,0,0,0,-298.8736923059511,-321.63158808958747,-276.44721140769127,-338.93177866817626,-316.4407866013488,-310.8838211790082,-285.6987806679032,-342.91874210925903,-315.7278615917093,-361.04717943774534,-310.74984657335955,0,-331.7301202804756,-291.0940436515264,0,0,-343.5214458659297,-330.976759938184,0,0,0,0,0,0,0,0,0
seq19510,-264.5401825374813,0,-296.6588607538309,0,0,0,-279.77288155939476,-291.83586229101854,-267.2884713193394,-312.58361003728083,-289.9644372961133,-287.0821063732786,-264.8455235733193,-315.62245434737105,-305.7352057719148,-341.0134992871249,-297.9004100314925,0,-303.04504960924766,-261.71853915324795,0,0,-320.5606479079371,-321.0324290802164,0,0,0,0,0,0,0,0,0
