DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq20701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.00473364690015,-261.13985385798725,-277.28370738395716,-262.8221686292438,-254.68782205988023,-260.19581203574353,-258.1398647607992,-271.7019635642095,0
seq20702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263.37620930636973,-253.5422371836643,-264.87677828013847,-262.67222381632564,-251.52759282566848,-251.33646657327725,-253.81258746940918,-259.70736336587885,0
seq20703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-228.09739984704981,-212.8945959618489,-259.90243697159923,-195.53223953873734,-214.3033870534097,-207.61866856227545,-208.13433183051117,-222.65193065854342,0
seq20704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.6579754795854,-299.7756370632215,-307.1687168825116,-303.8723192213187,-290.7598231354146,-296.31490094067715,-293.7351833510684,-304.92893157207993,0
seq20705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-272.515012658939,-262.75105433111474,-276.98321908753184,-267.2300407105745,-257.8441696978034,-263.46532201423923,-268.8177633299212,-274.46172204353877,0
seq20706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-248.8608987242489,-241.33294825530857,-262.1129710980261,-248.85300860365962,-237.3354718521715,-235.99499784203053,-236.65352451425528,-249.65291191246715,0
seq20707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.1844146182896,-271.58475610787326,-286.5303528132221,-279.1268603922552,-267.7600737658431,-269.8533003345845,-267.8943419670351,-275.573940670376,0
seq20708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250.69314272553495,-239.37476752344025,-262.42096679942733,-230.0179046634077,-241.36558922057458,-239.94578704087093,-229.90001133756533,-249.88761402765743,0
seq20709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-266.151604583756,-262.68734796816295,-271.0374390315122,-269.9040485649451,-257.55655619714975,-258.1502464589105,-262.62112341740533,-265.54700073273483,0
seq20710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.429687576026,-320.87335669478995,-316.06707917279556,-313.6514967017365,-304.32073299219667,-313.0372396544665,-312.61404687361085,-323.1716491131854,0
seq20711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-242.8414343590915,-240.49734533528382,-256.75358127209404,-248.99817328815078,-245.528648060519,-236.5106652552836,-242.00206557354744,-243.79575755717823,0
