DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq13501,-266.1340410451205,-278.95058799984747,-260.74890697947365,-274.9785458586616,-280.1704885465583,-263.5047646025945,-257.1569387420562,-274.1284522211704,-277.2464798935977,-285.50653771929603,-302.9648335479931,-295.76231607980435,-318.8520568917778,-293.2463741373916,-267.7612060568031,-318.7426856510185,0,-313.8732367484465,-283.2153473824748,-273.58647170520953,-269.55966375313585,-288.93749106862504,-277.03129639017646,-276.49915006270066,0,-345.5953794560682,0,0,0,-341.3221285188469,0,0,-272.3526193501818
seq13502,-268.470492204438,-292.7333444847106,-263.28156106473523,-280.9761352855834,-267.2860356204737,-268.2827685438505,-270.9073100926324,-260.92315689319,-277.7862455578999,-299.30610485234195,-296.18342640861846,-290.6498476436874,-314.35365064856717,-309.4217548304692,-285.727044637202,-326.8659886146825,0,-327.67058165154987,-295.50002337139836,-258.5864733367921,-275.7725449499036,-294.0029245190325,-294.8670670707074,-278.3148454792781,0,-334.9379600043089,0,0,0,-352.8548538931838,0,0,-287.0584425523424
seq13503,-226.07220785594274,-243.88544426276871,-239.05648156221744,-249.28947319779152,-223.11013442873985,-238.2417295450582,-233.35238672810974,-233.72211442271563,-244.52249658934642,-253.28891448641843,-258.76580901183314,-261.56234043960774,-262.75020406398096,-266.7972171899265,-249.29842695371724,-278.55147518543566,0,-283.6819058161913,-251.47499475653152,-234.8321377789626,-241.09005440710928,-246.00389195115184,-250.31019479256642,-233.70629708242961,0,-297.6181234292955,0,0,0,-310.3610885043858,0,0,-249.8934839542678
seq13504,-268.6146223956191,-299.42823275784235,-279.9217718470986,-297.16941508152183,-289.0302317369465,-276.5849591704813,-269.5267797070683,-280.8769131503033,-287.4851114234433,-305.6005046138425,-305.21134109807576,-296.7583160958047,-313.0860006795323,-309.09931502123095,-286.4134565058096,-334.53448807230154,0,-337.3479501884983,-304.94628860032833,-274.2357538320511,-290.3913585851937,-298.8901816065685,-308.9937868453348,-293.8515820588112,0,-350.7757145864621,0,0,0,-359.7638457731484,0,0,-304.90612912484676
seq13505,-253.6806588846662,-245.97525196854966,-250.4883912470132,-239.12536239582496,-249.93551188478875,-259.49435451945106,-241.1901648524108,-247.8518424889738,-253.7643515803552,-221.71964675396907,-273.20125734624605,-277.8416940822016,-283.7392563869691,-255.7329651001854,-261.32914364620126,-270.183309297781,0,-257.306728372167,-234.57167995966356,-244.535998605771,-242.02136408129593,-253.21954285950002,-241.5754058587663,-231.17705031724475,0,-274.97089253604923,0,0,0,-281.17361218597586,0,0,-230.82846366322903
seq13506,-247.5552087052957,-239.67897757239112,-249.36943236375836,-230.361750384136,-244.99114059956054,-263.6435383401636,-241.50757309377448,-249.67250884828175,-252.33001259459985,-218.19171160169782,-265.6744489031146,-274.53689499999706,-273.04015814649864,-241.92683438359535,-251.92423472400486,-264.61652028300284,0,-243.09474770379572,-223.69905713715193,-243.72617936990292,-238.0540702495833,-251.72058420364814,-235.43978289105195,-232.36748078916202,0,-264.6275751923545,0,0,0,-257.1000480113002,0,0,-230.2539828380018
seq13507,-252.67627383793828,-265.16034234169905,-246.47093903414756,-263.61514252854715,-253.46253908541837,-255.90505356990937,-248.6219241497241,-244.97693527094674,-263.5092782324243,-268.8602746809402,-262.6824145396021,-269.4498332490593,-304.0292826994473,-280.6174264111097,-256.47223761956633,-302.56205058254346,0,-305.61384736170174,-269.2104506781745,-241.08474798191594,-264.4970051218489,-272.93246233512417,-266.30402852857424,-255.51495300431182,0,-318.84076936903716,0,0,0,-319.18654927698543,0,0,-258.8036875051722
seq13508,-236.83590096587938,-224.49222253890395,-238.4162425770685,-231.14020237539543,-227.7511832853304,-246.62071415174768,-233.29767022257298,-240.8462822481592,-248.99370035840283,-238.42318859288204,-256.50615045490747,-262.6545266757994,-286.9789008601425,-237.88357162854797,-246.42750345957114,-273.80418150541067,0,-269.6000815989478,-234.19086373305845,-236.0740146659809,-241.1154052012444,-248.43117879687154,-227.2075584867458,-221.0470982180588,0,-287.24788757376103,0,0,0,-294.6925895355101,0,0,-236.1830857855887
seq13509,-251.72057844716625,-256.9305857299699,-244.97708188514142,-236.77963134190136,-257.46058740663534,-250.09390703673444,-248.22853939337568,-246.79174557871738,-264.48898851591997,-266.98241299995226,-279.62691182700945,-277.703588159882,-302.3769338928387,-254.37007961572309,-266.4107813582694,-293.8235189495925,0,-297.6081887747642,-254.27427395053064,-243.46020709791514,-253.15958138464367,-265.7919551765548,-259.90934374669393,-255.75042387697297,0,-321.93428456625367,0,0,0,-323.87365431781177,0,0,-252.10002714673774
seq13510,-232.46860803871726,-235.36640499126588,-234.94352902847046,-232.1432519574218,-233.01260637094134,-243.83061185828313,-230.7352898909503,-227.10531915525053,-241.46570828594815,-246.6316823232238,-257.3491850815354,-250.3530910144164,-278.26356724729004,-244.13110822250906,-249.81968552347416,-273.306471882584,0,-278.8004342677349,-245.13018513959818,-227.37088534776538,-239.01058729411739,-241.2883388245277,-251.81976240217026,-237.65954945506073,0,-308.94696883704944,0,0,0,-306.05137811831423,0,0,-237.20932501688984
seq13511,-270.4841489553178,-304.79175545012146,-277.2629763171872,-301.0857971365426,-272.9318228226845,-283.54624022642884,-280.5386546247203,-273.97842928459556,-294.78077075292896,-316.4168361371474,-313.0515323063561,-307.14386355308534,-322.02100398693926,-322.320046030729,-289.3657614770748,-341.60104311220664,0,-340.142254582492,-311.2822512204616,-275.29817812452706,-296.04753393585924,-304.42831354130715,-311.1702576176225,-297.87666434765384,0,-360.1061126778831,0,0,0,-370.1978671196152,0,0,-299.8849936612899
seq13512,-228.2073631324835,-225.99332710955142,-232.49743971827473,-217.71361353872132,-225.08522175963716,-234.29424777519716,-221.71463817598357,-230.77359011420896,-238.40544292931835,-225.68046929601232,-242.66190768538047,-254.54678497052885,-268.1108607344649,-230.46451262537997,-244.9200849990478,-248.06793547535872,0,-263.35106479994084,-232.47453503669044,-227.7159891302734,-225.9112146083891,-229.0380225834014,-215.0074462200774,-211.33076287225845,0,-273.0389020475452,0,0,0,-291.830716591833,0,0,-230.60106127978636
seq13513,-272.0999957455976,-260.3993599345774,-280.32682658029876,-263.7544504378335,-277.9387110157194,-282.90281357458576,-267.51178108862206,-271.55841179900796,-278.0237975566453,-255.1308718401012,-291.70620775925806,-281.33520900838937,-290.4867999823943,-271.8196748520664,-281.5898267772528,-288.2942367162616,0,-278.43733498288077,-260.18052148260523,-271.1060929192048,-254.87734126071692,-271.9837485740688,-260.2594701178765,-262.2264002311217,0,-293.3945398459754,0,0,0,-298.75347178099275,0,0,-267.6713751346524
seq13514,-235.6324852587373,-265.78604061927143,-250.1026279415918,-275.21359523341147,-248.38965059352012,-265.71114694331993,-254.17560512720837,-251.31993809445316,-267.8461087216054,-276.89387003149517,-285.2439109476876,-257.59534706112464,-282.71458626370935,-282.06206777247706,-243.31604361221298,-301.195384619586,0,-305.40922577299676,-282.67335150394894,-256.8010754380599,-259.21031611257746,-265.43079226070023,-275.160064114201,-267.1717283107624,0,-319.7698249207707,0,0,0,-323.3641481815985,0,0,-275.31714079596026
