DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq11401,-245.6490676357834,0,-252.50111582636842,0,0,0,-253.40213398773997,-260.07101513541386,-256.00441777704583,-274.33082129094805,-245.69208075415028,-272.39841939790085,-247.54356523011222,-288.5128321389703,-276.09290358657984,-295.6206613939263,-264.7229569750391,0,-266.7968053525018,-229.57551426349653,0,0,-273.9924201261936,-280.91578701105175,0,0,0,0,0,0,0,0,0
seq11402,-259.33347274976006,0,-280.1347293920105,0,0,0,-271.11036121327027,-268.5111561583535,-258.23709668885436,-265.97435518143766,-257.7241715444104,-283.7359561936186,-259.4683312592313,-280.8662996397995,-263.41214544435735,-290.2381795614072,-279.7458558787075,0,-261.50769091774475,-258.89761284806525,0,0,-264.0867912957958,-257.26969772135334,0,0,0,0,0,0,0,0,0
seq11403,-265.11116872683635,0,-280.88679190740635,0,0,0,-273.9924558592602,-274.0235673556562,-269.57820190148686,-275.4812458729281,-260.86768455239314,-283.6805392954935,-263.42748944439234,-287.66613902952867,-263.0318160498313,-314.34061352968484,-290.9966748017048,0,-268.9892190393973,-252.4466885313751,0,0,-265.67766362792514,-255.853099098978,0,0,0,0,0,0,0,0,0
seq11404,-252.26956316705457,0,-273.1648852174815,0,0,0,-249.10797547985044,-241.3317083111712,-260.70024842047314,-233.62107599018714,-252.9325886901714,-263.76962163079673,-254.86122252475067,-248.36554968837385,-267.22048865183905,-246.8194762160501,-243.5677105950559,0,-244.26867672488603,-248.3277379026875,0,0,-270.15539817593816,-258.78273324198926,0,0,0,0,0,0,0,0,0
seq11405,-247.5058878725382,0,-278.7347234457358,0,0,0,-249.17757251688474,-244.06747454451005,-256.3271801798764,-223.2059582025887,-248.0572330634587,-273.1927107572951,-256.3144039376473,-242.19498287162017,-273.85787422878536,-242.93358142476853,-230.6867892775355,0,-237.12182689006494,-255.86259766384683,0,0,-256.44169480927843,-259.19234335874506,0,0,0,0,0,0,0,0,0
seq11406,-289.14178885681366,0,-310.7687573583821,0,0,0,-301.771016147125,-300.0787043480906,-303.40331712121696,-312.6642603354718,-290.5590474912087,-315.5155979992668,-295.79236672243513,-312.64799038092485,-307.79779336829154,-331.86099123627224,-323.26863542081475,0,-301.41630047018646,-288.9765432673911,0,0,-317.52347985178295,-311.24392157106206,0,0,0,0,0,0,0,0,0
seq11407,-247.33635619701732,0,-283.00998003887634,0,0,0,-256.05494942102666,-275.18283405812235,-259.65743752494353,-296.0805608912022,-261.97687616136983,-273.6893290644148,-247.23631635751497,-306.18094900388445,-278.9596784134258,-315.68781299971283,-275.7969953346572,0,-290.99578127993976,-233.74824293397063,0,0,-297.20626887847646,-272.66980022872474,0,0,0,0,0,0,0,0,0
seq11408,-236.14028882476885,0,-267.7697537651035,0,0,0,-239.5120597074659,-234.409875798479,-242.02381970774044,-250.79719260627732,-239.00459375895062,-256.23561814729044,-236.19713094045454,-261.2413137183203,-248.36970522061188,-279.9115067110764,-253.1339903158912,0,-242.98272788271746,-229.26244170189597,0,0,-254.1067349337419,-262.07343495722336,0,0,0,0,0,0,0,0,0
seq11409,-253.52550622133205,0,-290.42543168409816,0,0,0,-261.24277988501234,-262.6344332800493,-250.30915977992385,-239.70870632595512,-262.61887398636924,-269.43487406457695,-257.1870611969892,-243.99541172932376,-277.2504587160987,-273.0003027204116,-264.24263257871,0,-242.88129713303954,-255.7593247064806,0,0,-256.1772180186627,-276.7750569747238,0,0,0,0,0,0,0,0,0
seq11410,-236.64643326030645,0,-278.138111908811,0,0,0,-244.43323089250993,-271.1075615667667,-241.45352813078125,-274.2001710714909,-260.33032590106967,-265.0873070538326,-233.02796771769368,-274.5750581657885,-274.25576518349067,-299.72721987573146,-253.60347865991827,0,-268.5778054813499,-241.8686560339054,0,0,-287.16193799002946,-290.9738246607503,0,0,0,0,0,0,0,0,0
seq11411,-240.9570774566457,0,-272.205012325878,0,0,0,-246.94655058928979,-277.2609136995885,-244.59364601771892,-275.9800433948602,-263.2081046337614,-264.4474291056744,-234.84693102481762,-288.2746930014212,-286.4178961877633,-294.7152631362198,-259.8467657698329,0,-266.85339334954034,-248.26382401073647,0,0,-272.4177956229722,-295.89531848286623,0,0,0,0,0,0,0,0,0
seq11412,-243.07606641157636,0,-264.76046097622145,0,0,0,-258.92927221929216,-259.12075377754695,-242.95544344377757,-254.6858356825902,-234.79262768364177,-281.8908221387932,-253.742156017692,-265.1295201226907,-266.4560902982978,-289.1763482972114,-261.38439878540566,0,-249.8799811362692,-246.66058106594807,0,0,-249.10767028252465,-257.86323832826685,0,0,0,0,0,0,0,0,0
seq11413,-251.9461911648623,0,-289.3071866543699,0,0,0,-248.16594318752965,-269.7996153997175,-260.69761279921806,-293.643903408533,-264.4394298658426,-275.17682153818845,-255.749435954105,-303.85776875640437,-292.38983496162984,-318.11597129019907,-274.9383555577216,0,-280.5902663013106,-235.29376238962072,0,0,-299.82301828919503,-300.63011764247733,0,0,0,0,0,0,0,0,0
seq11414,-265.6861910467548,0,-286.0376615606032,0,0,0,-284.86183472193363,-280.0936507087683,-275.6007423650632,-265.82227682833974,-259.9469406862352,-295.1775835572368,-271.41825184314547,-267.4262992510218,-283.18940439563585,-304.39272849358827,-289.2853807794148,0,-269.3823484439139,-268.7196249264651,0,0,-292.03589177084956,-270.7734874224308,0,0,0,0,0,0,0,0,0
seq11415,-267.0958641823622,0,-292.5882173091978,0,0,0,-276.39123484296994,-283.10412902237186,-275.39659995100527,-302.5616853512437,-273.03812972189877,-292.6163123875029,-275.40392357476736,-306.67423186742286,-293.2209546284405,-320.1935397407677,-291.9157950949029,0,-290.718424070156,-263.0306343990235,0,0,-289.6947443169042,-292.53280581732156,0,0,0,0,0,0,0,0,0
seq11416,-276.7248181570987,0,-304.40738255727564,0,0,0,-293.2992000377903,-303.8476836545886,-286.2397900941854,-323.7053029298946,-292.40337462281576,-307.9612871307088,-273.9969967915484,-335.8353079489873,-312.3069031146772,-348.29034595349646,-306.614162606597,0,-316.8217919296098,-267.9879829766966,0,0,-333.4525891572553,-327.06071118136936,0,0,0,0,0,0,0,0,0
seq11417,-261.68014017371246,0,-271.9527884111696,0,0,0,-267.10893398613695,-278.3732961115961,-274.3680626004883,-288.10900661013727,-267.03778106323375,-288.7494612928174,-271.78279947344737,-302.5125299938816,-264.283082984571,-325.71682321539276,-294.7175164016909,0,-290.72814708280777,-252.29873298987906,0,0,-311.28468445748547,-290.03569776170485,0,0,0,0,0,0,0,0,0
seq11418,-307.37122567064796,0,-341.8693585673409,0,0,0,-305.47790847329566,-336.7523327778554,-303.6530782889191,-339.8599215552183,-312.0051606023757,-332.9028221543544,-310.32185835669924,-339.8391541217596,-341.3130722604548,-343.6821780070685,-327.9523514433814,0,-333.01359200667815,-314.11968084610123,0,0,-343.59828122840406,-351.3326928442524,0,0,0,0,0,0,0,0,0
seq11419,-274.3096031196964,0,-277.36653960881864,0,0,0,-282.71186406041465,-319.5445358967951,-284.6082222861621,-323.794277855011,-290.9172083804313,-327.00713526454973,-296.5300289486849,-329.9309068440291,-293.05818581667245,-337.40436251209655,-299.14489177875083,0,-316.6176307747931,-294.39526648142066,0,0,-319.3743896869867,-332.01997448505335,0,0,0,0,0,0,0,0,0
seq11420,-241.53368845261892,0,-270.4318775086151,0,0,0,-250.63365443117917,-259.3919198077798,-244.07042048728653,-244.28726473662923,-240.87167988548694,-279.0924693282817,-249.97483445371464,-271.8230103124994,-267.9752110456961,-280.2791455174497,-267.69387675506124,0,-251.28306412831307,-241.11239434979416,0,0,-254.76482492826324,-240.34574853158836,0,0,0,0,0,0,0,0,0
seq11421,-246.95138540613058,0,-280.8602970056802,0,0,0,-263.8557357487205,-279.56930582758554,-253.05984352287524,-278.48518819154185,-253.09968681430686,-277.7218210394867,-254.2025236628067,-292.72279777053336,-278.24243746688535,-303.54362080619865,-266.51067883838414,0,-277.5705458629214,-238.66272201672723,0,0,-281.3621459224836,-270.95608196536267,0,0,0,0,0,0,0,0,0
