DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq8101,-242.72243217641878,-231.55642595883035,-238.50457479900433,-224.0403795326377,-240.961245343045,-240.37408728250603,-230.65097931879598,-237.02080764695452,-244.17563673452713,-231.17293961532638,-267.0203691346387,-260.88627589292923,-280.4275534553721,-239.69599112535295,-253.26652249732257,-249.39236460148757,0,-268.4345805369955,-233.2051714225982,-239.8527140773772,-235.03773547193273,-236.90282006573,-229.24343613901618,-223.38881825572736,0,-292.64531541169833,0,0,0,-290.5680709806664,0,0,-233.0145363391948
seq8102,-245.03175127826876,-264.0541713613765,-242.20877755276294,-261.1024930302705,-252.90719301371408,-261.2194625961964,-254.54284389499665,-241.6023482271216,-271.65276957737564,-274.56878627916427,-259.2083582367863,-252.278717315726,-288.66464255294596,-271.38841212583355,-254.59670829482366,-297.2061414309086,0,-294.5113743589512,-275.08972327070853,-243.3670612577347,-245.0636492553501,-261.606813228973,-269.2052833233892,-259.2993996962686,0,-314.22354022528583,0,0,0,-329.09139985963617,0,0,-270.94812499562886
seq8103,-241.66392617990286,-235.82483903972312,-241.28824802325724,-215.05194130057126,-235.0183801402443,-250.69103602643116,-233.17841035449712,-235.58040462554726,-252.38534244876794,-239.96470519827253,-253.90608640550982,-254.55651309155286,-286.9535704072653,-230.44604507632954,-245.84970150618037,-260.08774989240413,0,-271.971693760011,-237.41513073403576,-238.8436555131848,-230.87935888325498,-236.81815627251092,-238.43828510061522,-225.6849627813598,0,-288.03655837125046,0,0,0,-296.9468963113518,0,0,-238.50591950054047
seq8104,-252.72307361016033,-278.9539568940776,-260.58860006231055,-278.6905869983349,-253.20342034394628,-269.7032550841578,-264.8238952693484,-249.82537679592062,-260.4159726654531,-291.3091947368798,-276.5945048808485,-244.77627652151688,-258.7630739565836,-293.36149674766943,-269.8068297500866,-281.3434990732729,0,-284.4858921558584,-296.26668419787586,-243.36140739936744,-264.43955481397114,-251.9630564201147,-276.64038761657923,-276.9195212088632,0,-318.3428380693836,0,0,0,-309.2351788804048,0,0,-282.78469098787303
seq8105,-224.85346014583743,-243.4881100672603,-227.4073652986822,-234.08041325254638,-234.15107912505948,-242.01726450125943,-225.5471957710179,-227.49773161750687,-243.51656063693187,-241.41099181700704,-235.92669792134797,-239.93397364860485,-279.6384245500252,-251.97260349561262,-227.9599073169355,-275.11378558115047,0,-272.9283089815817,-245.21019010234903,-222.5493960171897,-232.70239628092904,-243.3788563734143,-241.892397706841,-231.31719651301682,0,-279.4334336652672,0,0,0,-299.1468548140235,0,0,-235.77308216752857
seq8106,-226.74369511028044,-238.55280348185497,-231.5737953526542,-228.09363292232067,-221.91114721168202,-241.79434424970674,-230.99203745320827,-230.30513534874183,-244.81872896406176,-236.5283744502927,-236.24881236784887,-252.65056626986902,-268.5053783228021,-239.66322461801238,-232.01942423262503,-272.13651716946356,0,-268.4427200669086,-245.88870185085503,-226.2004824801583,-228.8192376945094,-243.47116581561127,-242.4194676515606,-228.07441585336704,0,-288.154358933316,0,0,0,-295.6811716484747,0,0,-237.14036894779463
seq8107,-227.34101780243785,-228.96176484498613,-228.22390592616026,-230.78228505764784,-229.85271385893606,-240.0816184747837,-229.04341003023387,-235.5232147381607,-240.2873543421344,-232.55781791326382,-253.23795957842304,-259.95369431199686,-274.29705895367033,-242.79059949565837,-245.88061233659698,-265.4510497617025,0,-271.96000334340425,-234.97643956827585,-229.93204010600996,-236.72698906793246,-236.60413108461876,-229.87707042777967,-215.5304255846356,0,-283.3352551801706,0,0,0,-297.04083588242787,0,0,-233.20490968286998
seq8108,-242.93694713992232,-233.73875259922121,-243.80319352260418,-228.1448617685876,-232.34305889761168,-256.6422042121714,-238.36276253236696,-236.83526496171376,-240.2168226680937,-222.36829915648863,-255.84178804526312,-250.335039986706,-228.8233942874073,-241.62976578932117,-239.7303034577633,-223.16099362086757,0,-208.91537609844315,-227.62954434055612,-235.8314093432223,-233.35944674494425,-220.98744561810355,-229.17426639669227,-229.69315290080564,0,-271.73088853733424,0,0,0,-246.7710328653818,0,0,-224.6896241840236
seq8109,-239.65424695084155,-233.44074961557757,-235.29468860449438,-228.69245837025724,-234.47795693621043,-241.5375172300724,-232.47382710681364,-235.19476184946353,-245.93579109475797,-232.11483476068494,-252.82977160950995,-260.55000462193806,-276.4488198085119,-243.81897360799726,-249.82285259185673,-263.3514694809737,0,-273.2462572960062,-233.59384871145244,-235.93916213754693,-234.21542915107798,-243.58177257337599,-233.75052215731395,-222.7412797777358,0,-287.28629984707976,0,0,0,-292.4403021525085,0,0,-237.4601956295942
seq8110,-237.34870417713634,-252.6952179533636,-240.74629445822856,-233.16896967295617,-252.0025758871452,-246.1012774508192,-237.6176532408828,-240.17176793668557,-258.2437169350664,-243.8540368535269,-257.4040189548567,-258.42619590441177,-284.4634269394811,-247.33568382937605,-244.77899063766407,-271.96259034954534,0,-278.4658072413794,-251.19669872274875,-244.95647725400178,-234.96874330888983,-252.164584729715,-243.77319708963387,-236.80666479526462,0,-299.488220089922,0,0,0,-304.3597069094766,0,0,-246.56553318314894
