DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq23401,-312.1046090598372,-305.40718292149796,-316.23431985937225,-308.5444308779334,-309.41793975782036,-314.88506290905536,-303.8772116479676,-310.3836747296638,-319.97523507193864,-305.1845643968444,-330.5338854875223,-335.2235652718702,-341.844988126582,-319.6146679192007,-313.32906393003634,-340.9813009045786,0,-327.61164725115833,-306.7991334444451,-314.1703516204509,-305.4292836873603,-318.25677408160186,-300.87291989726884,-299.4010978855812,0,-333.45975397694383,0,0,0,-344.19987944385707,0,0,-303.05113281609164
seq23402,-252.49583521949427,-261.0305442200867,-247.01310555732428,-242.76660287943022,-252.9172096240728,-258.955056202727,-246.13043513646403,-244.74517871305375,-266.61438130697474,-253.65884477004246,-273.484960452931,-273.95702837315366,-302.6000294860383,-261.20276455435726,-256.28377395705076,-298.55053082580696,0,-289.72151659839034,-249.10963416530882,-244.79116587199078,-259.796635304943,-258.87047232915177,-258.77931490222,-239.46938102641127,0,-310.38828219326683,0,0,0,-309.7955544197888,0,0,-241.13782848837164
seq23403,-261.39348781074597,-251.71320410563715,-263.6825788399231,-240.35385973994656,-258.15916775864684,-277.59646974764945,-252.80837210871036,-263.0119855400389,-260.62008829472603,-237.78347671261625,-266.934030761933,-283.36848282928696,-288.6101703568558,-256.99036773916015,-269.63178469897184,-277.7518870886906,0,-242.97501222422375,-238.7498925902078,-256.3772195962932,-246.0461883866055,-264.2979560536564,-254.982841851439,-244.31379425789555,0,-201.0068661871542,0,0,0,-271.9108816644834,0,0,-241.33768007996025
seq23404,-260.8468800489114,-251.35208709596037,-250.69547566534152,-248.08654296820126,-262.16130757827347,-265.147184744664,-254.70036925913524,-263.63497309114877,-261.92275494993567,-252.8738580451702,-288.0393440513068,-299.99597657170693,-305.88241551963694,-265.0384128436356,-269.00579944137223,-285.47928727190845,0,-293.07178238789203,-248.98460032649194,-262.42052127237326,-258.1713793378856,-263.20090186364996,-245.11706307223702,-239.8785604141823,0,-299.78533127434264,0,0,0,-308.7538705336447,0,0,-249.1743463811757
seq23405,-233.02565082773083,-248.7725048176733,-236.6555809862702,-256.56974455871057,-246.23884821485385,-240.84897956549435,-243.37018067545446,-237.9769020814809,-241.82430270619696,-257.56700889176125,-243.32706042132114,-254.1620537548893,-271.12374865568086,-267.50594762217474,-247.02541058620508,-284.890665156775,0,-287.2285491343322,-264.78648493477743,-239.03619002337172,-246.45957744669406,-261.8704280362154,-253.05923090335435,-248.50269155359268,0,-304.6786118067984,0,0,0,-313.7170078287683,0,0,-264.3949904768654
seq23406,-254.52521809771994,-266.2470757555952,-245.42571025082387,-264.0967000954911,-265.70871566924257,-257.22919428888474,-259.87827557212233,-253.34521544759087,-269.7313441061966,-282.56345125829785,-281.04208803073607,-272.1421522744645,-302.4556444523283,-275.2835432892719,-270.2906258599504,-309.77761051876837,0,-315.3053906919407,-270.1017465704599,-252.5428941927281,-264.2773508585556,-274.5113524578487,-271.42407099650217,-261.8830233781858,0,-323.0094158639117,0,0,0,-332.02307413885336,0,0,-265.8700669424305
seq23407,-234.28523789028822,-249.6471356839975,-244.05877247861645,-260.0783636104047,-232.31753536085287,-248.5459320115291,-242.70555001087334,-231.21680536785487,-232.46334660779314,-265.0441588144441,-272.6464764057455,-225.93776106507227,-235.30677931526023,-269.8486363219328,-255.12031401251963,-242.96189767741083,0,-264.98358436371547,-268.2413450215536,-225.98719245705303,-244.57509622115538,-227.78324594825278,-254.97347090781446,-252.9616000187148,0,-297.2462006759947,0,0,0,-288.7409069855736,0,0,-259.11129590180764
seq23408,-227.7619636705479,-248.7149611917091,-237.73035661891512,-248.61762289087224,-229.66329877656105,-234.6929042557862,-232.12043683276522,-227.56733840467493,-247.34567193156835,-258.72461806546715,-254.0122771542149,-233.9124987198261,-274.04285187939587,-260.16706228811944,-250.38230914745822,-273.17033765350556,0,-288.40729288559595,-261.5121436674776,-229.67463136050924,-233.98356712210432,-242.68168396378604,-251.19705742652195,-243.79525638774382,0,-299.557226549594,0,0,0,-310.43229360915876,0,0,-251.4377251414497
seq23409,-244.8402027911887,-243.95747845077557,-253.38113087831306,-235.1374932523849,-250.58154476784185,-260.3958690661134,-238.3987700794399,-249.75579932379628,-251.9189779082297,-231.98924352936632,-259.0972897189978,-262.6976133993038,-274.99912201836423,-252.96386909945838,-249.05550730098048,-262.4866383821764,0,-235.511274519247,-232.52852472356568,-243.2227772949157,-232.24337827000565,-252.11316603780938,-243.40162344990486,-236.88167510904762,0,-212.5630413993861,0,0,0,-251.08150066805894,0,0,-228.1124648661769
seq23410,-250.03665102106817,-257.6937560178988,-249.15831581529716,-267.05634616508746,-262.24327061441744,-272.4487938458915,-249.25447993294907,-255.8015734828775,-268.4571193064854,-270.0189644456259,-294.33297163275057,-282.85534992951614,-288.5908082638763,-281.66844973836436,-255.62028676817098,-302.04114831309226,0,-301.5634115305503,-278.8985838198398,-255.83478006464046,-265.4897670454034,-271.51519364921626,-268.5013140594081,-262.61333757959596,0,-319.75824808503097,0,0,0,-322.4005322186194,0,0,-270.7641540845107
seq23411,-251.4264344612977,-248.96108337428834,-245.56609296477808,-256.9598916311751,-251.84031117815064,-257.8725375014032,-251.1044397630303,-248.46368420910122,-271.8789144413645,-264.3056214105285,-284.6468026868509,-268.6880682390664,-301.3663324492095,-275.76933826356424,-266.8529177983769,-280.3929479273688,0,-298.7140359876382,-262.9241909863445,-246.34969308891553,-255.37271945760835,-250.218964106678,-254.1437564359708,-249.56881529450337,0,-319.8750464653145,0,0,0,-324.8160867411815,0,0,-251.03751649512677
seq23412,-219.31181029774797,-215.1523570672884,-220.34861949813634,-217.79379777747798,-227.60050802926978,-227.4602181244142,-217.49274360405113,-223.3349460767624,-222.13733900278376,-215.1492909835568,-227.1838772370775,-246.52680395639328,-258.8337677177396,-229.99623912149994,-229.96894910065834,-249.1610316728819,0,-243.6731160708736,-224.1788190137055,-223.57480085618405,-214.49239816475298,-227.89972083612005,-213.83127864573774,-208.21969577092588,0,-267.21435843882074,0,0,0,-278.4528471350415,0,0,-224.1658629858642
seq23413,-258.37279499467803,-271.07711213506195,-258.9595119232373,-280.7889082467457,-269.9696029807799,-271.3359254217948,-266.73102357497226,-258.9265608024899,-284.6979970723895,-296.10040427538553,-298.10105617739595,-270.1940462149308,-294.2506808361464,-292.20119330032315,-277.8428434596802,-324.62902806714845,0,-321.2212614419657,-290.6514521760305,-255.00939927114104,-271.41465406700684,-281.5840895679905,-288.44374126030414,-278.10236133735486,0,-343.0679150006971,0,0,0,-340.60366039554197,0,0,-284.2497420014046
seq23414,-265.670935242699,-279.7991065109999,-260.6900751792678,-282.92297543953003,-284.33240211910953,-285.9322375037998,-267.9698771060653,-266.75773390004724,-278.32681512773837,-294.78877091796085,-309.8219281567395,-304.23601284364344,-308.9561041226828,-300.86010095230137,-273.1364941842968,-315.84535692561786,0,-325.21189066068575,-295.602555166588,-271.64963646939026,-282.46987498637424,-292.5064937452857,-279.7591768614903,-278.3169120762147,0,-330.28139817894566,0,0,0,-350.44729360288005,0,0,-284.9608521768096
seq23415,-224.08468846262042,-216.91946147498376,-226.0606260417158,-211.4318902144261,-225.3226852022272,-236.7131770815383,-217.30545639532957,-222.43375725759049,-232.50690068835806,-203.4130795730711,-244.24859489879682,-249.26449909019263,-261.35027594329114,-216.03705498276486,-229.21136927333134,-249.25797266987018,0,-252.3997179953949,-220.4118732846354,-224.0079368882999,-219.076530237421,-228.14714776103608,-216.576740788499,-210.40349715449807,0,-273.2683454439909,0,0,0,-266.4297794511551,0,0,-217.01765391834545
