DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq19501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-241.50597817457646,-238.867622432503,-251.61052577236657,-247.09734255378004,-242.0920085145128,-234.61751697424916,-240.4910264663987,-241.00358043921474,0
seq19502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.70845864399894,-272.3963886920423,-282.6386355580839,-259.1293990904693,-265.0015229226024,-273.1439762519381,-267.6848377982073,-283.14895350933267,0
seq19503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.12903561564383,-283.3327586977924,-298.3128014724304,-293.3090388363782,-280.63563520297026,-281.8871003244687,-284.3749483306054,-289.69197025647185,0
seq19504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250.9743768099197,-242.0231237723403,-261.5993340970066,-247.5498513632858,-240.7985410925783,-238.9377137718141,-233.65600609244362,-248.19422341630613,0
seq19505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-353.9691984267144,-348.23796699631674,-354.09155753034685,-355.1912656568242,-338.84794859928803,-347.02398929596677,-354.8619741580522,-354.1226029164174,0
seq19506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-203.6176948119632,-210.04049999178116,-237.34848200026002,-245.77235389488118,-223.66876812644853,-200.45638060010307,-241.8297679282555,-198.67971948406458,0
seq19507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270.7459638951651,-263.8240060189225,-282.2375643401962,-271.4211004056239,-256.5783453650651,-257.93914592582206,-262.9471892599015,-267.3209650650205,0
seq19508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-282.213240125023,-274.58391423425655,-288.9920151829196,-279.4978212350557,-267.4118923294565,-278.65322283555275,-274.18354328581313,-285.00812510035666,0
seq19509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-348.46786305331165,-344.1927965589779,-353.85783414097074,-346.3472571779679,-332.78485498142715,-337.5421980998003,-341.56431142465954,-345.8922309539772,0
seq19510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-326.9531463596465,-320.421417461292,-334.762152798504,-325.7962171558166,-315.84684056978153,-321.1185111654838,-319.09136914883476,-326.7971944995965,0
seq19511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-299.09041093971075,-297.80570344672503,-296.0425147490084,-303.4932054193137,-288.81464563587696,-295.1567043739206,-296.19417937541067,-300.08182086676163,0
seq19512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270.75870884724435,-266.8819648961076,-289.2992561296942,-271.14756436737065,-255.49462520030508,-270.50685692843484,-260.7018312136003,-281.87532900228325,0
seq19513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-292.2885949865203,-284.099192196825,-297.75054862100814,-283.76933245349977,-270.74778725307993,-282.3704488445454,-282.45305811685625,-289.6621420159092,0
seq19514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-272.1179698726008,-264.4157147771848,-275.1287943174542,-275.88548357810777,-257.9872743782963,-265.79344949496414,-262.2348430321146,-273.44439672148485,0
seq19515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.4609591161145,-266.423349921029,-281.27637571620164,-271.50892362680855,-255.8841446674991,-268.13358488918055,-260.61331392810763,-277.80672320793406,0
seq19516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-247.70535379055232,-237.51814117163067,-263.4882098504076,-252.4863763616138,-242.53205384543293,-241.4505157573747,-240.94591497695046,-244.39949271602467,0
seq19517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-315.24660919231786,-309.26743760611754,-306.59580557465546,-315.0563884966461,-301.63288690574075,-309.70567477239484,-305.9407377752463,-315.7597218137192,0
seq19518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-246.1365386929263,-240.16188741615656,-259.6646695223403,-243.6377361402691,-235.2426021386371,-244.30530227205716,-227.29210108764255,-251.0073539567715,0
seq19519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323.311117538822,-316.81940192163955,-327.4749171153845,-314.45170841455695,-302.7863621938002,-309.7385977025688,-309.1282549294623,-325.9679246039332,0
seq19520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-246.7391177456684,-235.49707256268624,-266.0327688842817,-219.35874311555764,-233.37481791192948,-239.4408896685755,-225.9715257533264,-253.68242591398396,0
