DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq17101,-256.69962487598684,0,-281.6104361727199,0,0,0,-267.1305444515674,-278.9786167409254,-250.45626993062328,-290.27077819272216,-256.5028523561402,-300.33374991260087,-260.4631142002712,-297.50287288604267,-284.1483618757502,-311.31271068499245,-291.034361099135,0,-278.0376687467882,-259.983815580799,0,0,-291.36838137954095,-288.8642136041384,0,0,0,0,0,0,0,0,0
seq17102,-276.1564688125841,0,-300.07394542055647,0,0,0,-281.9619190952727,-285.4122151895047,-272.2257938973578,-303.0035283418071,-284.83622255092405,-294.97385818039226,-276.1116051097184,-300.9267536164829,-288.73985139119037,-331.3656461141414,-301.80247643117605,0,-288.2709524629343,-274.2429796434949,0,0,-300.0896885770073,-297.02523898010594,0,0,0,0,0,0,0,0,0
seq17103,-248.40101151709797,0,-281.88588616972214,0,0,0,-242.4774337655363,-252.30665879383974,-259.89606730062474,-264.0603997945073,-231.4145450949509,-288.67237064666534,-253.98425018515417,-263.03996679057724,-266.75898573453725,-291.938315866082,-268.3044663577331,0,-252.24973873571446,-249.663548862569,0,0,-282.9867922949268,-272.8319462010428,0,0,0,0,0,0,0,0,0
seq17104,-252.70813498750388,0,-279.14501747107124,0,0,0,-249.91989855874712,-245.50609083985913,-259.1624946563978,-231.408409511599,-257.1359790381265,-271.1954935405841,-262.0426172868881,-240.76414514048886,-272.73053856589735,-236.76981673146636,-229.19363102146517,0,-242.9159667844238,-259.08879640814865,0,0,-261.3498057813196,-261.6210788445602,0,0,0,0,0,0,0,0,0
seq17105,-244.17231809958685,0,-279.3092146900248,0,0,0,-262.30429802827666,-267.285685005469,-242.720440571905,-272.78149325240423,-259.6418983822082,-282.43023566185263,-245.68137497548938,-285.70395202741656,-271.4823255210638,-300.40095546071774,-258.6021961464087,0,-271.53540001017825,-239.36610871430054,0,0,-276.7659613362993,-272.2090733510203,0,0,0,0,0,0,0,0,0
seq17106,-240.9368904793174,0,-265.71867960813586,0,0,0,-251.72088757712473,-263.7094447311929,-249.08682229312936,-274.19318968549237,-234.98717802835063,-271.09849579309383,-243.57154514068367,-283.73320617296235,-270.02211496435746,-294.3629446665103,-272.64739955007815,0,-267.17970105428464,-232.2711206274743,0,0,-280.52101339590433,-256.03796641628054,0,0,0,0,0,0,0,0,0
seq17107,-232.05708638248072,0,-271.2258098745067,0,0,0,-231.1257255768223,-243.02501139074633,-234.28466030711925,-238.43792308706114,-236.1561635548972,-252.36684179099043,-239.26047852179457,-258.60102832860525,-264.4911107394746,-233.6731501568296,-209.94806758805942,0,-248.34322225497968,-238.5013904241987,0,0,-249.3179481671438,-262.6014375977428,0,0,0,0,0,0,0,0,0
seq17108,-259.814653975428,0,-298.83474287276516,0,0,0,-258.8809648166722,-290.02136093617975,-271.645771099546,-310.5195169782446,-255.98913752375867,-307.5774351280047,-271.57148553653593,-310.2158513196684,-301.35475910979613,-322.59520596540125,-289.71518404644104,0,-299.91426374054896,-275.9967014519767,0,0,-328.750251447079,-317.0800499859357,0,0,0,0,0,0,0,0,0
seq17109,-240.52105147744481,0,-284.6206612569859,0,0,0,-245.83223047258164,-250.86244022587078,-244.1342673947466,-247.9588097233129,-245.48230701390204,-250.0368352303801,-250.98188261774334,-258.5184683288253,-267.35447706644965,-269.74934684197444,-264.4120257404419,0,-243.2363857548182,-240.2709844628699,0,0,-245.51466993770734,-252.42574946569837,0,0,0,0,0,0,0,0,0
seq17110,-255.4480582707107,0,-288.10186989706426,0,0,0,-251.96738827731437,-255.6518225952172,-271.15428141724857,-269.52683585765806,-272.3511887417663,-268.3857826206849,-261.63371516458415,-293.66334177448573,-284.00382801578525,-269.35047153417935,-255.76310345051652,0,-275.7226070813901,-245.1368064251511,0,0,-294.19216460599625,-284.3795513667635,0,0,0,0,0,0,0,0,0
