DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq1501,-238.55599183572787,0,-267.55150387109387,0,0,0,-251.4251594906128,-246.42824543558993,-235.8376104167578,-266.5823115297961,-256.3195871668649,-264.4507859634783,-240.70323737305563,-271.8188274037327,-258.6098397887508,-294.1828934567827,-264.9814760152938,0,-257.96771365330534,-229.61765569735104,0,0,-274.39438435716585,-249.1904920455256,0,0,0,0,0,0,0,0,0
seq1502,-277.7386660245708,0,-291.2725704787559,0,0,0,-286.27367770918147,-288.48207720928633,-281.84865596481154,-277.6964596215689,-267.1283598196004,-295.76356119730485,-286.787169589919,-277.64410460686594,-287.56334737617675,-309.735177665914,-294.845201885032,0,-275.9263159884058,-277.89116382274284,0,0,-294.75946733790244,-286.6194555892519,0,0,0,0,0,0,0,0,0
seq1503,-264.10851619503376,0,-298.930893859522,0,0,0,-258.892482860513,-276.54714324790285,-273.88801153617396,-270.3303381836447,-267.79091764907656,-279.0347085349949,-263.9552606623141,-271.0718614042435,-295.6372461439573,-311.71045331929633,-274.12961745737164,0,-266.99401220811694,-265.46395505940404,0,0,-307.26361021579146,-297.368219030351,0,0,0,0,0,0,0,0,0
seq1504,-263.0620838623309,0,-285.70805495819366,0,0,0,-268.67335591457413,-265.5365117135727,-260.48476302825645,-254.92074301715132,-264.97364430922306,-270.18895789251496,-262.690877355567,-258.2070272072866,-272.50533562046917,-286.20386479384683,-270.3155991157684,0,-250.22414096745624,-258.8563188864781,0,0,-267.64390296252964,-273.34927960948886,0,0,0,0,0,0,0,0,0
seq1505,-231.90118858703104,0,-267.492338092958,0,0,0,-241.86109509024104,-273.4885945255315,-227.40850712451964,-257.6694632275352,-251.68100735820587,-251.0699193157655,-225.88157971057643,-272.6460559170298,-267.2407862059102,-288.82576155530313,-239.18939690492152,0,-253.56537774013185,-226.70400202679326,0,0,-262.96961434247714,-275.9513989113591,0,0,0,0,0,0,0,0,0
seq1506,-257.3392292713625,0,-274.7667424056733,0,0,0,-264.48916291533976,-267.1670757067403,-267.3949528159524,-274.31854621042555,-262.14597193913073,-286.0011816795582,-258.18702079465413,-272.2097190251197,-277.86525827664883,-296.5265896563035,-287.1435519108656,0,-258.4100493458486,-254.42774882481189,0,0,-287.0208025497382,-275.1363302653613,0,0,0,0,0,0,0,0,0
seq1507,-245.26048608294445,0,-263.631093961405,0,0,0,-251.23767075581128,-247.04831833941327,-252.87477475692953,-260.45252231488985,-229.36015036805446,-275.1996484034251,-251.4652032433808,-263.14960002283414,-267.2857264269501,-274.766275979829,-276.82926376137993,0,-242.28475548995374,-241.16390385141872,0,0,-264.23160709305785,-240.68294131696044,0,0,0,0,0,0,0,0,0
seq1508,-255.91628380401642,0,-275.37090423512933,0,0,0,-261.52123756559166,-261.8207087863278,-256.25825512822985,-219.71113562013537,-249.77131415909287,-274.8208748157789,-254.99113986730552,-259.5999951530898,-263.5397984158648,-286.97454290198374,-271.5004884050254,0,-242.81742207398094,-250.37385524595894,0,0,-262.96324086810347,-259.7112641753676,0,0,0,0,0,0,0,0,0
seq1509,-234.65446661267347,0,-272.6620440867434,0,0,0,-249.36310815474152,-246.1783466578853,-243.01195708152102,-251.1039903699128,-246.93326451283048,-257.4445765348457,-232.0573682617363,-266.7910218708224,-243.40585939053278,-284.5715266218788,-267.83910500966664,0,-244.36346297281136,-234.59221683345052,0,0,-271.3944437750711,-255.8487719405871,0,0,0,0,0,0,0,0,0
seq1510,-254.3631068429673,0,-279.0496974282589,0,0,0,-258.46448017259064,-256.132442463421,-249.29084136040086,-239.17252438510386,-254.164550216258,-264.882646615721,-253.30302287854548,-251.66931097356084,-263.9352367381802,-280.9120476130313,-266.43883774991787,0,-245.15341132369898,-249.78377777212734,0,0,-254.8237634394015,-257.5198222579844,0,0,0,0,0,0,0,0,0
