DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq10801,-293.23584829470997,-298.3098931786582,-289.02436646724664,-298.1967530628065,-295.63010545408434,-290.1295660016142,-288.1739017607303,-282.5032861239039,-297.66844298009295,-316.3284462261696,-313.37419086127215,-311.9862770473787,-330.59294312841416,-315.0946542512987,-310.25138405363106,-327.9771786040261,0,-341.4174006386451,-312.0073145166548,-288.4180768716594,-304.00567382726837,-303.77648830411533,-308.3294974802651,-299.225930857675,0,-352.7932128061622,0,0,0,-362.4808059932761,0,0,-306.2704047224154
seq10802,-236.2809720886249,-232.53484855635998,-232.7759635113316,-222.21453808303235,-234.11489651328674,-229.27723281988122,-225.61582887737964,-229.6173037479648,-241.45095144174184,-223.1764389230133,-247.81076386800166,-264.4267011761001,-281.56291381694825,-234.25052866806212,-239.6247522901284,-276.7437900182365,0,-273.7019736059493,-226.22046050917518,-232.7564876280835,-233.29910348209543,-244.95584179046207,-232.75233282257162,-213.19907526940935,0,-291.9429307603549,0,0,0,-295.21366714028846,0,0,-228.76738783831257
seq10803,-236.38818668399384,-237.6815681309341,-242.94771659980117,-246.06442439946514,-224.43525488887826,-253.2836203664061,-242.37989776584058,-237.85330985052713,-230.47866470894206,-247.7647581055901,-257.95391704551804,-229.6009093608873,-231.35804007257008,-254.3928790794495,-256.3463335414367,-232.6867918792919,0,-249.059415348859,-252.97944805056952,-225.77780711106882,-235.64828744417557,-212.95233046030978,-241.69545548974318,-235.5158539313454,0,-283.8192754918501,0,0,0,-262.20443490187455,0,0,-242.78113169357886
seq10804,-252.47044811628754,-251.7201637319478,-242.98088524607027,-248.07382287736024,-246.07740559682196,-254.946754034705,-243.06348715873247,-243.37469293104056,-265.8055710923498,-263.87661786819064,-266.2761391658207,-271.2553343116012,-306.3051867280891,-267.8946517791011,-252.59111307301023,-301.9774705573332,0,-291.40492612778553,-259.80860942921277,-243.34188765342068,-254.85223203151196,-265.0335504112336,-257.9183837230388,-248.1998732649505,0,-314.34395444302197,0,0,0,-323.72863754027946,0,0,-247.02374902453295
seq10805,-242.45654561732104,-224.6709800312179,-236.97436074749785,-236.9580028233935,-245.16844918985606,-246.52837918128847,-235.028721491985,-247.39751592086319,-241.94885490640962,-241.31042079891319,-265.3944086402793,-266.4402270801021,-280.24027030803364,-254.82926985851108,-253.86646104832852,-267.3084632498181,0,-273.516272953211,-246.20163595544952,-237.8187845597441,-239.76573694480993,-245.6193079073105,-236.15935657844582,-234.43068937035656,0,-305.84712407585505,0,0,0,-296.68383898679105,0,0,-238.18162090203322
seq10806,-282.8374740014465,-281.18737448263863,-282.47008417954333,-288.39517362608336,-294.3095172551802,-298.3094746887702,-282.7113481400515,-281.82262549872684,-292.4031987236874,-289.2671690388689,-307.9882228425119,-309.59351698147555,-317.93942552221614,-305.631443214238,-297.8606211960847,-328.7778858067208,0,-323.881833547824,-294.67717248072626,-283.7685764793,-282.4089760167466,-296.63363405021744,-277.95895208472916,-278.4667851757296,0,-345.82712883213577,0,0,0,-349.6359952287395,0,0,-281.2354146292334
seq10807,-513.0886532488233,-507.4687955453416,-513.7615097942454,-511.20342529904065,-525.0386328061682,-523.0935966214037,-514.0789594999989,-523.6888006813117,-524.0153520787206,-509.3956449282487,-546.6443822869932,-551.541663695365,-563.1904854574195,-523.0376067061424,-529.7970431716299,-552.4911604590883,0,-548.9607367033127,-516.943434817774,-523.1958179803324,-521.9426344724789,-529.1662014857187,-515.0255906753334,-506.644009235429,0,-564.9377672199763,0,0,0,-569.6249520095793,0,0,-512.9132779243498
seq10808,-243.56442301058553,-248.5389939562605,-240.95952804483375,-243.58169999775387,-244.4253302731159,-241.1400689260206,-239.80400263299876,-239.20021603961126,-259.56582440913417,-258.99407635740243,-266.66956374971056,-264.56623624040327,-289.38712844102224,-258.67126481205776,-250.9533485662608,-285.94142134454376,0,-285.87743011633955,-252.56082180722092,-240.5630511285412,-243.02760834868596,-253.7135725513099,-247.1101121598272,-246.54862604801247,0,-303.69730379988044,0,0,0,-316.16558631105715,0,0,-240.016037317265
seq10809,-246.398319825315,-249.6257604919795,-245.46977068165313,-254.88988773855752,-265.137715423492,-258.73822389105345,-253.82027821248596,-246.54994582204964,-252.1979682565491,-254.41542085725692,-273.5608256667976,-267.54500620787076,-279.0783961632401,-270.0049230170226,-260.99147426378903,-293.34530142654177,0,-280.4978485582227,-263.22310306956143,-245.1313625685348,-245.53204718944488,-265.7377224199736,-260.0485463734586,-245.68516334053072,0,-311.0968093195996,0,0,0,-313.63834733530376,0,0,-265.91562660383653
seq10810,-237.35563062576642,-259.11456791507993,-251.24685023600478,-266.3125628651351,-237.20469191422492,-256.5239096833584,-254.8566432259924,-243.21404988438624,-232.32894690473094,-270.68274349207513,-273.9119772383682,-234.46336441080723,-234.14371931673904,-277.0134360324411,-261.96493059595696,-254.26736676117838,0,-272.48252042085585,-279.2438419584807,-236.4284296184074,-254.42109947440522,-229.15471271740205,-262.01207294306437,-261.35469311172824,0,-312.01408469596464,0,0,0,-291.7429570613495,0,0,-264.550733887013
seq10811,-247.40858571600435,-252.58562627086,-241.89974779677263,-225.35608082358155,-250.74435205068025,-259.2454202504968,-244.08914572639324,-246.55830424764224,-265.78614055948105,-249.2189532869664,-270.921107844605,-287.0260319599646,-297.90974406925335,-251.41990635456392,-254.56819890096503,-298.0783885283722,0,-281.69489573779623,-240.88222269079927,-241.27349658120747,-249.8050372798174,-257.91592784516286,-254.32631958423565,-239.6842377429277,0,-302.79979618628136,0,0,0,-305.3801026182966,0,0,-230.31855990100001
seq10812,-251.62068580074953,-247.85921798933612,-256.6142050371226,-245.0075760113398,-259.01832386185885,-263.8244456975203,-249.60646251517798,-254.2516574038485,-251.8770317946327,-237.131395361998,-260.1899719809935,-270.94436339530654,-282.33017910148214,-247.27431390575921,-256.80835628069565,-269.18123531534957,0,-246.69081920560623,-238.53391360593693,-246.64470790230504,-245.7193814712796,-257.36808410075815,-243.85045447054893,-241.4327162645339,0,-231.346475173345,0,0,0,-264.0657978543657,0,0,-236.72283541754595
seq10813,-254.95449322860287,-264.7872414170172,-248.48236958592554,-274.3720984816777,-258.34942802499,-263.1203295464134,-261.7199383128514,-244.00920970761644,-277.5756371435818,-287.526664950825,-270.6117775280276,-258.5085864936315,-302.8143555729836,-293.14085021374126,-258.16971161627464,-310.5091154840561,0,-319.5595390562452,-288.23954044032456,-254.21741631319867,-269.7913811763983,-275.49361980233164,-280.34158478656525,-266.89167609131596,0,-335.36232545629895,0,0,0,-344.25471220125934,0,0,-279.7304557837648
seq10814,-239.13869626821725,-229.9709135568853,-238.47614722545947,-219.23894103095037,-242.12680631636744,-248.35523001401623,-230.93690511851645,-238.89295997047725,-234.92582001254127,-214.25317158771898,-256.4763963405563,-265.4805465728596,-274.6787494259393,-228.40348448024403,-245.15562241535022,-256.1640177914302,0,-253.13888642558624,-213.77436579728402,-234.78160050490635,-230.42977827281726,-239.78505360931143,-229.18265416735971,-221.15118554260252,0,-272.78330205706783,0,0,0,-282.8777700670878,0,0,-225.17143738554321
seq10815,-279.8089341151947,-306.5804538094696,-289.9475407632835,-304.07934505916694,-282.5828643010831,-293.6435373089146,-289.08291466959145,-284.64233746650706,-309.90064142975496,-309.7639711693486,-311.79214197190265,-319.2807410309537,-322.58055490778025,-321.42993920465887,-298.85027383223985,-340.6128183320832,0,-335.42335764855204,-302.80863240838283,-287.5034506299335,-300.6359771127338,-308.21591071782285,-303.5962617955855,-300.8227736304295,0,-350.57633415755976,0,0,0,-355.81645256560165,0,0,-296.5565334195325
seq10816,-241.34534981909022,-242.64945071455304,-240.7827581374759,-244.89668277318682,-237.96927487093316,-247.26887565819368,-238.29255353536763,-235.15106435411585,-262.5469330083518,-258.20480141253535,-267.916827238284,-264.53999156179844,-294.2258892837939,-264.89692149398155,-248.587589210423,-283.9443371132729,0,-291.2596785523,-253.5287449153752,-235.4355081901279,-242.6708178091652,-244.3370332538119,-234.49276581692774,-238.95962682895643,0,-305.60755629563874,0,0,0,-318.3205958388703,0,0,-245.25501510458213
seq10817,-242.93987590001623,-256.88586601484633,-249.06058015844482,-256.66528973491455,-253.314297358993,-241.33170042438115,-242.5313057954291,-245.60641659129897,-255.30694079875417,-260.1630694841727,-258.25038666919056,-256.3785181899014,-291.554074036804,-261.19402273374214,-252.38453498258258,-289.1364086582691,0,-294.2464042946727,-262.6575010579327,-245.8258315559975,-247.69457780719696,-257.4312553277576,-256.52500695824244,-253.17309688192674,0,-300.79065890356713,0,0,0,-320.6892009814484,0,0,-264.7046677766953
seq10818,-260.9456217415353,-258.6649998379923,-246.92123226689333,-241.56867956479547,-263.8303090734628,-260.03641702906765,-246.38155473463382,-250.20164897594688,-276.43087160621843,-262.6094747099911,-288.01258752020345,-284.61149507257204,-307.1280719642404,-262.35553880753304,-272.1161529512717,-292.2050719256544,0,-301.7838907107629,-259.24286770988937,-260.81868871418607,-252.80604094367493,-260.229200354495,-248.75121435939644,-250.04163002964003,0,-319.1413950814996,0,0,0,-324.7334174247883,0,0,-248.04353586691502
seq10819,-249.5981738930961,-248.6144795612899,-243.34077312376098,-226.5787601516712,-244.97445251742693,-238.47685492374126,-241.25553042756883,-242.25972352181088,-265.73793247837483,-254.45796664560183,-269.30717941484016,-274.47996935267514,-297.6253002287363,-246.89546905314924,-258.06707288739653,-279.8646835585797,0,-288.18877640045906,-244.79816164068112,-243.98376443939867,-247.7381013278416,-251.55175322157925,-249.7116749498916,-237.87675197710269,0,-314.06769640759205,0,0,0,-317.6133749022362,0,0,-248.27867230658094
seq10820,-255.46729071703572,-291.2992219234192,-250.60257697694092,-279.9730926873682,-276.9690521993871,-283.0589507836623,-260.9466231690403,-258.01881141774754,-288.7477438583522,-286.2437062265755,-277.75075117646986,-281.9046417852979,-313.57606777510716,-294.4451369222817,-258.8382958430479,-327.3579962015726,0,-318.2312539400942,-294.5947063266717,-258.67724624235706,-274.9218845620782,-291.22933784780673,-297.5029868449756,-279.91825587131143,0,-326.492845966741,0,0,0,-346.89882588338827,0,0,-287.8012399847835
seq10821,-240.65585597265704,-246.71475805093007,-244.70807783027175,-236.704014981433,-247.3765835314927,-249.4393994446781,-244.17610458773504,-238.74877997837072,-261.38201845157727,-249.04419680701437,-257.89118056769445,-265.0135541268998,-289.7270685441582,-244.45008587065564,-245.80151333575873,-282.3649426465204,0,-280.419586796172,-250.07528605919143,-241.22294037954907,-246.03581184544979,-258.8079740492339,-250.98182447534955,-240.40056800638783,0,-306.9752981995089,0,0,0,-309.5961048861512,0,0,-240.10881881061226
seq10822,-249.7925144880873,-241.71026450846568,-249.83962692376275,-230.82870977687728,-246.52776286486014,-259.94928800275414,-243.71776415186966,-249.00676958749324,-243.69219958396383,-226.0823750843715,-258.53929052072704,-256.98978311191877,-234.6646239794095,-245.63468060005948,-260.95803922653005,-230.72277665339962,0,-202.0254769289336,-233.02098244830435,-239.63896891106918,-233.05920013244543,-230.42998630636745,-236.98950812072655,-235.7442135035538,0,-246.0001087904803,0,0,0,-189.21690939730394,0,0,-224.29651986822554
