DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-335.2843719005074,-331.660167609122,-333.2987311895365,-334.5515124664077,-319.86780959715475,-325.9305220162652,-327.4664492887321,-333.05615604523314,0
seq4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254.48921449258097,-249.22604469312316,-268.0290990482311,-258.2974655771047,-242.91527075514492,-249.0241029542051,-248.16132558590027,-259.4121670377323,0
seq4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-299.69488348989904,-289.85302102073433,-301.52278718813227,-295.37633961326827,-284.61306081261023,-284.3857173038537,-289.13997649114776,-295.62452706372795,0
seq4804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.6180135953841,-287.19792799815013,-300.14999464120007,-284.71708803757286,-277.96689958587984,-288.7478776223584,-284.3654184283869,-297.5384563771353,0
seq4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.3262683623863,-320.4483718953491,-333.27334769583445,-324.015558802747,-304.024474735351,-310.92549374538703,-319.3668714418233,-327.87411643497114,0
seq4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-194.8183594561137,-197.1741672057361,-243.3009592139332,-226.4514803420907,-209.93775775598093,-203.0726335115244,-220.67502666780317,-198.40085337029504,0
seq4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.5643231067826,-275.219149684841,-283.74058488258953,-270.6023787518296,-263.0147723404068,-269.9655475899705,-269.2642018023371,-281.14168262367525,0
seq4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.4608673355409,-341.53910472474274,-355.15151799336695,-349.51370353812047,-338.3653364655549,-341.8946781800119,-345.74578248327816,-341.2333998549715,0
seq4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-311.3764771264897,-304.54367627859864,-311.0754089114614,-306.186813337953,-292.1058886191055,-298.4291028874418,-299.6227312025822,-308.946351424683,0
seq4810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-280.1570627452717,-275.172765922491,-292.18507722522094,-276.9992196732641,-262.8816937344561,-276.82551793072645,-271.45119299245675,-286.44054647176046,0
seq4811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-285.94189309871683,-273.0872928023451,-288.55728551726077,-285.99537411301736,-273.24110060726406,-279.4836195105369,-275.44869102725755,-281.7566581026244,0
seq4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.93033942379,-336.2288824474036,-335.7635417414072,-337.42197684852977,-321.98806325296385,-334.55960111587035,-333.89704490886334,-344.74149891511007,0
seq4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-273.93464481793217,-269.9502263861759,-278.1250563600303,-274.9263916371171,-260.16764998700535,-271.3051517129623,-271.43332030506485,-277.53002761843544,0
seq4814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-350.6194670368758,-345.6936038721776,-356.629426532363,-346.50261154219913,-332.72572215682544,-343.4629174376841,-347.83876015772415,-354.9652699336542,0
seq4815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-308.7605808663372,-301.3246216911439,-313.3355826698328,-312.33157157552756,-297.3964236279194,-300.56840735341103,-299.8213935711399,-308.2985798703385,0
seq4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-313.45701369247263,-307.5893701552941,-318.38746095758853,-311.09207439376104,-298.3500499753989,-303.7716636557209,-304.72441038882164,-313.0167642768869,0
seq4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245.24619819674953,-241.1920012745594,-268.1227456270096,-227.51787201948852,-236.9094652965069,-237.38317270342006,-222.75102296871745,-249.25267186508438,0
seq4818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-317.4883212586969,-310.0651305167156,-325.01529698573836,-316.99824125380076,-300.4108866550919,-308.5282643765886,-309.08195878108205,-319.31877049543385,0
seq4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-277.7924416209734,-270.03861823597265,-286.06809494511907,-283.95696553788844,-267.1286769155606,-274.08100961943995,-275.44102581388427,-277.6007734342663,0
seq4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-326.37605981478237,-318.4997139655889,-323.6409601290511,-325.87962853014943,-314.8097153476534,-311.6881361323948,-316.97645716574954,-321.847053352892,0
seq4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-326.41551685041316,-316.6527850882062,-331.2769867905462,-326.2674262066091,-313.55741083878036,-321.3805732826943,-321.8999517369257,-324.5963530837218,0
seq4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.4097358925399,-258.9407880646218,-272.82060684930565,-262.65392942427724,-256.7795111616439,-258.0875901714913,-254.50111810083297,-262.02455643654594,0
seq4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-253.9976609947219,-248.3567026958845,-267.44247233479706,-263.8989216181231,-251.5231045587945,-243.47872203668692,-251.8760619330333,-253.29466359260942,0
seq4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.5761048942797,-282.96083317919346,-297.7483635838479,-292.8368820597558,-274.2544308464959,-282.3426417249212,-281.82075924260914,-290.4635973853722,0
seq4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.99684068543087,-272.91776436126156,-284.15493827171355,-270.7249668600265,-261.1036615407142,-273.6433508132837,-272.11353076934023,-279.36721639334996,0
seq4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-280.1851355852502,-281.11203286140545,-297.5948300066633,-281.84147734417115,-271.02478393767933,-274.10476757555506,-277.68307487273427,-287.8495470730972,0
seq4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-198.6760643731731,-206.44328413341293,-234.97491294042706,-234.97785301133794,-216.3642113326373,-213.47632540335363,-227.42684690481897,-209.34664261154109,0
seq4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.16293669839774,-263.9670637602587,-275.20270013037407,-270.7447850280944,-259.2680551582287,-262.2008978562143,-259.3001321355609,-266.6761215399789,0
seq4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.073247373177,-270.51845752204576,-285.19614489903427,-281.62344726215946,-269.3023588475785,-268.39050363018174,-272.69464896377195,-274.140327041673,0
seq4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-202.55222904656873,-218.03024597212237,-244.46995225462038,-241.5022336795227,-228.95210109521332,-199.5794094803585,-238.0217613159734,-204.1534660429259,0
seq4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-269.5097259309238,-260.666951448886,-272.9443115514548,-266.1382657622404,-250.70006467059864,-260.0335167587771,-260.49640499816843,-264.443257919377,0
seq4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-334.9537289061967,-328.1832676875362,-337.50932722725855,-328.96371063737325,-317.7727574720215,-323.38367182208094,-323.5425514893927,-335.6629315889448,0
seq4833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.01967135126046,-262.7714609693764,-274.94311595887365,-272.90379960744514,-260.71134831392897,-261.3769683835234,-264.72180443859895,-270.88809725930565,0
seq4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240.2864583804415,-229.08356997565312,-246.3393407263202,-240.55570443848765,-233.88324386336157,-231.1501232825557,-230.56064738777454,-241.2582384129508,0
seq4835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-296.1514532780187,-288.9182433258334,-306.89820799401946,-297.0930457181519,-282.39746939863994,-293.0911548675757,-285.82674362281097,-297.485563818626,0
seq4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270.63350063455727,-265.87548170531363,-281.03409324352754,-269.80384156360697,-255.38289934335015,-261.37838912191233,-260.81799956081056,-268.19008894309366,0
