DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-258.6681740011591,-245.90609816754545,-266.2984039222732,-238.81058152356917,-241.61644939889894,-247.76081398516024,-241.17570156922596,-256.94801668171556,0
seq4502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-269.5853105017802,-267.91109955679633,-265.32311991883483,-275.1397361764799,-264.43221579828946,-263.6442115274174,-267.3951082682333,-268.56565906235716,0
seq4503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.1625224857708,-271.37867170566443,-290.5867522612278,-259.9752440280544,-271.0225334298552,-269.3765608073391,-249.15085733588697,-279.5751485828255,0
seq4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.67141163140684,-337.21673283976025,-347.8446292710653,-341.1389304406711,-331.4304295624315,-336.5797501794546,-341.66419067981525,-343.4954766716471,0
seq4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-208.39832010535434,-203.02317235640783,-243.32402033411253,-230.28588468849244,-213.94842869898736,-200.6551832159165,-226.98764430762404,-193.5205369363883,0
seq4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-272.3611128489345,-262.6999331063472,-287.79158823853953,-269.06255934555094,-252.8182537606633,-264.7021295289991,-263.4409137539633,-273.889413730957,0
seq4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.3590199621693,-268.3411682262095,-280.7226953077977,-276.09762706016403,-264.6435468637845,-267.49803127569066,-271.95280798620803,-279.4525060894044,0
seq4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-277.85386190612456,-272.7779620868997,-291.91807443924574,-281.8926054141191,-262.8706215024167,-275.680942453733,-271.9670489474196,-281.8142591026816,0
seq4509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.10268523749403,-272.0059360162587,-278.85673116391274,-279.2399496244407,-262.26765783385486,-270.90411604195367,-274.9412159985143,-272.3737323140827,0
seq4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-311.1660585545433,-301.82155683828296,-317.2063231445983,-311.666769906758,-295.26835145588404,-300.59616044690154,-302.1053138387289,-307.77598814041176,0
