DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq20701,-251.17296503981524,-236.55635368009493,-247.63534612056506,-225.87631466725284,-246.35084032879146,-254.4381213852628,-242.1983048419747,-244.30463183721702,-264.054897355799,-238.47311875632835,-277.38555761086053,-275.71278161716907,-279.857326896889,-247.81804593387372,-250.66552421881764,-273.72892577037163,0,-265.13076701359046,-233.04089080579573,-244.32787341101283,-237.72026662401828,-247.01115293707502,-232.8295860971904,-237.6178857087719,0,-293.43983618956395,0,0,0,-293.5091129295174,0,0,-231.54699918744367
seq20702,-228.74311917410355,-222.09081615730202,-221.97480047748863,-230.7503216748964,-230.75971772849687,-229.47533980302666,-227.23896568313512,-235.01793951149094,-232.27240825089856,-230.65972723556666,-249.93120318029318,-260.0949347245329,-274.90078212753986,-237.65372928581573,-226.74645634390436,-254.5318405541159,0,-260.07519993343544,-229.33571274709982,-231.46856119197204,-225.71392138213926,-237.57556987947746,-224.2757029710738,-221.90358114767312,0,-285.95333171816424,0,0,0,-292.7578436199297,0,0,-229.32045764398129
seq20703,-248.53441977951178,-234.9029323725264,-246.34286834556633,-233.5259703342839,-245.1531390213974,-259.19908099093203,-241.2055144296004,-246.42192071550105,-247.76471775725804,-220.3365257848868,-257.1195115302242,-259.58000360389525,-239.4978932980893,-246.4915956744848,-249.9263956900013,-238.35751690478406,0,-204.9905918646687,-234.0297288249504,-239.63536048764277,-232.1735795640017,-227.87374404008068,-230.85845399534654,-230.5803710556748,0,-246.47247998098052,0,0,0,-218.5651707409482,0,0,-219.38045225946638
seq20704,-247.16427104916826,-268.7764470783617,-252.53059651407767,-266.3879096388145,-258.3609312948152,-250.1943486090656,-248.38042071621612,-262.2279558909905,-273.66219243628467,-275.6543452344947,-287.658542622991,-282.7318816573782,-289.628158249982,-276.929775643702,-273.60734542060277,-309.31755598275413,0,-308.09097396024174,-272.16751697575626,-256.6526102263789,-259.68107386135944,-271.6299790043101,-272.2184859537507,-261.76803258714875,0,-322.53211241731896,0,0,0,-329.72732485250924,0,0,-273.80969988474055
seq20705,-239.0664209560437,-243.61349343500095,-244.6088475065171,-230.18267801180096,-239.32618645172536,-238.75470875010143,-236.95192519153053,-231.49955036617314,-253.3282911820438,-242.462333138642,-249.8522296684139,-252.0933956901394,-278.0918875338428,-242.19365006766884,-248.4689611267259,-270.37177965263083,0,-273.0738591988612,-238.17566377880703,-233.53853680541351,-232.30413798377336,-239.87058281442074,-234.98457518743564,-228.59275613394976,0,-290.1685507284117,0,0,0,-291.15937409581426,0,0,-239.74575323446587
seq20706,-229.64098639472792,-218.2986052428253,-231.4742233326859,-218.13831822143004,-227.76265287915422,-238.78214625816128,-225.41278525033104,-229.86689970210554,-239.95862336236172,-220.06015538075746,-250.5185407286586,-253.29898959724082,-261.4265190895817,-226.57792813762438,-230.43682186524782,-245.7335340833358,0,-249.37799298179755,-232.87070762178527,-226.4850059220478,-216.9453845767374,-229.44498185220453,-209.11248729508017,-221.00877733361983,0,-267.71007345693386,0,0,0,-273.84189133442135,0,0,-225.00295386487556
seq20707,-247.84085830705854,-238.82038061838077,-246.14208035617526,-240.56760982074692,-248.62861421213682,-252.42385494949673,-241.81046384080273,-248.22515204482704,-250.30632786311574,-245.27866269351009,-272.45104614389567,-268.24740829697225,-293.59692613406787,-257.82362196330325,-262.6325303998153,-267.2110423433747,0,-282.36921064819535,-247.45295270236136,-247.86745745975435,-248.3755725586876,-242.32311086522762,-242.81558999060834,-236.84275422456747,0,-299.36916189084053,0,0,0,-304.5178307553408,0,0,-248.87997449398463
seq20708,-235.37737246630527,-229.01069474336072,-237.6901767227978,-229.56671395713718,-227.83766608417858,-245.12035824463027,-230.57946040389987,-232.20676020214037,-225.72985607184583,-228.55470850499475,-256.3802878437406,-232.97836196579618,-231.07545682425214,-242.29636172593015,-238.96224642038234,-161.8629286923687,0,-225.21410738830738,-237.44668989005004,-228.2927604032809,-225.8466711464153,-201.76648849348229,-212.69406842147245,-227.3428590453562,0,-261.56906178646767,0,0,0,-250.10119200349348,0,0,-227.7779431807903
seq20709,-243.97884780824774,-256.9131110858035,-246.20898217465782,-248.9614723174636,-247.24384619165588,-250.390811488608,-244.04711438240508,-244.7975090118172,-260.83209444102124,-237.41549453902647,-249.07136425614317,-264.3229041960477,-294.82886235869796,-263.62084486238075,-251.87415373586956,-283.4959855594137,0,-273.9687404535128,-241.1886486036295,-241.73826230990198,-250.16372385925598,-254.63636059682216,-243.10743474884126,-241.38291858729775,0,-292.4988667527967,0,0,0,-296.21627320587066,0,0,-241.2231140312061
seq20710,-288.84388349461176,-297.34197752056537,-291.3188815341091,-289.91411078235933,-288.980352907422,-291.339662797097,-286.34641648709584,-296.9721407316322,-300.9176629039311,-301.4108108126496,-313.16256633574784,-315.8931046410818,-311.32823170199254,-306.0238222346854,-300.36947681266116,-326.24253031870956,0,-319.64180428774347,-298.49471624524125,-293.2202736538354,-290.14349176141377,-301.98265012724966,-291.5695823771928,-294.48713155168457,0,-334.8343765640257,0,0,0,-341.1871260431545,0,0,-293.027066922354
