DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-308.3853134452101,-305.01584267188156,-312.86033143402267,-309.20418670211814,-296.98830166502813,-301.3984063577809,-298.95197259285203,-308.2941812492827,0
seq5702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-319.4953529262327,-306.7164129605449,-324.00734554549604,-295.5281270173665,-302.3087443739396,-306.88423008311224,-305.04250896286817,-317.44139385432806,0
seq5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.40037901733655,-285.87137123447786,-295.1968318173553,-297.61577619869155,-278.395051444453,-285.94586011074193,-291.4986042574045,-294.20137762603525,0
seq5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270.63229964538294,-256.6592824307637,-280.9330480735274,-247.82967951967387,-254.42737375404988,-261.87289623168977,-247.7559433057284,-267.8690885506394,0
seq5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.56524943677664,-258.70574350519786,-284.825297607643,-247.62437954828565,-251.92289220077853,-255.99076430852054,-251.96837072404702,-273.0483803308945,0
seq5706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302.52545299773885,-299.3335660178208,-301.0438095703495,-303.54740155050797,-291.27194093708033,-302.37524495937157,-297.8904148970944,-307.0245252682634,0
seq5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-321.29799934374057,-314.8823170223393,-324.46219845425696,-318.5267513329003,-308.20813057520206,-316.190312166632,-320.79481683589506,-321.71800112402906,0
seq5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309.91951231562604,-303.2002323673154,-317.5048672348169,-306.15313029923846,-289.5048451723342,-300.21198339931937,-304.87037462715995,-310.6228357037934,0
seq5709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-319.8395004504777,-314.29321136002557,-330.8104001355401,-313.96995394035207,-301.5094491424757,-306.94644895370004,-312.72206085190066,-316.09636290676355,0
seq5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.31521547129637,-286.7250475185238,-301.6969360673151,-296.0005992213071,-276.9140064242842,-286.443338337544,-287.8400733653918,-290.26714776984727,0
seq5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305.96419108595666,-310.1123555480874,-322.4361490638539,-319.35131786390446,-310.75628508034544,-307.60616166824855,-318.87480702333045,-312.96251567562535,0
seq5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.9936541007039,-298.085675868585,-305.64972812949884,-296.8195621005013,-288.58261329360226,-299.63377476044076,-292.4924269052492,-308.1260606587771,0
seq5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-332.7844633161697,-326.53827010172233,-332.8253307217871,-322.82154913020923,-312.406458020714,-319.769052135109,-322.5935140330934,-332.86631597939515,0
seq5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.4247774547345,-298.5715153402152,-306.51926721001803,-297.66688407489943,-287.0249126429446,-298.74248893391996,-295.3653741466432,-304.3335079985178,0
seq5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-314.3988629548377,-311.88777863063433,-313.3208323467199,-310.4156237520623,-298.94199164899544,-305.9684307260693,-303.0179721275951,-318.3112372115173,0
seq5716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-299.02894424066045,-290.9147998859242,-305.36593904774605,-293.09609506933765,-289.2442766298264,-284.31550437582575,-288.60396042457853,-298.86486262711907,0
seq5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.80581200498574,-273.8981683644212,-289.23844604957924,-269.3129267819904,-260.67674253476406,-271.8359664640758,-261.7469878451563,-286.27011788278367,0
seq5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-288.0581633954193,-284.2787358699792,-299.1200289313813,-286.3135803874389,-275.75385347852773,-287.07664133441807,-286.2032873510069,-293.5377433212618,0
seq5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-311.03220435338966,-307.50089406922007,-326.1329209467177,-305.2648261453075,-297.0179530100989,-302.82779110908234,-302.0239160405179,-312.14205583932693,0
seq5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-282.6084530391126,-270.85690508002403,-282.108395186055,-276.0943584787268,-262.47685602333735,-271.5566165450494,-271.84978675873316,-278.15428576264674,0
seq5721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306.5919791280972,-296.02122251057517,-316.64258495217575,-299.6523127852377,-280.6859869038808,-298.0823765094667,-293.45872533761826,-304.9076157028722,0
seq5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-303.71827615480964,-301.4094257773757,-303.766273059298,-305.8438319008003,-292.9832399099432,-297.8059100745695,-300.3283233997456,-305.10042185525,0
