DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq3601,-270.5951269335962,0,-284.522010804713,0,0,0,-283.78488523411545,-280.6934402172523,-267.94150693767693,-272.60597841659006,-262.0034450171356,-295.4130708738007,-273.9120169025753,-279.82473051120377,-276.4311649940749,-297.720574509777,-287.27218641646186,0,-269.8841647394011,-269.0936653766027,0,0,-265.09739843999614,-271.0149820058514,0,0,0,0,0,0,0,0,0
seq3602,-269.4059909258469,0,-308.4668335027531,0,0,0,-281.35969077965945,-293.4596428076574,-274.7005470482119,-285.65122351318325,-286.43232930699673,-288.2586179450954,-279.52019881614285,-298.4584112525782,-303.858839125876,-334.82658242423844,-293.69939323463905,0,-279.7902827415395,-275.74627949980584,0,0,-313.00346862523986,-309.31803958395454,0,0,0,0,0,0,0,0,0
seq3603,-224.3688222203498,0,-264.1444939505084,0,0,0,-229.94597189617895,-256.4296679313089,-222.94475217211155,-252.3069372634356,-247.83284944767448,-250.37309829833492,-223.34246442431836,-264.17133043642866,-266.5776283451682,-266.9171187391349,-243.43389787246235,0,-251.86109694547858,-227.1741426294178,0,0,-264.1140867106655,-278.2641596686836,0,0,0,0,0,0,0,0,0
seq3604,-253.96589111853768,0,-282.2251774914004,0,0,0,-257.3023805935573,-262.3489756072549,-252.50107013029807,-249.98325858820385,-255.34900559277855,-273.8476168638129,-257.757908178747,-248.43201668881832,-276.1778038219784,-277.7935638605823,-257.89269333724485,0,-248.84843508709685,-254.60031369185256,0,0,-253.49019454092226,-271.0442794362751,0,0,0,0,0,0,0,0,0
seq3605,-240.24834547314023,0,-276.2675277644887,0,0,0,-251.21573073667767,-249.32074198555273,-235.84314875582476,-233.2756543933887,-249.77540967056817,-255.47587963020007,-245.7246407020653,-236.32918904865136,-264.58954348004545,-263.3571724822537,-255.45672396222557,0,-219.19986122205972,-242.41237747624348,0,0,-242.65045809911507,-257.9792158506095,0,0,0,0,0,0,0,0,0
seq3606,-233.1114910127937,0,-265.5262812242264,0,0,0,-232.60203648951966,-238.15375502888384,-235.17063940215104,-232.4957131059583,-237.89345298366817,-252.72184049750044,-245.99192015806824,-252.22349404137816,-268.4411180283786,-219.4981498388503,-216.24470326099922,0,-237.34360497936714,-239.72725218799656,0,0,-235.3456377595228,-258.9666405438207,0,0,0,0,0,0,0,0,0
seq3607,-325.01298780574393,0,-342.1957895205012,0,0,0,-321.1354405854243,-334.86458416588965,-331.25124681590466,-329.2966503212186,-318.1680099965097,-343.01750880788006,-324.69563341757487,-320.37179180107216,-335.5461237216984,-343.6076563741658,-350.5739257067411,0,-327.06304477618875,-322.7340766017625,0,0,-335.54141645141385,-322.58450609962557,0,0,0,0,0,0,0,0,0
seq3608,-265.26084248217563,0,-285.0977454460551,0,0,0,-275.15949840614905,-281.77229192898994,-279.2696024036008,-301.4229723448522,-275.30482922367906,-301.31241286787935,-274.87994305047874,-296.6412172892145,-279.2749942257311,-329.6969084899098,-307.4456378685921,0,-286.65796305887665,-265.7043747719879,0,0,-316.10762156022815,-288.33650950849403,0,0,0,0,0,0,0,0,0
seq3609,-272.26594967616103,0,-294.99568613201706,0,0,0,-262.5550830613656,-260.8349230949835,-269.981456176203,-259.0252004902344,-270.5051814037603,-282.67924285746284,-273.97966081838683,-265.520353910255,-289.0527460342176,-254.47255940648083,-254.14821730660555,0,-246.64195188777472,-269.79576596651555,0,0,-267.5791598109473,-276.1090732460656,0,0,0,0,0,0,0,0,0
seq3610,-260.845631009597,0,-287.68101636760656,0,0,0,-280.42846058019273,-290.06735132625414,-263.55924402511687,-317.6740867023039,-283.33987235667246,-308.96546539866785,-259.71078269573235,-315.73162123964755,-296.055617917254,-342.1984798079171,-292.0752447194878,0,-304.57812470340934,-263.7063206663361,0,0,-326.33210458680185,-303.94208167680034,0,0,0,0,0,0,0,0,0
