DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq6901,-229.53484113370868,0,-275.67623876569144,0,0,0,-244.04105321463308,-259.348402731449,-240.34982170423785,-279.7395692674185,-255.5187098636838,-265.70500733030946,-234.64091103453114,-283.37627482317515,-278.37982678490505,-299.49227210434606,-250.17401039128836,0,-267.8013651688446,-235.94177883866064,0,0,-280.7337484985959,-286.0852608545855,0,0,0,0,0,0,0,0,0
seq6902,-276.64383659179015,0,-288.17709778488677,0,0,0,-295.56589620072805,-299.83979176758237,-288.2059620422128,-323.4923929493437,-295.00844783383116,-303.87519373666896,-268.0558626162548,-329.51776189116663,-291.57230620923167,-350.2628559260518,-299.1961939859988,0,-313.22113528010925,-268.81301913909397,0,0,-336.9162144119319,-311.40470127357196,0,0,0,0,0,0,0,0,0
seq6903,-278.9221151088318,0,-308.17813961895996,0,0,0,-279.99191316119305,-299.7860910957987,-291.87339900403344,-311.93779343749316,-277.1785139607889,-309.2041208096491,-286.4022941339023,-314.827571517984,-312.05158156104056,-339.60327384775803,-304.2897613215645,0,-293.99801821781426,-266.8073056183922,0,0,-330.27341806400415,-310.7765806041082,0,0,0,0,0,0,0,0,0
seq6904,-248.8612372930051,0,-278.7947044536308,0,0,0,-245.03910765942663,-252.8525178015914,-255.94295036687,-252.8107628789999,-248.47391068637816,-256.9070871590243,-256.8202961282291,-270.78564460114416,-273.58678174497095,-256.2737784327246,-238.48424648728684,0,-258.5612099085807,-243.84247743725984,0,0,-263.1288061022735,-271.1055702335261,0,0,0,0,0,0,0,0,0
seq6905,-236.2011381610074,0,-282.20046874510007,0,0,0,-231.23543520483298,-254.76207686505256,-247.92830255082177,-260.1255996225076,-257.05735426661704,-264.1088721336465,-243.71064417554203,-274.65941319121885,-265.5640116417895,-259.76384668257873,-231.68746848162286,0,-264.3400062617553,-240.27203304392302,0,0,-280.1474687757662,-273.6932084377077,0,0,0,0,0,0,0,0,0
seq6906,-258.4645826871903,0,-282.6316693528231,0,0,0,-258.70705950352516,-257.4456892315363,-262.5810302928603,-247.23262394776222,-266.7454931332238,-279.20177955308975,-265.56659830500485,-260.8063940711251,-283.0449841156381,-253.13590938500366,-237.65983956997235,0,-249.46599678760495,-266.95940641785484,0,0,-269.6575580172679,-275.1489662703949,0,0,0,0,0,0,0,0,0
seq6907,-242.26039586741126,0,-280.62440782145364,0,0,0,-243.5681119545701,-263.72675983025727,-256.3320837796066,-263.99906836289324,-239.21578090881528,-280.5172871320838,-253.4969737280467,-264.87496578380956,-280.1490983421599,-274.7272528369497,-272.93879342028913,0,-255.34126241887017,-249.6034825090678,0,0,-272.50655512772573,-271.47985516049897,0,0,0,0,0,0,0,0,0
seq6908,-236.37595092177142,0,-268.5284295815446,0,0,0,-239.56771750137645,-246.25086132316312,-235.68980610294204,-245.6362240434495,-240.95248765679364,-242.52813630975814,-229.99059176429685,-263.4156980635284,-258.34313339916395,-283.53867512816333,-261.58215511972804,0,-237.06813320614714,-229.0030100672024,0,0,-264.3363167333907,-248.55716163882056,0,0,0,0,0,0,0,0,0
seq6909,-244.32727024806567,0,-272.3276569997208,0,0,0,-244.24061383943834,-249.17762837598434,-256.8741337824318,-252.9637250309538,-241.3557773927063,-270.27397395602594,-246.7523213762642,-247.9485872880288,-271.1159541989464,-281.54902879104156,-283.948963514976,0,-240.14057307304756,-248.13306861434484,0,0,-266.73622595216955,-255.08894152898353,0,0,0,0,0,0,0,0,0
seq6910,-300.3528120161753,0,-303.51119338235765,0,0,0,-311.39663440543285,-312.9942927023916,-296.7946624969006,-333.3023032244683,-310.8640220186022,-322.751557788609,-299.99183638172246,-338.30941651467674,-316.1279051991168,-357.66420803258416,-327.75932516539086,0,-325.9641307045859,-292.3587196071761,0,0,-342.43352935631884,-326.5009862964036,0,0,0,0,0,0,0,0,0
seq6911,-250.05115882793268,0,-282.56742079208277,0,0,0,-260.74682596973224,-264.8528100061804,-246.40882559817825,-259.47847670172405,-245.15703522100458,-272.2728589707846,-257.0040851152211,-266.32354169522733,-264.6615870087289,-284.5776509217099,-277.32523875644233,0,-253.40798300875954,-249.12475687812866,0,0,-235.34072457088712,-260.0430710760213,0,0,0,0,0,0,0,0,0
seq6912,-258.43302887963705,0,-271.2634210816254,0,0,0,-253.85135427831167,-278.1291586722225,-269.5275037225078,-292.3915641870685,-262.1983574971268,-279.0090290878311,-257.603260707411,-297.7420349636085,-267.7659988320528,-322.2569794032558,-280.7613090547725,0,-282.8377026671246,-250.4868922812521,0,0,-300.3844504969645,-298.75916064962087,0,0,0,0,0,0,0,0,0
seq6913,-256.85573292593625,0,-279.9567101931311,0,0,0,-258.1336219290347,-249.7932868741864,-258.89543236551134,-238.2288489273767,-257.43998067626626,-267.41358274215526,-260.57927815675095,-244.36863183967856,-277.7184609216657,-248.49750645538393,-244.551527098058,0,-245.74089565593727,-260.47342077552884,0,0,-259.1666936215771,-267.09068519302457,0,0,0,0,0,0,0,0,0
seq6914,-239.2591688656093,0,-263.25757376818,0,0,0,-233.191382604743,-223.182004939718,-251.7713588261452,-248.57545319040807,-234.67805279664069,-256.69528590741186,-241.2146391261288,-265.10043097181875,-246.6569989329741,-253.79551267764705,-240.1389714545344,0,-251.44539386294633,-230.60990756267296,0,0,-265.8884563992831,-244.54094525452035,0,0,0,0,0,0,0,0,0
seq6915,-221.9767302094251,0,-258.11347132895753,0,0,0,-229.72522683163677,-227.57327255575734,-217.87139423225963,-235.26563296382977,-221.42927195567736,-241.8092216971122,-227.77394908687788,-245.66377101900488,-230.4194050332857,-249.267407836422,-236.22833813621034,0,-228.31963088297888,-221.104227436935,0,0,-222.6873469804402,-230.7851372584099,0,0,0,0,0,0,0,0,0
seq6916,-235.19986445701056,0,-282.9982373631894,0,0,0,-252.56656785890263,-274.08146603016934,-252.3419302495413,-290.5656849408606,-272.6072953789315,-286.0566033264117,-240.27490522372673,-296.1510130061629,-291.8536328004928,-320.34076891711203,-260.1385248437432,0,-281.35152285600304,-250.66454456925473,0,0,-302.635561214279,-296.39119064920936,0,0,0,0,0,0,0,0,0
seq6917,-248.65856481853018,0,-285.64875982910104,0,0,0,-249.61693301788816,-265.25872171963397,-257.07149079383294,-264.9528200108429,-264.79205109816274,-265.8098062531486,-255.87636482974983,-284.0419833259067,-284.8717950938549,-278.1130294904252,-224.7746479258363,0,-263.3855892263038,-251.63601128850533,0,0,-282.8121488794592,-281.7422441897231,0,0,0,0,0,0,0,0,0
seq6918,-281.74533792161543,0,-309.2742061993246,0,0,0,-298.4609194219908,-320.5398543782097,-293.2207307792069,-337.9728658329656,-302.8681983415223,-318.594680586947,-280.56293530837587,-349.1171307497876,-312.80205028090734,-367.1384964977893,-325.2948900526529,0,-332.80332512769513,-284.4591010836772,0,0,-349.19164030958063,-331.7817080221798,0,0,0,0,0,0,0,0,0
seq6919,-274.20343373323175,0,-309.80024529507165,0,0,0,-291.56128395457034,-306.69653830740964,-266.1129287709259,-304.24840127843794,-304.84167509805724,-295.84923421126695,-271.7642134357054,-308.8761590519472,-311.44282406811163,-327.62041859371357,-290.9586575405582,0,-294.73283037589357,-275.0994721320852,0,0,-306.1069454924218,-318.38722109101354,0,0,0,0,0,0,0,0,0
seq6920,-265.241001192015,0,-285.7164247138337,0,0,0,-277.80844794342755,-296.3331662536236,-276.1040951139801,-310.83474315569595,-277.53223903379677,-283.31457321292595,-264.24252702066366,-321.013099465608,-273.0445258315901,-335.3387888728984,-287.087091339,0,-306.41835614550644,-250.78565607077587,0,0,-307.06561504355403,-284.1470712400651,0,0,0,0,0,0,0,0,0
seq6921,-255.96499223531927,0,-283.9842398620072,0,0,0,-261.4668295054728,-265.3358101754288,-253.94717312270208,-237.92252852009952,-260.6833200522047,-266.39896135904456,-252.6425126878667,-249.95197820264957,-264.5453637987165,-280.52264311353724,-271.8955745755973,0,-249.42114426229617,-251.41600896726567,0,0,-261.55487950739774,-266.97823901434964,0,0,0,0,0,0,0,0,0
seq6922,-279.44540297090134,0,-298.5738049528306,0,0,0,-282.55739506130317,-298.1642158035275,-283.95395381499355,-294.27981970667594,-292.15569444546065,-272.2818887436859,-272.10263394833083,-304.85906098514084,-297.02260627332856,-317.2913680909993,-289.9587867842771,0,-287.75116462935017,-261.7899058963271,0,0,-313.18337288322834,-309.60842772942675,0,0,0,0,0,0,0,0,0
seq6923,-245.71493717321243,0,-277.6442302603821,0,0,0,-256.01670001187864,-262.8596233702452,-247.98550597530638,-265.04707484528143,-254.07117672770158,-253.79949579507473,-240.47058589321807,-277.0699134140841,-264.6030216484531,-303.5741775501521,-263.21029492215973,0,-263.2644281399114,-230.62476584474408,0,0,-287.7222438569897,-270.7484612060688,0,0,0,0,0,0,0,0,0
