DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq22201,-261.8173487494464,0,-277.87008237994246,0,0,0,-267.1838161658652,-273.2363766583955,-273.9303653842227,-286.58884940884167,-255.7297243956446,-285.4826929902949,-266.59716619589886,-287.44227995873,-271.5412191521166,-322.52409814564874,-291.6928771705939,0,-278.19615280923904,-250.56234974699845,0,0,-303.6917521955243,-284.3220142356113,0,0,0,0,0,0,0,0,0
seq22202,-228.19180715811444,0,-266.75502519063343,0,0,0,-231.1132115899888,-244.93023406033004,-233.42203432254976,-252.02614513597354,-236.06527233641805,-251.14168792252832,-228.71778527191987,-257.2820228986034,-255.63478454046688,-276.08926128896275,-247.94594669260394,0,-250.28205090290592,-226.1467912704919,0,0,-268.49066955131326,-258.5283829657861,0,0,0,0,0,0,0,0,0
seq22203,-262.6263643068408,0,-290.46609353531505,0,0,0,-271.5430811788753,-286.2632921331095,-276.713905829829,-304.08374342882564,-264.7119013164484,-285.2684800269619,-267.9630351150131,-315.91785373116863,-299.857406052975,-326.6427153392466,-293.8797385752738,0,-292.5322765274004,-245.50620546958035,0,0,-307.16511998657865,-288.61006066003637,0,0,0,0,0,0,0,0,0
seq22204,-238.93390590467473,0,-266.84984973047693,0,0,0,-246.70169059168026,-244.12508035196183,-247.05485436634237,-248.5505567914735,-241.50036426510414,-267.56214927002736,-244.80450269011232,-256.57685635195816,-255.56010364717739,-289.3089052078,-264.0134162805713,0,-242.34511683639363,-224.44533446700433,0,0,-264.1256096248772,-244.8263116058704,0,0,0,0,0,0,0,0,0
seq22205,-241.36237328385562,0,-278.21445473350263,0,0,0,-262.65084266862607,-276.6960406049553,-237.8080630326867,-269.5194361668049,-262.44662381653995,-286.85189333838434,-245.39158593240757,-289.23113235809234,-285.8418775010966,-306.48478023814715,-272.22230597059917,0,-275.1921084627095,-246.83076925510835,0,0,-287.0311419342032,-285.1473927187222,0,0,0,0,0,0,0,0,0
seq22206,-248.57196915507538,0,-262.04624619769453,0,0,0,-251.34318513348208,-280.23659594312676,-254.19422058556313,-302.3240393900967,-261.67363752736236,-301.79540223788655,-255.32847748772426,-301.9696717599458,-255.57965667098978,-319.49060529274453,-274.7153268159964,0,-300.32287461458617,-260.10472587549214,0,0,-309.67262648469284,-295.1562931148429,0,0,0,0,0,0,0,0,0
seq22207,-258.3877922602486,0,-285.30357033774436,0,0,0,-257.72050134974893,-256.8201711097124,-261.2562736288704,-246.12501859573607,-258.72375793340575,-280.6426707360935,-266.39495600189036,-258.2596655374412,-283.4372659739543,-248.66542150775905,-234.9789271160784,0,-250.0250282099136,-263.31652149439446,0,0,-260.88529627589986,-270.75351791868326,0,0,0,0,0,0,0,0,0
seq22208,-253.413767742976,0,-284.6137902112839,0,0,0,-258.8960128413292,-261.60946058761556,-256.1778524068646,-243.78381535603964,-265.8598026944968,-274.017112896196,-256.7899637412068,-259.0898169998846,-284.9069413246281,-278.2774211004898,-277.73528735851335,0,-249.13842521247588,-258.27540037857585,0,0,-273.2998992441177,-260.73134269443193,0,0,0,0,0,0,0,0,0
seq22209,-247.49177238833752,0,-273.97525161691,0,0,0,-271.6458432751842,-262.83452305295526,-250.78985128077383,-286.5709003728397,-268.7356002727587,-272.8456798128505,-241.3687030029585,-297.6435076067149,-274.18129663938623,-323.4767458098944,-277.00138209454923,0,-279.4710317960422,-241.94321143617506,0,0,-281.32218639014155,-280.4121719530771,0,0,0,0,0,0,0,0,0
seq22210,-241.76012571295442,0,-266.3116165933299,0,0,0,-254.02908612089627,-245.50720459423795,-237.12904485850427,-246.59706873243627,-235.6116178698965,-266.3371010649859,-245.9952793076747,-261.55097021067945,-257.24377030923546,-269.0431404094874,-263.72983448182106,0,-240.26362975051154,-238.2098733828427,0,0,-240.14841127031826,-245.02187334045783,0,0,0,0,0,0,0,0,0
