DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq24001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306.25172949511284,-299.6422033706504,-316.0119958593907,-308.52025221567317,-292.2332915368552,-305.2092964142296,-305.51875912402994,-313.27915086788465,0
seq24002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.76851270796334,-316.4603313295718,-331.8416631464506,-317.0215693025042,-306.07359336019704,-311.8104743139744,-316.5837813867147,-323.3497426040401,0
seq24003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-269.27105789661454,-256.1942757671779,-278.6380031607759,-243.9771932098844,-251.96811645027063,-253.16592840279748,-242.84416055303532,-267.437210853842,0
seq24004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.3064034183359,-280.53802684636554,-291.6430410768123,-284.8139255850107,-273.58328945869596,-283.36586200591756,-281.7167085641154,-290.60535929771294,0
seq24005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-271.1367831218911,-266.6352321952367,-272.9154343349278,-278.44154753422333,-263.84354052087866,-268.691032676928,-270.4356514953641,-269.686557353951,0
seq24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-330.9971907396689,-326.9167810326504,-333.8113012269716,-326.080078554633,-313.3070482096785,-323.1121471475544,-323.4314878473567,-330.71114352142735,0
seq24007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305.0229983928101,-293.99541837935135,-310.08167133148754,-302.5345397990388,-285.1145663785692,-294.5246663541492,-295.4324690390911,-304.40890239098843,0
seq24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.2133115607818,-293.2255427470401,-306.9376929039535,-298.92803391690444,-287.46228024420304,-295.0936387044042,-296.37783377497084,-300.69051898620137,0
seq24009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-304.6920284882362,-296.6045987525783,-311.1224055393147,-298.9584739636508,-283.68425208934605,-293.14879723368995,-295.72675400521166,-302.40436206155897,0
seq24010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294.3313071996695,-287.99405135580514,-297.09999956963236,-293.06794666755513,-283.2686640633444,-289.05421897312283,-286.6733317237259,-294.97412629678126,0
seq24011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286.6643720714962,-278.41471799880713,-284.8221930790929,-286.5372753405997,-272.03575403413174,-280.53021152663473,-280.4280461824079,-286.54599605918,0
seq24012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-313.5730958458901,-302.9821112724426,-313.3930132561759,-305.2227003349415,-290.8125902932813,-302.13244342794314,-296.0624925859334,-309.3262719168584,0
seq24013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-298.8986534291622,-298.7629008811619,-303.15715679223683,-312.73229167312684,-300.9838234420136,-294.16629601529263,-305.85425562166733,-302.31326000359957,0
seq24014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-287.4199791295889,-280.798266628265,-291.85017775913536,-287.1389122650327,-277.21604746770413,-279.0205299568336,-282.3023529499696,-290.942018416636,0
seq24015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-281.74748505753774,-277.13048566067073,-292.8389899850125,-284.29075300816595,-268.9765526096879,-279.4697828582869,-277.1311855114385,-284.6303295683199,0
seq24016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-322.07420377854226,-315.53786866801977,-314.5529254235648,-316.74407845661136,-305.3654151291585,-309.16678158944956,-314.63592349794453,-319.53269937096854,0
seq24017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.1435192102157,-273.41479595564067,-282.10039399828077,-279.64864024192514,-273.10543975617435,-268.89828788683957,-269.36747896844577,-279.52187394782476,0
seq24018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240.82359153520545,-227.0206150604754,-256.695239755637,-218.18779052729843,-223.74676088432523,-227.17325812090797,-216.04786635797888,-237.22516635627176,0
seq24019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-318.9902878402771,-312.1483756851842,-326.5404425811607,-316.57059915273186,-304.2114412790911,-313.89658008975874,-316.1775779455622,-322.78420373248827,0
seq24020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-301.35263995585404,-297.71204334714145,-309.2852729466913,-306.2770044751977,-289.13213867301715,-297.50145500775153,-299.62690434731894,-304.2145382651143,0
seq24021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-249.91879625082228,-239.03461311640555,-259.3893540646052,-244.99860036141663,-241.03870503712236,-238.40355667097134,-238.68990400593853,-246.7911473200829,0
seq24022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-241.8788935933558,-238.1368933941908,-261.3229115885253,-242.94671346395398,-238.56629784839436,-232.86835834038362,-238.46221629757505,-245.3970677160299,0
seq24023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-196.07361789386601,-210.15460514861815,-237.38268650237475,-242.43959618026398,-227.79954113984994,-213.67257082103112,-238.94976370274188,-212.3849925573103,0
seq24024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-267.44481798624156,-254.42256109503717,-293.90152663325784,-250.54101798077704,-253.97915265530526,-258.9172552761378,-254.9331798215882,-263.06426860344703,0
seq24025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302.88330785960426,-294.34569658957105,-303.4544400544838,-307.6498742257394,-294.25473411924304,-296.7725301287495,-290.65353812542645,-300.12041898716603,0
seq24026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-316.3058553552557,-313.4140424921212,-322.4959945428826,-319.5612150322433,-309.04314976946995,-317.82079416837814,-308.59250124436966,-319.3456055495735,0
