DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq27301,-234.80573155369825,0,-264.24594868800506,0,0,0,-256.67907384672077,-274.26389283561025,-241.71827672296763,-279.0874219719182,-258.0023901488784,-277.5428776710855,-227.0286241351406,-289.84572381313274,-272.72567834403344,-308.07521142573785,-263.52505103148593,0,-273.4963781946165,-243.76714136400784,0,0,-292.2706110707867,-284.3201489097425,0,0,0,0,0,0,0,0,0
seq27302,-232.87910425689176,0,-262.4900601524635,0,0,0,-230.86075603735117,-227.30738075121386,-244.51835844090388,-235.7806169206103,-238.49764554777886,-244.77359455401347,-236.31995534560602,-257.2349111797882,-257.370486833886,-245.25203057680494,-226.68797522780906,0,-237.59906426429112,-234.36202058150036,0,0,-265.9306258514341,-253.52296871373028,0,0,0,0,0,0,0,0,0
seq27303,-244.6053993016756,0,-249.4427774299655,0,0,0,-255.13815462695842,-276.58695449005455,-255.06103620109045,-294.5744495118561,-275.01067355743265,-276.3798748182856,-239.03916302200494,-296.65555896562506,-257.47936945477755,-320.3349313157056,-281.9363098385918,0,-288.0602908065607,-255.12966879668423,0,0,-307.1425686706876,-306.135295308809,0,0,0,0,0,0,0,0,0
seq27304,-244.9600536526259,0,-261.87192983990684,0,0,0,-250.03073890066722,-271.83146189796383,-250.4478776702353,-277.9263274014769,-260.3724247669721,-273.9836812899271,-255.49769600148352,-278.96484793928244,-258.7866363246899,-305.819723921315,-276.14213121054803,0,-267.9359524009581,-256.6959723118153,0,0,-283.9593373960941,-286.910102189048,0,0,0,0,0,0,0,0,0
seq27305,-230.28215603120117,0,-270.9881369159448,0,0,0,-226.18566936300445,-235.34074582592143,-226.08615548734653,-228.10354006650414,-232.82531750735757,-255.55738425567785,-241.4492937515486,-250.6964532795097,-261.0825704121715,-211.77500053748767,-224.45961513140838,0,-233.18336468309587,-235.30991495774262,0,0,-231.37237448476034,-245.8359576453024,0,0,0,0,0,0,0,0,0
seq27306,-225.65775743479273,0,-263.65698373378564,0,0,0,-232.94106068425083,-229.73503180322908,-236.01588669770544,-248.67761525838725,-233.5901679942354,-256.72067989920276,-228.97199489672235,-263.98511795727376,-249.66491732673884,-270.5135440734352,-254.59279422999796,0,-242.92642753372527,-223.31260517980735,0,0,-255.9544184710599,-251.39564293369384,0,0,0,0,0,0,0,0,0
seq27307,-237.06831805450892,0,-278.44770101618406,0,0,0,-250.26163021724554,-253.05773545363863,-238.30621054944498,-266.1700266605932,-260.5875719423192,-249.10343372953403,-227.1278942635017,-270.66737990425827,-253.84292792532986,-300.2373180132563,-255.96456919601653,0,-262.62645216824194,-225.81127601408915,0,0,-273.24025127555626,-267.1203240563218,0,0,0,0,0,0,0,0,0
seq27308,-230.95901947917977,0,-259.0325148021829,0,0,0,-233.0996691959369,-246.742528594827,-239.92172013229222,-260.40526962770525,-258.05271542802495,-248.55142487673632,-220.87403143074815,-279.8049664551711,-260.44517356631815,-268.34680359825364,-236.797907480658,0,-262.10180602138826,-230.09898422566536,0,0,-278.36855678439133,-265.2089354007163,0,0,0,0,0,0,0,0,0
seq27309,-530.7563630352706,0,-558.506808466451,0,0,0,-535.6430006763751,-557.5689994378046,-527.733206939991,-567.7587679947543,-541.6864450347332,-564.9143332703794,-531.1597407335612,-580.2710651795542,-562.9694790673136,-604.6898418458765,-530.427760030746,0,-567.9586462221242,-523.0859521291409,0,0,-585.6983285725149,-563.8913876309405,0,0,0,0,0,0,0,0,0
seq27310,-257.2657209179285,0,-291.6920322290784,0,0,0,-269.0967601496525,-270.1955674334955,-261.03978169537174,-231.95284234587862,-253.59714078250695,-289.492337899647,-260.19813853893135,-261.70931308240245,-277.75747207870427,-290.8000139564012,-284.74590986645825,0,-243.45394223170626,-258.30095445996284,0,0,-269.25315913759334,-262.55682403381473,0,0,0,0,0,0,0,0,0
