DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq17401,-242.7226283325262,-244.4854840265784,-239.5380934051474,-247.85925295678794,-234.4092489194806,-249.76467355460426,-241.54552554686182,-234.71270457727164,-260.008748865072,-247.805297238063,-229.96966639775007,-263.87440024237145,-292.9922652300527,-254.72851479360995,-249.95198369458066,-281.758881591475,0,-284.7374565422715,-250.6443967913397,-239.07245232136518,-245.83116434650123,-254.01407706744402,-253.0028143915163,-232.3120027630353,0,-296.00455018637643,0,0,0,-299.26372610501375,0,0,-249.40820881478248
seq17402,-222.08258435811217,-227.2829701181692,-218.40808750693037,-213.26451144782325,-219.5995437340162,-234.3519969112906,-215.94267529517683,-215.46973077029085,-239.8988380452032,-217.6366899343125,-230.30399140165278,-247.16678882861643,-270.92620374777607,-225.71846152551973,-227.00253836766225,-259.22050180919274,0,-254.17131083552388,-219.3654139349444,-213.26871611742246,-223.8141433906177,-230.0374986867202,-224.97642215754,-208.54455427540202,0,-273.85488921345683,0,0,0,-289.25993633271435,0,0,-216.8104720611791
seq17403,-233.24475116173178,-232.8938933889376,-233.2355217505992,-229.95503568791045,-215.04718951489193,-244.36114290230705,-233.41943974391225,-219.54468633654164,-235.35144419653338,-233.91736749308146,-236.7552343370077,-225.13346794188257,-229.56669166869816,-245.81925354851637,-228.96590539853113,-224.65989577682308,0,-233.8920610343265,-245.19099922365896,-216.87754219704016,-224.92245044807882,-211.44173410076328,-227.43128163649834,-227.47273607179582,0,-274.24600023556866,0,0,0,-253.1696859751307,0,0,-229.84808802171804
seq17404,-264.30829592583,-273.7904485991344,-262.6751909140201,-274.7199759426725,-267.2596998113471,-273.8130392956866,-262.5604131519072,-260.01601750946514,-274.4131046498806,-288.2544758559118,-285.68341107734886,-296.5157496134041,-313.2951631921593,-280.6282113941263,-274.12635921195755,-315.75245237092025,0,-309.0431058731734,-280.961314837285,-257.8162896370848,-272.7486720260342,-280.3923349861368,-278.14264391612807,-269.8461711057632,0,-320.8472130213939,0,0,0,-344.1379441065779,0,0,-269.9683275064539
seq17405,-245.77605566646363,-255.63260610400008,-245.88550463223774,-243.95425317871727,-235.6356967555,-248.09073730815751,-244.5565122189997,-235.04534237942397,-261.9831178040272,-255.39552394855227,-259.8094508865506,-271.7404263661965,-285.9376161806973,-271.0838739488442,-245.30269073238574,-290.3032559829793,0,-285.00561898722424,-249.474406125788,-239.28580997617516,-249.3300797171222,-259.5983487076306,-252.04620491698017,-237.40194135657282,0,-305.678849606754,0,0,0,-307.1263465249444,0,0,-247.3290626119626
seq17406,-283.62728963493424,-279.59211930958185,-282.17814380320533,-271.7615619804129,-282.7611365098703,-282.9086192475556,-266.44527018317524,-282.20536222371186,-286.9263767398439,-272.7777007918962,-296.06679750463434,-309.362521114782,-325.4024743861929,-281.36798174771815,-286.78282407705535,-317.76058824974996,0,-302.1595545349449,-260.3202043804265,-285.6907107774752,-281.5386699630362,-295.7422295369852,-282.70503796650894,-269.9019085732185,0,-308.17616450531153,0,0,0,-316.03948345588145,0,0,-273.2877530505493
seq17407,-228.3236895067245,-233.363932398029,-236.68200681097076,-218.87023895913043,-224.87281868485994,-249.788240886344,-227.21052171796953,-228.83532698060893,-245.18785457807365,-223.04869051073518,-253.9283921432685,-252.35726221155136,-271.0622564162454,-229.60813673965552,-233.07928149408716,-262.38089305353213,0,-261.0714373143946,-226.43292682437868,-224.4639853144589,-226.7869092624737,-232.37812578489095,-231.1883935949108,-219.38317513212317,0,-265.94083282515055,0,0,0,-281.7559096179396,0,0,-221.5063932444106
seq17408,-264.90605702409925,-267.0820814608618,-254.66985431629988,-246.24033325011803,-262.02422520358556,-272.63526773260946,-258.59755472538416,-255.28714255347194,-278.6539665526566,-256.3320243606165,-272.38630454927363,-296.5015938439691,-311.0263874320518,-271.2827320401363,-267.85787234664997,-305.9528128567368,0,-268.9551160201992,-254.96152730867556,-251.2460194719361,-259.1604117234814,-272.218417547899,-261.0846989697376,-251.5630331643936,0,-295.65600259675955,0,0,0,-307.34109846293154,0,0,-229.1867837287418
seq17409,-254.5965577607771,-273.7693608837854,-260.58381659728263,-280.7086530979557,-270.06319281763746,-276.7538973478776,-264.3816212102221,-250.90604381081167,-276.5397916215569,-287.0013851708978,-273.45766750536313,-262.1408347893497,-302.73200149375856,-295.8311568904708,-270.6067585656989,-307.69508231411174,0,-313.8566202096868,-292.0024913568592,-255.17560753543003,-264.47782502042656,-274.0244513633894,-283.7666834962948,-273.2075252366527,0,-322.35594472213586,0,0,0,-331.1054788675283,0,0,-288.0030939063635
seq17410,-235.12526360218345,-250.66808563230902,-237.88788980772813,-255.35677532177326,-241.80363960003154,-230.9290409495845,-229.17444749447293,-235.2349109790027,-246.3063049516273,-259.7498281257071,-280.5545603272883,-250.2186169503802,-282.2435186509889,-268.0955628443523,-258.0551817110788,-282.8746108140473,0,-292.26928202804623,-262.8725950848104,-239.75772732368281,-239.87763870750092,-253.24835628428139,-260.9865043150614,-248.04201734935134,0,-312.71040169909867,0,0,0,-318.50149671048075,0,0,-261.3766376449712
