DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq26401,-243.567709665013,-258.2405053158657,-253.3638666176068,-269.5725624633425,-262.1799691111026,-253.5936496823242,-247.67577150071625,-252.6085000122782,-253.93459148189305,-273.307554186845,-285.5616225505837,-267.82453780097126,-284.2656231490724,-279.7916998001473,-269.86843839667654,-296.52667613129444,0,-302.32402832745794,-276.76021854084826,-254.37794867029825,-251.38583918328976,-268.5381196079164,-268.99815656531433,-258.88482879053794,0,-313.15560510270046,0,0,0,-325.36287789541507,0,0,-270.80915488896164
seq26402,-243.6963811267946,-251.28948247984525,-232.4315494346664,-249.83893666826486,-242.54398426739084,-243.89169303694138,-237.95997749066245,-233.98076752927605,-265.3089686883768,-262.17193750854193,-269.7487726159511,-260.96295671394915,-296.11258032997944,-267.38074659472636,-237.20459154492272,-289.9278579619371,0,-296.04676715404344,-265.0101410994559,-236.6863732130943,-244.9148862818625,-261.3327381504519,-254.46496322889914,-249.59134574462666,0,-306.236557734495,0,0,0,-314.4267382659384,0,0,-252.93792553274088
seq26403,-235.46357539735018,-240.9822475378089,-240.115999718225,-250.87417471207957,-244.74939518207336,-251.23148678474044,-239.2715011271028,-233.40227411506172,-240.56151925069722,-249.53913891160138,-269.1676031579483,-244.13099808855432,-250.82702483433195,-264.8548530405287,-257.60053372982316,-256.86858887800224,0,-276.0322661370654,-259.1865296078296,-236.36983112757738,-235.62475527589416,-241.02328060318928,-245.32348389046612,-243.78558033869433,0,-296.75929184124954,0,0,0,-298.8389498863833,0,0,-255.1600535256959
seq26404,-248.56523679855113,-267.06018546577025,-254.74601336302828,-268.9100696977601,-246.9664389685561,-253.4156597159071,-252.5219097595635,-242.55321523784207,-269.1882740478668,-286.43348707742734,-282.42596893319455,-264.14910135018806,-290.1661437998783,-291.34793157392284,-265.74342763820897,-307.1881353099173,0,-315.4563321654409,-283.3573553835367,-238.77949922231457,-261.2893064630259,-272.1635002709958,-277.2075936682973,-269.02790828812675,0,-330.0846841638319,0,0,0,-337.01828160786795,0,0,-274.9420876119539
seq26405,-274.3838973319346,-277.77358442970836,-263.08904623081673,-283.57478852497377,-291.8924747846501,-280.2439799617538,-278.6194358930623,-276.4169896736978,-289.94372957059693,-290.41827331280996,-317.1690955155304,-293.08779428454557,-313.84635268857085,-298.1251524567686,-287.8232782082987,-320.7198816266627,0,-314.88075904576823,-293.4551094257212,-277.86744632930976,-281.91008987908936,-294.1143210832778,-272.1222509549858,-283.6361794251496,0,-346.8233648510134,0,0,0,-347.2574754524765,0,0,-283.9521690323523
seq26406,-267.5741193867288,-293.17731785624767,-261.5569141268406,-285.2179790157797,-269.0235649095254,-271.0270728820683,-268.46621381035027,-262.2142700815108,-286.94633414651025,-306.4805743118243,-299.8499224746202,-288.33870138065055,-314.1191274597619,-310.4087703666,-273.33263473897483,-328.6998600444638,0,-333.356104834661,-301.4089232585625,-258.88104736003453,-286.25925841613395,-292.7378826661201,-298.42455596587286,-285.51492412078454,0,-352.1778077099703,0,0,0,-361.7568783745068,0,0,-293.36658462219407
seq26407,-256.3295757006028,-254.5251805234502,-257.7882499749721,-231.8858100634992,-259.64274437434244,-271.1301055591456,-251.14106410113385,-258.10751729714707,-262.9698751082428,-228.15499204963638,-261.89578775497927,-277.2173365997542,-273.8227911717806,-257.51321920069654,-261.8804986162877,-280.262627243869,0,-210.24113083679245,-238.10888436164134,-253.94491001753167,-234.22087874427055,-262.75683321994904,-251.2259017027219,-242.15030734498916,0,-261.3610490251276,0,0,0,-266.05849224153087,0,0,-232.511370684601
seq26408,-289.71135131396426,-311.3864062111054,-292.9592388512199,-314.360348445134,-293.9526502218872,-300.11639883053937,-297.8549864550647,-301.00995598628896,-306.73695012200625,-323.4459642445566,-326.56544000946724,-314.97801717339854,-337.31133421747046,-334.53414686722675,-298.76386736371404,-349.8424315269693,0,-350.95220762488987,-318.65298571075755,-298.79142223461855,-310.07175430145793,-313.3997138850449,-320.9338542380604,-309.86943798841975,0,-363.2901335446,0,0,0,-370.85143101767505,0,0,-308.6764963464085
seq26409,-234.71862287467385,-221.1080496302398,-232.53096941636,-217.33237594276278,-235.84844787799278,-243.78995557540446,-225.26475876636184,-235.45169632240345,-235.26648093899254,-212.35188385600475,-240.7011973119514,-259.0253785991806,-266.16025488594244,-230.56699687846023,-239.79639098426557,-246.8014788769727,0,-243.51489578145905,-228.30592724830802,-232.24280773145233,-230.77781604999944,-238.8940089006602,-229.66642479060428,-218.81723707327177,0,-269.5579501881705,0,0,0,-274.5148242889196,0,0,-222.78262320172243
seq26410,-249.19339665389913,-260.0779695024112,-251.4670053871168,-255.6039180559314,-245.52062715973838,-260.01707729910595,-250.94394784961813,-248.69955675826853,-263.9229591096952,-271.34820770313155,-272.05489934896224,-284.94642713304364,-292.5788921610798,-265.9529618972719,-261.83350309459655,-297.92684685488933,0,-305.9757105613417,-262.8009984841551,-253.31789712129788,-265.88456259481586,-267.2678943186033,-267.94687273539677,-252.58775173977503,0,-314.96484430878013,0,0,0,-329.27477843348373,0,0,-255.5408527794033
seq26411,-260.86860687231933,-270.7251965450971,-253.23162143006508,-267.3029466765875,-271.92682643695844,-261.03950313428174,-257.1733019109406,-257.59772787786875,-281.6970035026157,-286.77160519118246,-292.93842588040684,-278.9920562016896,-310.2749524438163,-285.9610877748619,-265.644927061036,-312.22608754566306,0,-318.13550514006556,-282.4387681284112,-257.949380421246,-267.42046692308975,-273.12432072917846,-279.9447449664952,-270.31352648411035,0,-330.3882962090795,0,0,0,-337.2925723602351,0,0,-272.98364775567
seq26412,-248.30762847161554,-252.33255380321847,-257.09937169049846,-275.3458922735642,-258.6676013305658,-268.7271506544255,-262.56032469792905,-253.7705833632819,-238.59108902550955,-267.67574593893653,-285.87411026240574,-257.9237627892027,-237.8889012439531,-282.01987755923346,-264.44191788504924,-262.45832545670686,0,-265.08071239775694,-283.23622677063895,-254.4611540981718,-257.519849321021,-245.90353158582587,-264.93880361810915,-264.1349353372719,0,-304.8263082722607,0,0,0,-292.55056062516445,0,0,-272.1318781641877
seq26413,-251.03326108869382,-243.0725954159361,-251.29581065085674,-226.47585659616797,-236.42214102963587,-260.99393399628985,-244.58431790108423,-242.05047225440174,-250.1228087326644,-240.69218038815953,-267.4147342075108,-247.28026210056447,-243.46022981718482,-237.0975103290371,-257.3374655848636,-223.49566480319137,0,-233.63845122480234,-241.2168660283721,-237.92244197685199,-234.1661619844023,-215.81195019760878,-238.17546866880045,-239.11322363430853,0,-278.5318574701934,0,0,0,-259.97838908571885,0,0,-233.9484771905578
seq26414,-253.66021974715483,-268.3430478044387,-252.9180604647269,-268.06379131088073,-266.1083991556025,-251.7239370895882,-260.5332115330464,-244.89024264295617,-267.05105067767045,-285.2414413213846,-289.66543150667644,-279.96847650811367,-297.01537846893814,-281.6360759769939,-273.3190855598424,-312.8307282186946,0,-314.798252879407,-272.4594662236974,-248.07724386624437,-264.9082224205906,-277.15080067685386,-281.66748669576646,-266.1922602228076,0,-328.53654008617934,0,0,0,-325.91196629619037,0,0,-273.15684878007977
seq26415,-244.0996360125415,-236.5936128759816,-250.35552991607656,-260.95254115059123,-263.2575857055191,-260.31901566394305,-252.51498323019365,-254.48715125159612,-255.4494713773436,-263.08756523347733,-281.58461344296984,-261.2630074461683,-277.16211133707276,-269.23117478692495,-269.6629329716201,-295.69611944917233,0,-295.30980091539163,-271.25131182023364,-245.3205217205686,-256.1405059947385,-260.87325701401033,-266.41957105284143,-253.46981195727784,0,-306.8489220226179,0,0,0,-317.6113427047107,0,0,-269.3384386921805
seq26416,-258.46709832967014,-261.7335318067683,-265.39060010830997,-273.3261412725563,-263.2334408503943,-276.6939862612904,-265.51368207108754,-256.675966901727,-255.63780327658907,-267.9448385858333,-289.7533468121229,-265.93821894941675,-228.0454261254257,-285.09387775173076,-265.3395979553974,-269.8743040783028,0,-257.9970476151136,-283.34447809080314,-259.37696500120404,-264.52763344107393,-254.76956924864425,-271.14568011588955,-268.79640279019037,0,-305.5439293356397,0,0,0,-278.52864371908055,0,0,-270.81619587179375
seq26417,-237.98335765912083,-267.31358070302133,-242.90069612801614,-266.4145684537414,-246.93562050604203,-264.1092514875556,-247.3222894833683,-243.81998633698598,-272.5017957892178,-273.6084631876759,-276.06244376953254,-261.21795035970615,-286.0608635335878,-279.24371055118826,-233.59266391454702,-299.6423045722281,0,-296.87649992841835,-276.8628448130338,-247.89080924868628,-256.2587109005655,-271.41257532776945,-274.89865307571915,-263.3528806891491,0,-310.98377403026325,0,0,0,-320.4115693717375,0,0,-269.6580008467689
seq26418,-238.01649108242975,-231.60576989547783,-233.08022668814405,-213.82717859786436,-232.82874570446663,-242.66447918452488,-228.3586007078164,-232.44265832594837,-250.69970547842448,-219.3473867682625,-248.65987650454048,-260.86785115607415,-279.8093762750528,-214.9565102297713,-243.72331610971685,-264.51713556315184,0,-262.20586958379624,-225.85600350179837,-234.8774398816281,-229.8923628699334,-239.64116747397497,-233.90008664082097,-221.7886408716681,0,-284.6271883557655,0,0,0,-286.447738937827,0,0,-228.25710220231255
seq26419,-231.92745900474677,-247.14083088638924,-232.70600778801904,-242.39672664745197,-229.9174497480045,-243.00995890360767,-237.2234618205297,-231.05991773293425,-250.9055888301974,-242.35165232740331,-237.03144473274364,-258.1281452786434,-276.2855138177245,-247.1640036878396,-230.15932122310875,-275.2097063480573,0,-276.6620048162686,-246.84948156197964,-235.38829359616628,-239.79796773722532,-250.84406185066297,-238.61133573609655,-235.08067552332733,0,-296.78269978767634,0,0,0,-302.46749364079585,0,0,-240.4736561344233
seq26420,-253.9922194539119,-270.0522821892467,-248.49405836147034,-250.69997711885145,-254.53347532485557,-254.26413110579733,-250.46128305075428,-256.9733641387873,-272.6588249313894,-253.357691215735,-269.66008153699323,-281.1973900177887,-310.3740420591619,-278.50259101824105,-262.1154760037864,-295.3734373623623,0,-269.99926785779337,-245.18923662411257,-245.42115210044716,-255.8516817801649,-268.8128064515392,-258.2997687419009,-249.47262561704306,0,-287.8132129735449,0,0,0,-297.25403666996976,0,0,-230.12264216018374
seq26421,-249.8633411435146,-243.83042061989664,-252.83369712177895,-242.17435441442305,-258.06446699338335,-256.71227719119884,-246.48627180314185,-254.2773923625643,-252.99780582506966,-222.80914895586236,-268.2347274231015,-272.6304015670113,-285.55737875860274,-256.9820551750288,-259.4166103074132,-270.64163631600786,0,-259.08548206442293,-230.63789076431325,-251.35851290775494,-243.6933829208807,-257.04703620738735,-243.86255201626554,-235.2907486214698,0,-285.13974333832886,0,0,0,-283.4539008325771,0,0,-241.81315689527096
seq26422,-253.7890723542822,-267.5746468093631,-254.4341171688419,-261.5883441601505,-259.72993295424624,-251.49830797652382,-250.78511926653073,-244.21488498346497,-263.10837981532495,-280.50727964896646,-292.8803065135897,-274.63997694593843,-295.00565245389134,-281.8301775599139,-262.43472706514405,-310.16677965468944,0,-303.94582751997893,-274.6712742966729,-251.67871049127717,-262.4942041845726,-270.4391825817999,-274.836740445059,-261.56508720707626,0,-323.22054945361265,0,0,0,-325.33200796289873,0,0,-263.9948240341379
seq26423,-259.5861469034509,-285.180464838335,-258.804762325076,-281.1324625434437,-286.08414033320526,-242.15127564340145,-264.4120100461088,-267.23215661463445,-281.79947632219006,-291.7045138902368,-299.7890420896396,-294.6783328206626,-316.59751680327736,-295.85614927505804,-277.2516559106966,-321.52820292538735,0,-314.56290435442844,-282.04946720054653,-267.58480410642306,-275.77107137194736,-288.25069108859446,-287.9039149206043,-275.97800524274754,0,-336.6555425808788,0,0,0,-339.80811143335535,0,0,-281.36873116502414
seq26424,-243.98736964431845,-262.88176524770284,-237.62427701458265,-257.00598289942434,-238.01067034501227,-245.71139873186385,-245.00092652352757,-236.9177367596467,-249.42920935082057,-277.14540339042384,-256.546914587898,-255.84560751623383,-283.9429933743997,-279.45556447626035,-260.750264169695,-293.5979804028304,0,-303.10837839274194,-270.4429253128651,-231.12041668273892,-255.8884910696473,-265.4470234363764,-267.4493234448817,-254.9124613824619,0,-319.81638016286655,0,0,0,-333.21243393934736,0,0,-263.13173244013296
seq26425,-264.4466400555061,-303.0953439015934,-259.9597964160442,-283.7404750760974,-288.009391339324,-284.3491942472695,-276.2504550141265,-266.177785872626,-301.5781441294572,-307.83060510583533,-317.6919039551827,-307.9667144289032,-322.45068631065897,-304.7699179908498,-273.73392312753583,-338.13969633882834,0,-333.05329681193103,-296.3045741298758,-267.67140237555174,-296.02117728860617,-300.502729107111,-300.6116864373298,-290.8495634877481,0,-348.1141429550717,0,0,0,-359.3596220737624,0,0,-278.7531690431357
seq26426,-257.42286162221774,-279.6174887148057,-255.92321429381425,-277.1823569233711,-270.41533143768874,-254.06348417639694,-256.6627808836684,-268.8184374494444,-278.9095117509481,-291.77912681828906,-290.18183387799354,-289.69527950954216,-307.96137504433585,-291.9065939070933,-285.02973361157814,-314.9836217116418,0,-320.3130308238549,-286.03724613847845,-262.693262444111,-275.96657533622954,-285.75036056097247,-280.64967970847385,-275.91349652633244,0,-334.8445361200174,0,0,0,-351.69756223966573,0,0,-281.02488801181227
seq26427,-239.5223848829683,-262.62974716968296,-258.9249403586056,-273.3601843903237,-253.2805332153119,-258.7714229386973,-258.2483482484626,-253.73987510805057,-259.1293641686122,-278.92949781150224,-288.3431466868278,-270.1973479441424,-266.5190209779663,-283.4664335868374,-264.33298660212427,-298.8686467668885,0,-303.55664526962863,-278.2539327513083,-256.61307904511204,-264.9123573439187,-272.87097083503465,-265.91805267999956,-265.36524447156273,0,-321.5997401015323,0,0,0,-335.4352519461699,0,0,-271.7261289692028
