DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq14101,-270.5206160065047,-292.301868176905,-277.00028154548505,-310.0383628751857,-290.5668598878802,-286.1801708235271,-290.84623800998685,-279.50386283284615,-290.81189096736193,-313.30187911573137,-314.7609965945197,-291.72572149107407,-301.55446970769043,-322.5436396120183,-294.04379420356275,-331.8435111194987,0,-339.11549092643344,-310.1819182509388,-284.2403195831395,-302.49282506448344,-306.5975798004698,-307.06765307332745,-302.4020541289614,0,-353.86858178806165,0,0,0,-358.9602261159883,0,0,-307.3970390059034
seq14102,-244.90779672421368,-262.2868440519159,-252.31728380799268,-264.19480146207803,-260.8195953752398,-259.47283045089523,-254.2254613375889,-252.85464875771387,-265.4089434093693,-270.4469144501861,-290.79013463356955,-278.26560324996944,-288.3418422352387,-268.8196416072071,-251.33477237975578,-298.37422110759064,0,-297.7258865728655,-268.6702527107866,-255.57025485858736,-261.5804202505994,-275.15146585714797,-249.99755407582936,-258.9018145005555,0,-311.1052833370021,0,0,0,-318.59395941895724,0,0,-259.5005834890364
seq14103,-232.9738832879597,-227.09978139525828,-225.79276722133423,-224.19551454780546,-229.33750860646128,-227.27756706517087,-227.03078618420156,-228.63330849961253,-236.62563172374976,-235.2408373139851,-257.6244314229038,-251.62467473994363,-272.7129910090618,-247.21158433442122,-241.06431357010788,-247.23910902249168,0,-262.9386510095587,-234.39186850933692,-227.81220768878705,-230.24202532257414,-235.1123760382866,-222.79397230781186,-223.96945161785226,0,-283.41292719505975,0,0,0,-298.523116771495,0,0,-229.2856536820337
seq14104,-255.66047875782164,-251.36076247590867,-250.12473092240174,-233.53338626767984,-253.57245048154664,-258.517926463922,-243.93716241782892,-239.8530792742571,-266.65653700488616,-253.4289566591629,-274.07980439618785,-277.20679103258954,-294.59463704453066,-255.29584212862642,-268.22871728229086,-289.2156016020367,0,-288.0146114143518,-246.2875566485465,-245.3977217384794,-245.5402389308582,-253.22248519761075,-246.54341996886893,-229.38837916587462,0,-305.8653364156097,0,0,0,-314.78195948163244,0,0,-240.1271811384874
seq14105,-246.40822282474807,-238.7010327052667,-242.4175846155181,-230.29018142045274,-247.26253989527316,-253.7049447156453,-239.43835636800722,-249.2319219655612,-253.726911992129,-236.5564037258842,-270.83340092035274,-284.17285259257994,-289.5260987432038,-252.55091373139786,-236.71777960521055,-269.8806448200802,0,-262.41676683555073,-222.36566975532526,-241.55543309525999,-241.45932624947505,-249.6909375869067,-229.29062494600245,-233.3870189050589,0,-285.7534226582258,0,0,0,-289.5515709553679,0,0,-230.87087415418708
seq14106,-253.96302472579754,-270.73979198166694,-244.0034293253865,-246.17818414409834,-274.35968740187974,-267.0229622115009,-255.58752390989451,-254.12784762153086,-281.41846315039834,-271.69429495378404,-288.44315277108683,-291.03654386872404,-310.19283904947525,-267.703363800236,-249.52020189199595,-308.70118098553746,0,-301.7425841793562,-266.9958225635793,-260.1622048582753,-261.33717534970566,-283.9150969568085,-279.22519659262406,-261.9291788004741,0,-324.8048566734297,0,0,0,-321.4997002424702,0,0,-263.5398346675955
seq14107,-243.80669267475596,-256.6755940702832,-246.5874160048146,-239.27027439915466,-249.18812143849163,-246.14786306761707,-233.78185337100643,-244.22264166152806,-260.8532859484351,-252.7504211994041,-260.1626134922418,-270.7055094494771,-291.1463730541987,-244.0973518428804,-257.33837654981636,-285.7543345971242,0,-288.8229057204763,-258.0444968751597,-246.44059856760586,-246.33920165371282,-263.07252419342996,-264.5398137587384,-250.68273152936925,0,-302.31673837144655,0,0,0,-310.89650127597525,0,0,-258.63712868212224
seq14108,-274.45503766045476,-264.9308248223742,-276.1514001744306,-260.69370755551813,-264.7833069591474,-284.9902904501412,-265.4750076378543,-268.9974274870745,-264.0202010098217,-255.59815968922373,-280.1102757369946,-275.70806707037116,-263.86069412473296,-264.37020110969735,-275.4842399664264,-254.9304116121305,0,-250.1531010530278,-259.47608768194755,-267.0671575685915,-269.11170640916123,-253.8457601128856,-261.99328227286935,-260.2558445494275,0,-287.1414399074747,0,0,0,-270.81748103610875,0,0,-258.9103684570753
seq14109,-260.4456765537368,-291.7423997666648,-260.447443159392,-279.79824472881114,-278.57923837975306,-277.31434555497475,-274.4826761707352,-263.24984760232286,-292.9034436991373,-294.0232123292379,-304.7787535361222,-299.1949834457358,-318.1072578368839,-303.73670793489083,-260.6748025503365,-330.56004729658326,0,-323.6090135234493,-294.34176944918454,-270.21460678340213,-283.0932181336756,-294.63018038792154,-294.22483867830033,-279.9149840319019,0,-344.56313934158277,0,0,0,-347.06781634423817,0,0,-284.2890856451663
seq14110,-217.58377540620276,-222.94161524032424,-224.12108244768388,-233.13983122076183,-228.87895379468543,-228.4493388855948,-220.1116097186084,-216.31531694166304,-241.02434890305682,-235.06501866551807,-245.98482933909514,-218.7279252947779,-261.48802362019023,-244.82526878681304,-223.51102660425525,-249.0238999792648,0,-262.7697241645489,-236.11592772680325,-216.75027069307592,-208.12802284072063,-220.65335716513567,-226.31762140358674,-223.4825185688023,0,-278.69583906542397,0,0,0,-289.6734037841225,0,0,-233.55386299059853
seq14111,-238.21103869591315,-257.9176453161525,-239.48922555638958,-253.95430058118203,-256.9735160281129,-262.5164082741458,-245.73809487433894,-235.25537908075327,-260.7416983280957,-265.6007146218258,-269.9628719680284,-254.32635090948997,-282.5316448479641,-268.9771173681725,-256.22775652857854,-294.46811624545495,0,-291.1479052031732,-266.9138259016822,-241.5043334066912,-252.6846782027032,-258.5612874883902,-269.20069593690283,-255.1364436534144,0,-312.9615967797325,0,0,0,-319.9772209106661,0,0,-254.9983038791376
seq14112,-243.42751084226953,-247.49518890871462,-252.31944852125739,-257.17519515462,-254.6616244891155,-248.5318080211435,-233.28589895533608,-250.23919047850626,-251.5366069585146,-257.2007781500843,-272.337305122159,-265.3539465801248,-274.4363686000153,-266.1595505270053,-270.1307485620586,-288.5578099722598,0,-287.08133418085214,-256.0762225112549,-249.42512196368557,-247.33758573272465,-258.09057014041565,-263.45621097519415,-248.84509886047792,0,-304.9448198190808,0,0,0,-312.8810193281167,0,0,-258.83228548568576
seq14113,-250.06478933706308,-242.03502606530148,-249.11665742890543,-237.31565371343473,-246.68414858649686,-259.50680725625915,-248.60149743709803,-247.96547608033842,-245.7706802203064,-231.00554316913792,-260.8959712140816,-252.49086406980112,-233.2671431324679,-253.13008678442156,-259.9177005097101,-229.5301439775161,0,-195.94570958285772,-238.69019664923752,-242.1799593186581,-231.94814007777555,-226.98435617518456,-233.35177983564677,-238.99634857381287,0,-255.71773929308657,0,0,0,-244.35581805631844,0,0,-229.68544583218412
seq14114,-315.7129101287729,-314.46120864819494,-308.03845626648376,-310.72996002689507,-316.2431686705116,-321.522139929323,-314.37376847519425,-314.22453121611164,-330.2088704040234,-320.02189811240777,-339.8698022907635,-340.5580510619486,-363.6208959997486,-317.51911245523064,-331.43448417669117,-341.19208770642496,0,-350.24296400673774,-324.7679107152169,-319.4051042407544,-312.43236141869954,-321.2875245736563,-299.0553150712776,-311.9542308837988,0,-361.5057330186536,0,0,0,-373.40565667741186,0,0,-316.1079714479651
