DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq20701,-250.42011759117477,0,-264.51053106405857,0,0,0,-256.0561614128815,-262.48496960592496,-249.12301590412233,-249.93585520948324,-241.89647025424057,-280.52959573282016,-257.2934627469349,-257.9550449543974,-270.2188880343878,-280.665766704171,-267.299018741613,0,-241.95586077171393,-248.6853019519596,0,0,-257.9534135275537,-259.0486806250622,0,0,0,0,0,0,0,0,0
seq20702,-229.05496449800503,0,-259.27511943230417,0,0,0,-246.1979214534697,-246.51483000792183,-227.30483854219273,-246.67883613847775,-240.22564029574875,-261.92036149477445,-240.07572214525769,-256.6937652464948,-246.86230837260894,-280.34892975468745,-256.2057207444847,0,-240.59286694623935,-237.72539250057716,0,0,-251.44111372045228,-249.3313321024884,0,0,0,0,0,0,0,0,0
seq20703,-249.96592167054024,0,-274.31096704037554,0,0,0,-250.227405518039,-240.75611249448482,-252.29778270688337,-212.90783248583278,-247.04822723686976,-262.8787631867039,-256.063753285004,-234.79729467739176,-267.25492650883376,-243.4088980405327,-236.69442928417592,0,-231.3792354580211,-252.10128368741525,0,0,-258.6410104157735,-250.86884893232107,0,0,0,0,0,0,0,0,0
seq20704,-243.6945415144258,0,-280.7248579555679,0,0,0,-261.82443362646706,-289.9492710710279,-260.224490682626,-280.94347313541886,-263.0288427304647,-284.6103925669163,-256.94174671277307,-291.7614410926126,-288.7065518983683,-311.8247908427284,-274.6198629764387,0,-267.77942905786307,-260.28965568439094,0,0,-295.3059077554802,-300.0396215301915,0,0,0,0,0,0,0,0,0
seq20705,-242.21204528976148,0,-277.65004959851535,0,0,0,-241.7925314180125,-238.13558040468934,-245.39547972707328,-254.48245678667396,-242.91631773811383,-256.8655195157013,-246.86497107379762,-252.78176824903426,-258.27526884766246,-275.9501825487337,-262.8199039977517,0,-243.9554550478225,-238.11777509141768,0,0,-261.60384960391264,-257.27896776300383,0,0,0,0,0,0,0,0,0
seq20706,-234.3563488963647,0,-260.1392829632727,0,0,0,-240.61482916492815,-247.2917060899107,-233.527271215561,-233.30679759254753,-231.05661209348435,-262.0755528100781,-237.14729512455287,-236.73846430572996,-261.4057357773002,-261.0978353218181,-243.3393242614498,0,-224.01643777560383,-234.4612938871421,0,0,-224.4329796816521,-252.595616089097,0,0,0,0,0,0,0,0,0
seq20707,-250.6100541151474,0,-276.3912296604057,0,0,0,-261.9661118727432,-267.85579327256943,-250.95660745564737,-252.2632416241459,-250.93376024937834,-275.56640518748134,-254.90467953638526,-268.33914605738585,-277.88918911078815,-278.2168405648149,-273.2874193494308,0,-259.14548748661747,-248.55366979420504,0,0,-264.43024712153255,-267.4175491102024,0,0,0,0,0,0,0,0,0
seq20708,-234.9394391678848,0,-261.43081813851734,0,0,0,-232.50337702244713,-227.41564573556929,-235.06831264489503,-234.63985638490118,-237.6723207158681,-262.6256570951313,-247.04089954655237,-242.969961949547,-260.1887478158575,-215.12530493431868,-230.21951829734618,0,-234.80292561295715,-244.82765878986396,0,0,-228.93244379481183,-256.1166358318822,0,0,0,0,0,0,0,0,0
seq20709,-253.01843577525923,0,-282.4044936804882,0,0,0,-258.27366052395473,-250.37421778431758,-255.26516726344047,-243.80845781148304,-258.02834182419144,-269.97409532612636,-242.99168864199987,-271.55542599437206,-262.7272093724544,-291.21279637931315,-278.6420165288134,0,-246.1654665860875,-243.69967431522207,0,0,-269.7836832592609,-266.55253734471006,0,0,0,0,0,0,0,0,0
seq20710,-281.0825908357005,0,-302.33949145201126,0,0,0,-293.15015537491024,-308.5357296635693,-290.17985333053537,-312.88558482696044,-287.83862117296667,-326.19814585303084,-287.00184216972406,-315.95072642549405,-305.5694969642948,-325.805788784843,-313.40286933481326,0,-305.2669419080739,-292.951411055873,0,0,-315.01697534123775,-312.5580249954399,0,0,0,0,0,0,0,0,0
