DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-252.996602874884,-245.5586868912164,-256.5496943902387,-252.76904994990912,-246.27280970657736,-239.090936129405,-242.75043953036004,-246.35130294242887,0
seq6602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-280.5994671164534,-268.46705634343687,-290.70050958164813,-262.40385380251087,-265.4297827553402,-270.6134903125462,-263.1072816289643,-279.03362361007714,0
seq6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.63865317841083,-268.92999713440435,-289.94636522892336,-269.72408462108916,-258.1123227962753,-268.465750541062,-265.45032008493234,-282.08427428097485,0
seq6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-202.50970485186826,-206.405754695182,-238.0635903928341,-235.38390708557102,-213.2999177373736,-216.0009456610275,-227.1684189976028,-206.47886545333938,0
seq6605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.26870694776926,-284.639876293945,-302.36978797448944,-293.47886627453045,-275.44166955909,-287.0375887534031,-287.00268958977887,-296.9338559933208,0
seq6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-329.84149407849316,-319.3348575714564,-332.010537088209,-319.82488681281654,-304.3401616718318,-319.9932463323751,-315.8173712250394,-331.0406969668811,0
seq6607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-271.83336980225624,-262.82274567486206,-277.0947552525276,-272.59393493832556,-257.96370710179855,-266.1381902086788,-266.5468275306063,-273.0524237309017,0
seq6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-359.21180276121487,-346.8483661138238,-350.2561592362036,-348.1929724620997,-334.444636374791,-343.3942775302912,-337.86231890282437,-354.5953518781889,0
seq6609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-349.6415890897289,-341.58193135762383,-347.14033153542636,-341.21264839881377,-330.90964156980374,-337.25071929586966,-340.86785361784644,-345.68776690655307,0
seq6610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323.93325226750966,-317.1015105852946,-316.96486649133755,-315.66233253125023,-302.05303106703224,-308.06124898573677,-309.30700960772185,-316.25550050238377,0
seq6611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.66294608886227,-258.2928900445382,-278.1834570184859,-246.41908775739924,-254.1958359332336,-261.271771600807,-255.6747141104978,-267.06984236945965,0
seq6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263.0183395375479,-252.29283918262038,-275.6228492228984,-260.0780411771788,-243.46990991826198,-252.1934027544876,-249.01476933051407,-260.65190768669976,0
seq6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-298.3291041926507,-291.48831477162713,-300.29025019532787,-294.8577900399544,-278.0060123297988,-286.5369740523932,-288.1304895065563,-297.13768604033976,0
seq6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.742173592733,-292.1334052447315,-302.4478844126303,-284.778923789154,-273.7450447340384,-284.3442875680513,-279.6486649005307,-299.82695451399604,0
seq6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-310.1227403904104,-305.21081004521477,-316.08487972189585,-309.5437601833368,-301.035809446825,-301.59789556830674,-299.5697623118202,-314.40654008508267,0
