DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq30001,-255.2061387381325,-277.22894080449566,-263.7350503519055,-282.6644322481554,-258.60485948658396,-283.67787241033375,-273.08352795361816,-256.9391257659363,-261.1708422333249,-289.35602584644005,-283.4796615262367,-250.14153725418055,-239.92413524689223,-298.50251347584435,-264.4500152630876,-281.69974321153217,0,-282.23643495643114,-297.54663415889576,-248.72171285357683,-273.2850593829304,-260.8105629554175,-284.47211319624523,-281.38570998356795,0,-324.43708622180367,0,0,0,-307.5723681237995,0,0,-283.1561882768026
seq30002,-260.762594648462,-254.8114318335126,-263.3031913152876,-252.2533325210574,-263.9837248532149,-276.77577815742467,-254.6621959525724,-260.69834011243097,-262.7970750849735,-237.8145616112866,-264.70840995062133,-280.9203779124375,-286.1218071256409,-260.82885404165927,-266.7961358920724,-272.6791449916961,0,-250.85013275698196,-247.40256804879795,-256.356984601821,-248.4368067291605,-263.5376091579054,-251.94781304262884,-243.45849716532672,0,-227.81077230725217,0,0,0,-264.20947003563236,0,0,-244.25086275556066
seq30003,-228.36502893928275,-237.78746673436908,-230.6581830137221,-238.28600623930691,-233.12033631567795,-232.85441416134995,-228.52452202699294,-221.93438162091982,-248.01239925059133,-240.40682022561543,-242.9606858998834,-240.44490978662455,-270.83583523538886,-251.48907391060598,-243.19444669891303,-267.0121875074481,0,-266.8338562986611,-240.4637664470335,-221.81316330622687,-228.55232919045818,-235.67098018742018,-243.45843196876257,-227.78195073204404,0,-289.5001156201255,0,0,0,-301.8252320837284,0,0,-244.50395626544338
seq30004,-224.90738783688099,-246.7957073429111,-237.8150288977303,-254.84389377651047,-228.76222859755765,-238.67335689533238,-239.2017005786647,-241.16619466563955,-238.27598608300482,-258.410209713373,-259.31535122318155,-236.75657265863208,-262.5747394793017,-268.45449657114045,-248.38917956136095,-281.9771809866799,0,-291.28834706718675,-256.2614190718854,-235.05267285368114,-244.73452312478693,-246.85423591570188,-256.8336032307809,-246.89287114210555,0,-309.3676216158299,0,0,0,-311.73212029351674,0,0,-251.59273210779895
seq30005,-236.26798360017955,-220.73333037012992,-236.36580814182514,-233.8691039907467,-232.40634831266868,-248.98905193749982,-239.65141206165663,-232.22843654339468,-223.22398332715034,-231.87217074201243,-247.8487587069927,-232.85084869237292,-233.34684889575368,-244.39604063407165,-251.9897782285343,-194.7681773144959,0,-234.1784560728198,-239.32064353933686,-227.34170245978007,-227.4359867814242,-199.91102270111193,-219.65324124977212,-224.86064405036893,0,-272.55005288840096,0,0,0,-258.8723863971923,0,0,-235.949737987178
seq30006,-266.5904041269709,-292.80555348699835,-269.37601920555716,-290.853592057821,-274.10388025316956,-280.76498107429245,-276.4288457381335,-267.36639042347116,-291.62328943693245,-304.9804922676792,-289.7871120468523,-286.4546608904917,-306.3693229111227,-317.90637454818534,-281.32467560771005,-329.69768994863284,0,-328.57102052019263,-301.85384116682565,-265.2161847050651,-284.8265456222623,-295.4563179792911,-301.1696177612386,-290.50994356568503,0,-342.93662010945,0,0,0,-353.99982508386523,0,0,-297.5579153064451
seq30007,-256.6950811906215,-250.36069470486538,-265.3998790216684,-251.29186948320512,-262.5424419029132,-272.09321528337006,-252.76167969295818,-261.414788114486,-258.72067839496464,-241.86714891536764,-262.0602039235999,-276.03756961148144,-287.3237374634559,-254.83000305881535,-260.8763474231269,-278.2968983209754,0,-252.88835082589569,-245.50702000049665,-252.40393896232482,-247.06055936582072,-263.5039210119773,-248.9530886061501,-242.29776478095408,0,-226.53040472345796,0,0,0,-262.00067349995516,0,0,-242.74934517089542
seq30008,-253.29208302351267,-247.67609152399152,-256.0381999643486,-247.86831821192263,-257.70590834998103,-268.94133229574254,-250.2012909123257,-253.70975344342472,-253.1567934683326,-241.74912993223074,-259.25759988097167,-270.5131906104104,-282.0643306655446,-257.9202563161163,-262.96485642728027,-272.6031525721253,0,-260.66270064357866,-249.42376660370036,-250.26885801185455,-243.44013187543254,-258.47959473778036,-249.0531707385541,-239.45914019685094,0,-228.5100833670634,0,0,0,-258.2913795226979,0,0,-244.19215423189954
seq30009,-248.11248508218964,-270.748310114452,-255.84220471233098,-272.88267773680667,-270.74658559389076,-247.73013342489057,-247.82124256917442,-249.534696985097,-262.4243862678212,-270.38265766111914,-282.86068406021997,-270.6812330141569,-294.1751359644044,-278.6638910471515,-270.4348131245067,-311.26408425738185,0,-311.5347696706676,-275.2909647426618,-251.42773632250095,-266.8450711748205,-277.7363752973745,-282.3741167856994,-263.26191161882747,0,-323.724854493628,0,0,0,-337.2387759127896,0,0,-275.31050673680335
seq30010,-241.38183094296366,-237.1452361196,-239.45476313067473,-223.3874728587168,-240.26122542650143,-253.04139699480783,-237.02945086975276,-244.24452040767045,-254.42102957335223,-229.15415196335306,-261.69267032336796,-269.0545139821,-279.743304391266,-233.62739334045276,-249.33479417467345,-273.2905111293849,0,-264.29809426473054,-228.1491357301082,-240.34676654350778,-236.5263267219,-242.11736775384958,-240.77302004419388,-229.7995001812738,0,-295.46449031358105,0,0,0,-286.71707221691196,0,0,-228.88734178786925
